participant_id,delay_0,delay_7,delay_30,delay_90,delay_180,delay_365,delay_730,Amount,Commodity
16,103.08172008294747,59.62355193001139,58.10374468005133,43.58725098254618,38.03153337700577,33.57589277771528,27.53410077577132,100,Food
17,107.25022880990801,53.81317759592947,68.10767677547793,41.67508702230562,40.67449939561035,33.12371922620679,46.56264844809635,100,Food
18,74.82513130316032,34.20402296876238,45.0274312803208,46.74564406726745,56.33384714618104,40.904615358921035,30.864304197003648,100,Food
19,83.0144054305022,61.99465585425272,50.740677317956,44.484595414663545,47.82625466553847,45.87547724383541,30.230947677635623,100,Food
20,78.85129373479316,74.77324649972876,61.21538209965391,61.38451057652649,58.908409034291765,47.971240618454615,41.416947696674015,100,Food
21,83.18952308453328,63.99514246812441,36.28817876084081,57.69885375867056,46.117069581595736,39.989953897852146,51.75389680576329,100,Food
22,97.63650839014907,74.50448414305987,44.04000525093047,49.55078166634896,39.65399119301166,30.695978797248006,25.823418267148,100,Food
23,95.5499554787474,74.56515891764809,73.03006460438094,59.65784422436098,40.76989420457001,34.02793093452463,27.14661476824844,100,Food
24,94.88297380864763,47.825015480037735,53.132096009432374,38.45777995449316,33.26251268523998,33.52897173905387,42.46178739031197,100,Food
25,79.90211001849542,43.71557638639364,61.74603618916496,54.666855589418816,59.27014537555922,38.66579995888613,39.126685014265064,100,Food
26,94.022105479445,75.37118010040103,50.25779611234756,63.46646284180483,54.98655564253544,44.166760726045766,43.46332774096898,100,Food
27,91.80348798745703,75.107673231177,70.80925443938862,61.41661853005753,45.34766855062034,39.53206825204708,41.3864891817328,100,Food
28,85.86204672872218,58.50655915996712,77.0020548579601,39.517605788199745,41.08246385961278,37.586619997332704,39.8845699811488,100,Food
29,106.91036407738638,56.91354142381453,56.58515680737628,52.61692261583856,41.90446473526547,46.43975295161475,37.18165722381762,100,Food
30,73.33354686971637,72.14388351619907,64.27868722361181,53.56586029969128,46.847486142564414,50.8382626801514,34.12993819064597,100,Food
31,95.90538601207258,67.38235243149359,68.3254567785446,48.0067442416652,53.27364642224384,38.67031836342136,44.293217087148676,100,Food
32,86.30615642234447,81.95402520844586,38.94162860665374,62.66846830028199,45.93147274449382,28.535248741726804,43.484381959910806,100,Food
33,79.70456132917701,42.613518597274236,57.27902424784738,62.92266954897334,54.58459445581927,37.37555637050632,42.05058594414752,100,Food
34,84.30947688418247,75.86437403094484,35.05081743251141,57.195415005558395,35.511599863899576,51.12728289437381,20.794991688662023,100,Food
35,76.8214787730388,70.98442441079665,54.76752870213366,31.946438937601805,33.66294455658903,39.07002009219184,27.057786911045348,100,Food
36,90.66831274765218,67.27520064877665,61.93928487941045,40.97455186534123,42.44622290174448,44.67794079496477,32.935235544836196,100,Food
37,83.79761528701601,81.25935816816988,58.24101476759441,35.58344578409896,47.788480359064025,47.85321011028177,23.09799789706461,100,Food
38,93.8271832870002,66.48453801989972,58.759399193388795,53.05984100675706,33.8102187036166,20.982612143167373,47.283276056660945,100,Food
39,91.035512793567,73.20371458827617,60.41070379611114,58.440751948963936,57.64492691562111,50.01211989452121,53.77305952893572,100,Food
40,96.80312074522148,71.65706381145571,67.25596673272148,45.81768854804649,45.09107227488107,35.12793714764571,46.36095566522751,100,Food
41,74.72347201476786,72.99428554690748,40.70093580328148,51.02808762867191,36.56090634059926,48.77451592912766,38.833753622395655,100,Food
42,94.64392220105105,48.769393944543054,48.71811275276343,50.92027740018693,46.435154528356605,40.90335925684342,49.04595292401431,100,Food
43,103.12304651463839,61.828103987593906,65.93405390401132,50.14226301838042,60.25416644816919,44.30839059539886,50.433480576444325,100,Food
44,79.9384671351794,53.06242234369374,66.70824410783453,57.450992106911485,36.75498313047147,35.5171004645816,30.118892159797305,100,Food
45,82.89934357894066,49.604922053440944,81.90266767358906,67.6779516288569,60.737021519632236,59.69559701211075,42.558709642423075,100,Food
46,80.90963665088213,54.58175099645541,49.129055605338195,55.93324559159214,33.72626258167335,7.919358906762021,35.84475766470362,100,Food
47,94.64039881022865,68.73987643851011,57.23634596368607,49.41131642781403,42.13618906389394,41.68593928092791,38.061097555023416,100,Food
48,104.33989635395248,58.75745042567285,61.772380911732164,50.596546302363215,52.871380496269296,47.73894866212274,37.84533593024475,100,Food
49,80.75787839324988,68.13513574071125,40.247166124948755,34.843473723871085,46.364973077120204,61.868068136168546,59.91645243576816,100,Food
50,87.80595189042191,79.25822980110867,52.88734442959026,77.91876596135639,48.191402184727494,41.00147549023352,48.75516447438409,100,Food
51,93.36056953665022,56.14470230698904,61.050076427456936,34.322000287521426,54.25703682511255,52.66086541392824,52.20544616714736,100,Food
52,79.60744189197274,64.34243639721919,68.10486474580186,47.34717412554068,43.31140021987713,35.641984727559915,50.38700379337109,100,Food
53,90.41584850450266,64.59432308939093,67.91148761756202,40.349200465689705,53.896528503576285,45.01433896545697,41.41923386896232,100,Food
54,107.74194063094995,60.625434335795575,64.75784581685848,42.55925500756979,48.50202964332479,27.4124240121102,37.54883524448703,100,Food
55,80.67732591523843,53.24811107119366,63.70245042388622,49.59671879690965,58.05250369976697,39.67770738319675,34.11542618974448,100,Food
56,75.69739017792074,56.23765793304172,52.89537713339901,48.523444313661344,48.35433319312238,44.72943421233273,40.723704182832805,100,Food
57,74.83128759835355,65.82897285283553,81.1426716376437,51.02124851757709,53.242652140520214,40.34240906334685,23.093445962556167,100,Food
58,87.24295478491098,60.37736713540927,48.56162065017227,62.792525861727675,39.22999045115821,48.52862657569823,41.14813511500527,100,Food
59,91.6095627883963,72.06858153358999,59.05998209579362,33.256169680950734,45.69968750601645,33.6648606866137,27.6433696856708,100,Food
60,97.5239190465031,76.79602094719596,44.06861914111888,60.91859432089601,45.006343954058174,45.431734190396426,28.418755649825354,100,Food
61,85.78664167293046,72.18083975185823,57.74238693285099,62.32534371947424,62.22311463657026,24.046495007646776,29.246060265883468,100,Food
62,88.24028912450005,69.18312225615848,40.926252920590485,62.96053753170511,41.63662145894639,28.408066798890157,37.63069411474035,100,Food
63,70.10556812784291,62.55729291545961,59.61018408672513,30.542308572871107,63.93939256614826,41.86217259233459,53.64497699470298,100,Food
64,96.79983599033328,50.484499833134585,67.17763382260019,68.52543989108804,45.588764213680356,54.00391321592219,29.80756246204421,100,Food
65,94.33619659383263,81.04557900766726,28.33179240881981,64.00747342435477,48.67020850362522,33.1027081977715,46.40668037080978,100,Food
66,79.1919158143323,57.70969239005335,52.21714504226513,61.24058006663911,33.385168766123066,47.15010952297378,37.555227568034695,100,Food
67,68.71596474932055,83.4800774568725,69.28103157992535,52.7632963072962,56.560049201438076,37.13544230366573,28.979669685607675,100,Food
68,100.45307740562038,71.35837211854206,41.44355262854765,20.46766288934934,50.06813294093189,47.43008439011753,48.39573509618458,100,Food
69,109.56656262614077,60.038198570571666,61.28570038511656,62.34898886258608,54.82209955175935,61.52221624639674,45.56222608429967,100,Food
70,103.39665540802214,70.00942618769,56.055703975485415,51.39266160724841,40.73610756510064,57.4094009770117,45.9349189626367,100,Food
71,94.88611521188211,50.050682826454974,64.71680995249379,39.484541558520476,37.896183076051685,24.958377313001503,42.328218398922075,100,Food
72,88.91277749462951,51.47492764988066,40.95719936816849,50.13129800616979,27.937910763734596,29.913983467534855,23.72677155359065,100,Food
73,81.97018857762671,55.377689304819995,49.1272258336042,38.81500269038576,47.55619382138631,42.05211074422519,14.842477777128757,100,Food
74,96.45583136921418,81.15839203246833,55.1199563970914,44.56768348761613,80.14207555575516,29.036751225809983,41.18084976725452,100,Food
75,75.43120492785842,72.50341571387241,47.66637157604163,45.44680689140737,51.724144393489354,55.679402691851166,45.37377258395611,100,Food
76,86.37697691334367,47.85806502668186,60.402737144772594,52.19961724185831,49.97500009054125,36.08962985372645,48.047271610015066,100,Food
77,63.453742221086614,53.20578423897021,45.50999459015506,51.814832813591075,44.46457734571732,53.322722005467384,44.76402865230841,100,Food
78,90.21443547556427,62.35501244555443,61.277797489249465,63.739523573606235,66.04265796768394,49.87651313786062,47.61824095418718,100,Food
79,96.75454962930179,68.58567807884148,65.3435539504319,53.47367861346705,25.528112021691584,65.40857918946651,58.49499757116762,100,Food
80,93.55090564239397,72.25844028006765,50.773526469439574,59.03776690395635,42.149276966401096,50.56169510689902,38.41181598292648,100,Food
81,95.02570867864091,56.83341492865256,48.099872050353866,49.21935554064559,52.040849212588256,46.481738905691266,34.89363705315585,100,Food
82,92.78561796729286,51.32801492711563,57.41405357328005,44.600088037461774,45.37086373472339,56.003200046936016,30.294488057691975,100,Food
83,89.00730144380876,56.5872097300286,58.51966830134789,56.11095513132756,34.672821685674116,46.06361754875984,23.368417365823447,100,Food
84,101.12008538693136,71.95304777777754,49.04498620014677,44.560242023210876,53.10502512995143,50.938746502693725,45.040326708466765,100,Food
85,76.40561659426284,85.19866050575814,67.77382915459216,64.66111851957376,44.75704222707373,31.501240401490982,48.44358042077325,100,Food
86,81.02615063933604,68.86695014509898,67.04437157620546,46.91333347201726,27.72719043227924,34.036184969549,48.30560170200295,100,Food
87,72.73924247866334,53.967107239661516,64.18116571557755,42.677834553649895,53.476736527550784,34.46302653450856,34.34225216154064,100,Food
88,88.87667235485162,71.46922977866862,47.237926504855665,46.478856083782304,60.255538510696354,65.5838293200597,60.93310804654395,100,Food
89,83.77747532862854,58.691837388499295,51.90738393305516,59.08806043373521,52.55089404445963,57.764965292262346,52.68830059686988,100,Food
90,98.09235732649485,63.40262814069702,51.13881737308374,39.57128004990515,40.928948002300935,36.21042381816122,51.15252111199311,100,Food
91,76.86019452291748,67.27477092887574,65.606374696444,52.30264663094734,61.632652650584035,44.58354848149356,48.36123291303826,100,Food
92,106.75079174271288,46.81820350010852,56.22150884647314,35.74628068915709,41.217045625682374,63.21706534431395,43.598236937274336,100,Food
93,79.69386272173236,70.15974573050559,40.128702907914786,46.02681561073541,48.66119949457484,49.07475510674044,36.46790345502221,100,Food
94,77.82666450269704,50.84804389404316,46.20738807451363,43.04348589554503,53.410324198499595,44.03834810613505,49.65403845502877,100,Food
95,94.85341717035747,68.38040680109738,61.10692911396138,39.337072675905134,30.000231349677314,55.15844509148786,47.84562753449629,100,Food
96,85.4422975661397,63.94558856894907,64.17621118907817,39.7162383221437,43.46874274309407,51.15822186667491,47.79774697519822,100,Food
97,115.89348346132647,75.0640206629613,50.57595413485438,44.771857102007814,50.156146134364256,56.70616079984143,28.56585276521431,100,Food
98,77.93595165020851,58.55957481311361,59.126990421494725,63.467140920259055,38.966066171268615,55.02431047915403,50.21091811792157,100,Food
99,77.03658547326275,60.118110411012786,56.1143407627216,59.86752630511987,49.92367417899899,64.77842592417427,40.582200242416626,100,Food
100,94.7590864621806,80.38776666539592,59.45379196199285,53.368635858392715,61.40630223630734,56.92305660554361,45.186636507888565,100,Food
1,87.04693198914875,80.07820402543362,68.22172727013825,46.47887931525189,55.37905120288782,47.27911218431879,34.29563857480109,100,Money Loss
2,89.17710723163299,71.72630387532168,43.33346654719949,65.69033158922416,63.62964326152108,45.15538446813402,47.91683994450393,100,Money Loss
3,91.27622173373535,77.40974745671438,64.39191748461404,52.485518337905425,26.98335504780595,62.64940238071355,43.55791924211185,100,Money Loss
4,91.48683265258042,84.93076167309133,55.6668926302554,64.30866686137732,52.15736229491582,42.98973421244449,41.51177650933524,100,Money Loss
5,77.97433869663936,64.62204018073129,57.85074883144082,31.32955706076828,49.86454731951151,35.18310832764598,37.665183815035164,100,Money Loss
6,95.36475790649641,85.796136499001,65.24156528622423,49.83988534792073,53.10110060956493,35.41508103170072,34.65652345517786,100,Money Loss
7,80.02668995377584,74.63662043102673,68.55804985227957,49.57766960361064,29.64573190102142,46.15320058977152,35.531183291366126,100,Money Loss
8,71.41788344284754,50.171153538191405,50.546038393470454,43.091925285673625,20.540682025857762,37.374076610754244,25.601258215434775,100,Money Loss
9,96.68904011481759,67.35800029156965,57.4924194109367,49.71532278042828,50.86197968991719,51.84397738041423,50.01517039206838,100,Money Loss
10,78.22077135506024,80.06939748927279,65.59565337559397,61.29183328709994,40.649987717324024,50.629337334764855,30.317384422407077,100,Money Loss
11,91.03651064306561,78.77104919761037,75.69674290006378,47.19864050562335,67.50635492348434,47.86265222466324,50.47329051018337,100,Money Loss
12,91.6163500626393,52.83994100775478,40.84192963449618,44.09373777494286,41.88342553646891,51.31296904615813,14.919806711538008,100,Money Loss
13,90.52747232698263,49.410776583487284,36.55736759719429,28.86573353903179,43.36927567810517,40.99697202837563,35.26984988319179,100,Money Loss
14,83.67314838101959,56.42338210294811,66.45404729619585,54.63827791548634,53.673606689034216,31.404363400297182,26.824418171327764,100,Money Loss
15,84.33356678595165,71.91065600688249,73.64238843467015,82.784808842843,39.970236430461846,71.37206456581244,25.734370094257223,100,Money Loss
16,103.08172008294747,61.134457037338294,59.46277740603333,44.818665023417,39.18558164980486,34.655063920964366,28.54412800068775,100,Money Loss
17,107.25022880990801,55.15906555469228,69.33289206952983,42.79978927323036,41.73784212413406,34.127217255249825,47.51041261326428,100,Money Loss
18,74.82513130316032,35.71788382229921,46.381423481400105,47.96981010433349,57.47987142330325,41.97522157175002,31.86539315188503,100,Money Loss
19,83.0144054305022,63.479479241170445,52.073010217476025,45.69249716935119,48.95906727189707,46.93567990563026,31.224096564922743,100,Money Loss
20,78.85129373479316,76.13409681745,62.48422918364794,62.55629966059834,60.01851068247533,49.02039105144256,42.408948264739465,100,Money Loss
21,83.18952308453328,65.38734204569043,37.566102034909434,58.87200518932371,47.2252503036728,41.034512718095826,52.73913251171271,100,Money Loss
22,97.63650839014907,76.04641952090056,45.41812788437756,50.79454268792745,40.816837227279535,31.780783853591434,26.836365447214135,100,Money Loss
23,95.5499554787474,75.99055070004272,74.33466786181427,60.85222647338171,41.896100911236175,35.087505120766025,28.14417606681299,100,Money Loss
24,94.88297380864763,49.34724391444779,54.50015812802992,39.696234137740745,34.42243619953547,34.61293286498946,43.475644992128956,100,Money Loss
25,79.90211001849542,45.232704968951346,63.09534554300995,55.88393281363983,60.408165036924245,39.72772604564631,40.11860206967861,100,Money Loss
26,94.022105479445,76.82333827158116,51.588085765144925,64.68280026292419,56.132204473038435,45.24331271059496,44.475612598767654,100,Money Loss
27,91.80348798745703,76.47054510764413,72.07970658022523,62.589688372292535,46.458862199197284,40.582133498677095,42.379245928729276,100,Money Loss
28,85.86204672872218,59.990662959433756,78.35674511399561,40.75268132907635,42.24361271745424,38.67567135994632,40.90670244314071,100,Money Loss
29,106.91036407738638,58.46077878203106,57.967248764999404,53.863650159984815,43.06970865084872,47.52643368964132,38.1960233706873,100,Money Loss
30,73.33354686971637,73.56195909432213,65.56712317164573,54.74326517302377,47.95699288302691,51.88165423956982,35.11191842799845,100,Money Loss
31,95.90538601207258,68.7592451582141,69.60513292844259,49.1864838619898,54.390172826240615,39.72451223319196,45.28905117080937,100,Money Loss
32,86.30615642234447,83.31309094664007,40.19138076761385,63.81849359031487,47.01960575005057,29.56269473281308,44.455153810797135,100,Money Loss
33,79.70456132917701,44.14217476935276,58.65914691535452,64.17348483742964,55.756553535838805,38.4710759287868,43.07548209812051,100,Money Loss
34,84.30947688418247,77.34716097558118,36.37748851638524,58.39701652461396,36.638011892465755,52.181088804303116,21.78180411137619,100,Money Loss
35,76.8214787730388,72.47645219547624,56.102636743951436,33.155153627725106,34.79562449603214,40.1292803428761,28.049318263445855,100,Money Loss
36,90.66831274765218,68.72083531384962,63.23946223697587,42.156756393598464,43.557175525648105,45.719887610139175,33.91333871077798,100,Money Loss
37,83.79761528701601,82.7928971224034,59.62410748084969,36.836180615113015,48.96181089818087,48.949613977896014,24.12336095013304,100,Money Loss
38,93.8271832870002,67.91887599577322,60.0666606620829,54.254538436709986,34.93569914108749,22.04059718980941,48.27854047151267,100,Money Loss
39,91.035512793567,74.63685365353922,61.72641254777793,59.64581898303293,58.78120043059852,51.08105605741466,54.77928724779821,100,Money Loss
40,96.80312074522148,73.06713434627373,68.54089399352054,46.99350724854483,46.1999126928968,36.17145365668236,47.34372743258625,100,Money Loss
41,74.72347201476786,74.52305021723767,42.061506458572126,52.2549074841711,37.70765020131629,49.84417143349305,39.832493465321136,100,Money Loss
42,94.64392220105105,50.24803587059304,50.04067811298545,52.11828058048906,47.55831792639962,41.954261746562416,50.03017899188731,100,Money Loss
43,103.12304651463839,63.25746087060625,67.24025202257576,51.33728696283508,61.380573187455084,45.367790635878265,51.43055562523368,100,Money Loss
44,79.9384671351794,54.61949618644512,68.10736816952607,58.71499545932462,37.9369903183908,36.61983828812204,31.14856065393895,100,Money Loss
45,82.89934357894066,51.00304981676598,83.18822289087849,68.85828528700647,61.85190401890678,60.74633307015665,43.54961464135676,100,Money Loss
46,80.90963665088213,56.082963932238,50.47889344314996,57.15683458073141,34.87339135359106,8.992490843425834,36.84954531303206,100,Money Loss
47,94.64039881022865,70.24330057440221,58.59485353913133,50.64465731704426,43.2932099556305,42.76892249102695,39.075603350164,100,Money Loss
48,104.33989635395248,60.096986190295986,63.01321759640985,51.74194811363135,53.95689816135096,48.765498481411974,38.81666340423617,100,Money Loss
49,80.75787839324988,69.66082630612044,41.61099246138025,36.07549531699226,47.51766832503672,62.94423300812019,60.92211175659274,100,Money Loss
50,87.80595189042191,80.63887823567524,54.17072432999953,79.10171129498266,49.3107873247619,42.058183487506824,49.75319461039496,100,Money Loss
51,93.36056953665022,57.692252611167014,62.44204506522611,35.58064699605712,55.43470961896719,53.760208521469714,53.23254241997874,100,Money Loss
52,79.60744189197274,65.7792514177713,69.41119725562744,48.539950614969456,44.434589785971404,36.697404888088975,51.37949899371756,100,Money Loss
53,90.41584850450266,66.08984433454745,69.24955083939615,41.560308632453555,55.031262176553156,46.0753322659275,42.412212069412554,100,Money Loss
54,107.74194063094995,61.99014092540702,66.00009734663796,43.698432760523815,49.57821422248149,28.427181255387822,38.506415369408344,100,Money Loss
55,80.67732591523843,54.70936365788204,65.03703458940738,50.815279017390196,59.19938504641936,40.75464108266823,35.12737681578274,100,Money Loss
56,75.69739017792074,57.65707038590823,54.180750910626486,49.69666727317609,49.45929199602229,45.76803543665604,41.70073411882015,100,Money Loss
57,74.83128759835355,67.20717998203163,82.42141738430439,52.199535359989625,54.35757586679499,41.39491160400727,24.087536456883804,100,Money Loss
58,87.24295478491098,61.730535832306174,49.80306681867215,63.93450248461346,40.310487683949155,49.5489144452071,42.11222468158576,100,Money Loss
59,91.6095627883963,73.60473499147705,60.440110614394136,34.50443324152127,46.86802970615524,34.755921744227074,28.663148595429877,100,Money Loss
60,97.5239190465031,78.16273718666174,45.31422269248559,62.06118379825569,46.08585422700358,46.449694342742,29.37940561937312,100,Money Loss
61,85.78664167293046,73.55104256372668,59.00998204663426,63.49299819352821,63.32807822373623,25.08979308847394,30.231687502873793,100,Money Loss
62,88.24028912450005,70.51217390905632,42.142356939294274,64.07975674986264,42.69630310003505,29.409513647547104,38.5777932330145,100,Money Loss
63,70.10556812784291,64.06399555340631,60.969873579918506,31.775964817275735,65.09632478675812,42.944726175920906,54.658771375601916,100,Money Loss
64,96.79983599033328,51.81589930995501,68.40999024033972,69.66330207776635,46.667441595226,55.02433154952468,30.77342110678363,100,Money Loss
65,94.33619659383263,82.38889285714406,29.557852932478042,65.13408122204227,49.73587794805848,34.10885979905882,47.35735271504463,100,Money Loss
66,79.1919158143323,59.087384431579665,53.474872312801836,62.39422743482493,34.4748772296902,48.17737893181733,38.52434694676482,100,Money Loss
67,68.71596474932055,84.83961605936557,70.51803182553542,53.897801478713674,57.63197654661461,38.14635927446976,29.933797527447773,100,Money Loss
68,100.45307740562038,72.80854984976273,42.74686641458401,21.652118202720267,51.18085136096953,48.4733554671096,49.37477704505965,100,Money Loss
69,109.56656262614077,61.38963507667289,62.54214681320584,63.509118859487415,55.9213600365046,62.5614235786516,46.54515518232513,100,Money Loss
70,103.39665540802214,71.36160629122853,57.290847697642974,52.527370926286686,41.80916564885651,58.42222289650727,46.891591661146755,100,Money Loss
71,94.88611521188211,51.364498732792015,65.91649508064363,40.588795426152416,38.94203935586212,25.94717270399391,43.26377505325776,100,Money Loss
72,88.91277749462951,52.98802653824867,42.31763728820337,51.36365782605932,29.092660207813157,30.993636372319216,24.737091326643014,100,Money Loss
73,81.97018857762671,56.766224672800575,50.39513093192441,39.97737280889661,48.65366512163214,43.08620456226288,15.817562382833266,100,Money Loss
74,96.45583136921418,82.48572235333513,56.33890066904259,45.69088379843358,81.20610744183969,30.042793427150226,42.132708793004824,100,Money Loss
75,75.43120492785842,73.83114007326006,48.890055628471146,46.57554026743335,52.79385263422434,56.691146796884894,46.33129803768046,100,Money Loss
76,86.37697691334367,49.33601986329424,61.74703683507601,53.424364085471574,51.126269050552565,37.16936084640286,49.06065653321288,100,Money Loss
77,63.453742221086614,54.69465012087868,46.86007776111167,53.04291729475726,45.61796584303866,54.403508422110704,45.7775653770094,100,Money Loss
78,90.21443547556427,63.72235771602778,62.54890903990655,64.9120885284614,67.15289652054331,50.92527730478407,48.60942656079894,100,Money Loss
79,96.75454962930179,70.0001389600472,66.64451735752615,54.66714094839166,26.654608564205617,66.46944757310106,59.494679570656615,100,Money Loss
80,93.55090564239397,73.73814628159548,52.12327018178783,60.26839984373805,43.30638788467621,51.647123660110054,39.43071414098263,100,Money Loss
81,95.02570867864091,58.375826669931485,49.477903960254515,50.46283201086768,53.203330074830944,47.56611546226356,35.906106668722195,100,Money Loss
82,92.78561796729286,52.743615015854004,58.72869052270212,45.80908017353032,46.512979190671786,57.07943612271737,31.309138021090252,100,Money Loss
83,89.00730144380876,58.12572287153892,59.89397264648244,57.35125082354338,35.832484561594434,47.145528672510856,24.37874141316661,100,Money Loss
84,101.12008538693136,73.38913332842151,50.3538964828775,45.75634412124715,54.23174859700652,51.99781683935456,46.0365324612643,100,Money Loss
85,76.40561659426284,86.66197594459817,69.08756909721063,65.85376068122662,45.87664200892893,32.55017486695678,49.427205311010525,100,Money Loss
86,81.02615063933604,70.23692768599807,68.28742682747077,48.0516855090825,28.80182868095029,35.048800316448194,49.26055259380307,100,Money Loss
87,72.73924247866334,55.48512602484166,65.5322300766639,43.89678584311437,54.61663063722916,35.526802238454266,35.3359817592563,100,Money Loss
88,88.87667235485162,72.95146973189931,48.58690536286538,47.70777864249349,61.410594007163084,66.6669511579867,61.949515090815126,100,Money Loss
89,83.77747532862854,60.15331099547102,53.25037293094613,60.31640181927039,53.70773350040127,58.85181006626496,53.71000669103469,100,Money Loss
90,98.09235732649485,64.85162655857522,52.451873152852585,40.76810631366041,42.05483650913167,37.26735288418075,52.145507429484915,100,Money Loss
91,76.86019452291748,68.59578931417374,66.81577962339813,53.416369286910694,62.687559646453465,45.580906815838794,49.30486292197791,100,Money Loss
92,106.75079174271288,48.197512430612456,57.47220023188923,36.890800619896645,42.296981038874065,64.23415634361103,44.556926853209205,100,Money Loss
93,79.69386272173236,71.53544989851015,41.38363011395303,47.17773323353209,49.74830525463844,50.09957069739495,37.434718346625615,100,Money Loss
94,77.82666450269704,52.18823478867597,47.427962806322185,44.16443297295202,54.47043513302517,45.03910844735272,50.59950877048841,100,Money Loss
95,94.85341717035747,69.75368342122563,62.36887787433566,40.49716591851633,31.097124694048624,56.19340128453317,48.822778935697826,100,Money Loss
96,85.4422975661397,65.3170892842432,65.4535502167153,40.89481130137936,44.58463102801761,52.21222199921888,48.793758156349256,100,Money Loss
97,115.89348346132647,76.55275745726377,51.912754909413934,45.98386905645219,51.29276725284652,57.769857871334345,29.562198892375932,100,Money Loss
98,77.93595165020851,59.918356132696545,60.38032446346837,64.62148454298297,40.058664866781086,56.05626459021632,51.18618509617329,100,Money Loss
99,77.03658547326275,61.51847575112523,57.40266124725989,61.05042979248096,51.040938088416624,65.8313415521612,41.57509120516979,100,Money Loss
100,94.7590864621806,81.74624130580258,60.71937231533329,54.53732842511773,62.51351543545924,57.96955058279802,46.17620728080932,100,Money Loss
