condition,session,b1,b2,r1,r2,schedule_r1,schedule_r2,PID
1,62,72,583,1,8,1,9,P06
1,63,144,536,2,3,1,9,P06
1,64,57,698,1,7,1,9,P06
1,65,145,730,1,9,1,9,P06
1,66,190,278,1,7,1,9,P06
1,67,65,376,1,2,1,9,P06
1,68,59,615,1,13,1,9,P06
1,69,125,675,1,11,1,9,P06
1,70,109,388,1,12,1,9,P06
1,71,72,356,1,9,1,9,P06
1,72,69,476,1,11,1,9,P06
1,73,113,857,1,4,1,9,P06
1,74,122,536,1,10,1,9,P06
1,75,54,540,1,8,1,9,P06
1,76,114,878,1,10,1,9,P06
1,77,79,676,1,5,1,9,P06
1,78,101,556,1,10,1,9,P06
1,79,126,608,1,4,1,9,P06
1,80,155,514,1,3,1,9,P06
1,81,164,805,1,9,1,9,P06
1,82,67,772,1,8,1,9,P06
1,83,98,793,1,11,1,9,P06
1,84,242,612,1,4,1,9,P06
1,85,114,559,1,8,1,9,P06
1,86,125,360,1,5,1,9,P06
1,87,118,387,1,4,1,9,P06
1,88,100,563,1,8,1,9,P06
1,89,143,343,1,6,1,9,P06
1,90,123,628,1,7,1,9,P06
1,91,163,618,1,10,1,9,P06
1,92,103,396,1,9,1,9,P06
1,93,86,379,1,8,1,9,P06
1,94,81,575,1,11,1,9,P06
1,95,53,405,1,7,1,9,P06
1,96,191,635,1,4,1,9,P06
1,97,120,774,1,10,1,9,P06
1,98,219,484,1,9,1,9,P06
1,99,239,642,1,2,1,9,P06
1,100,70,472,1,8,1,9,P06
1,101,60,351,1,11,1,9,P06
1,102,125,598,1,8,1,9,P06
1,103,85,422,1,7,1,9,P06
1,104,168,790,1,10,1,9,P06
1,105,121,859,1,3,1,9,P06
1,106,184,375,1,2,1,9,P06
1,107,247,526,1,9,1,9,P06
1,108,128,341,1,7,1,9,P06
1,109,169,439,1,7,1,9,P06
1,110,114,800,2,9,1,9,P06
1,111,80,680,1,11,1,9,P06
1,112,104,724,1,7,1,9,P06
1,113,125,527,1,5,1,9,P06
1,114,111,367,1,6,1,9,P06
1,115,111,755,1,7,1,9,P06
1,116,92,387,1,9,1,9,P06
1,117,104,805,1,9,1,9,P06
1,118,146,718,1,7,1,9,P06
1,119,130,823,1,9,1,9,P06
1,120,38,534,1,4,1,9,P06
1,121,103,695,1,6,1,9,P06
1,122,85,537,1,3,1,9,P06
1,123,95,453,1,6,1,9,P06
1,124,126,456,1,6,1,9,P06
1,125,240,689,1,5,1,9,P06
1,126,140,800,1,7,1,9,P06
1,127,112,415,1,12,1,9,P06
1,128,119,780,1,9,1,9,P06
1,129,184,442,1,2,1,9,P06
1,130,56,400,1,5,1,9,P06
1,131,246,341,1,5,1,9,P06
1,132,123,626,1,11,1,9,P06
1,133,247,657,1,8,1,9,P06
1,134,69,679,1,7,1,9,P06
1,135,150,797,1,6,1,9,P06
1,136,115,866,1,7,1,9,P06
1,137,145,680,1,7,1,9,P06
1,138,139,587,1,7,1,9,P06
1,139,226,517,1,5,1,9,P06
1,140,65,413,1,5,1,9,P06
1,141,164,671,1,4,1,9,P06
1,142,143,420,1,7,1,9,P06
1,143,282,377,1,8,1,9,P06
1,144,107,423,1,10,1,9,P06
1,145,195,481,1,10,1,9,P06
1,146,119,552,1,5,1,9,P06
1,147,133,457,1,8,1,9,P06
1,148,125,628,1,5,1,9,P06
1,149,161,664,1,6,1,9,P06
1,150,135,550,1,5,1,9,P06
1,151,74,580,1,7,1,9,P06
1,152,81,763,1,6,1,9,P06
1,153,98,533,1,8,1,9,P06
1,154,134,849,1,4,1,9,P06
1,155,93,738,1,1,1,9,P06
1,156,93,442,1,8,1,9,P06
1,157,182,768,1,11,1,9,P06
1,158,48,694,1,12,1,9,P06
1,159,174,788,1,3,1,9,P06
1,160,164,470,1,9,1,9,P06
1,161,206,557,1,7,1,9,P06
1,162,103,489,1,4,1,9,P06
1,163,185,418,1,5,1,9,P06
1,164,154,608,1,11,1,9,P06
1,165,132,545,1,7,1,9,P06
1,166,227,705,1,10,1,9,P06
1,167,146,770,1,12,1,9,P06
1,168,70,633,1,13,1,9,P06
1,169,129,599,1,4,1,9,P06
1,170,196,490,1,12,1,9,P06
1,171,143,397,1,4,1,9,P06
1,172,71,618,1,8,1,9,P06
1,173,179,787,1,9,1,9,P06
1,174,254,629,1,8,1,9,P06
1,175,44,430,1,12,1,9,P06
1,176,150,677,1,6,1,9,P06
1,177,85,337,1,8,1,9,P06
1,178,171,532,1,3,1,9,P06
1,179,93,406,1,9,1,9,P06
1,180,182,757,1,4,1,9,P06
1,181,46,491,1,8,1,9,P06
1,182,52,451,1,5,1,9,P06
1,183,110,301,1,8,1,9,P06
1,184,132,756,1,13,1,9,P06
1,185,218,672,1,6,1,9,P06
1,186,74,340,1,11,1,9,P06
1,187,63,918,1,8,1,9,P06
1,188,147,512,1,15,1,9,P06
1,189,210,511,1,3,1,9,P06
1,190,160,677,1,11,1,9,P06
1,191,52,501,1,7,1,9,P06
1,192,228,759,1,10,1,9,P06
1,193,123,751,1,11,1,9,P06
1,194,147,506,1,4,1,9,P06
1,195,128,613,1,12,1,9,P06
1,196,161,809,1,8,1,9,P06
1,197,279,683,1,10,1,9,P06
1,198,140,504,1,4,1,9,P06
1,199,52,515,1,8,1,9,P06
1,200,151,762,1,5,1,9,P06
1,201,61,621,1,7,1,9,P06
1,202,204,647,1,8,1,9,P06
1,203,191,726,1,5,1,9,P06
1,204,138,606,1,7,1,9,P06
1,205,260,422,1,8,1,9,P06
1,206,93,331,1,11,1,9,P06
1,207,94,378,1,8,1,9,P06
1,208,83,385,1,9,1,9,P06
1,209,145,744,1,11,1,9,P06
1,210,194,540,1,4,1,9,P06
1,211,117,411,1,6,1,9,P06
1,212,100,428,1,11,1,9,P06
1,213,107,331,1,9,1,9,P06
1,214,63,737,1,8,1,9,P06
1,215,80,466,1,11,1,9,P06
1,216,104,500,1,14,1,9,P06
1,217,254,650,1,6,1,9,P06
1,218,116,340,1,5,1,9,P06
1,219,119,603,1,6,1,9,P06
1,220,120,341,1,5,1,9,P06
1,221,229,655,1,6,1,9,P06
1,222,214,670,1,11,1,9,P06
1,223,127,641,1,8,1,9,P06
1,224,77,529,1,4,1,9,P06
1,225,92,427,1,13,1,9,P06
1,226,186,613,1,6,1,9,P06
1,227,155,451,1,6,1,9,P06
1,228,106,341,1,9,1,9,P06
1,229,55,419,1,9,1,9,P06
1,230,257,572,1,9,1,9,P06
1,231,77,330,1,10,1,9,P06
1,232,207,657,1,5,1,9,P06
1,233,126,637,1,6,1,9,P06
1,234,63,392,1,5,1,9,P06
1,235,139,643,1,6,1,9,P06
1,236,143,599,1,9,1,9,P06
1,237,229,563,1,7,1,9,P06
1,238,156,731,1,8,1,9,P06
1,239,98,713,1,12,1,9,P06
1,240,204,791,1,7,1,9,P06
1,241,172,506,1,10,1,9,P06
1,242,138,599,1,7,1,9,P06
1,243,23,377,1,9,1,9,P06
1,244,278,602,1,3,1,9,P06
1,245,126,500,1,5,1,9,P06
1,246,243,706,1,3,1,9,P06
1,247,228,665,1,9,1,9,P06
1,248,269,667,1,5,1,9,P06
1,249,168,787,1,7,1,9,P06
1,250,251,617,1,5,1,9,P06
1,251,186,577,1,5,1,9,P06
1,252,121,481,1,5,1,9,P06
1,253,176,661,1,4,1,9,P06
1,254,238,439,1,8,1,9,P06
1,255,80,685,1,6,1,9,P06
1,256,41,575,1,8,1,9,P06
1,257,211,620,1,9,1,9,P06
1,258,240,547,1,11,1,9,P06
1,259,336,635,1,2,1,9,P06
1,260,79,413,1,6,1,9,P06
1,261,156,747,1,7,1,9,P06
1,262,112,412,1,6,1,9,P06
1,263,96,637,1,7,1,9,P06
1,264,135,595,1,7,1,9,P06
1,265,68,403,1,8,1,9,P06
1,266,70,405,1,11,1,9,P06
1,267,73,472,1,9,1,9,P06
1,268,215,519,1,6,1,9,P06
1,269,136,452,1,4,1,9,P06
1,270,108,295,1,7,1,9,P06
1,271,187,586,1,7,1,9,P06
1,272,119,481,1,9,1,9,P06
1,273,179,534,1,9,1,9,P06
1,274,60,739,1,7,1,9,P06
1,275,138,633,1,4,1,9,P06
1,276,151,499,1,6,1,9,P06
1,277,130,801,1,9,1,9,P06
1,278,76,425,1,8,1,9,P06
1,279,52,367,1,9,1,9,P06
1,280,78,584,1,4,1,9,P06
1,281,156,503,1,7,1,9,P06
1,282,150,413,1,6,1,9,P06
1,283,200,443,1,4,1,9,P06
1,284,219,561,1,5,1,9,P06
1,285,119,571,1,9,1,9,P06
1,286,112,591,1,8,1,9,P06
1,287,134,284,1,5,1,9,P06
1,288,50,510,1,3,1,9,P06
1,289,222,541,1,11,1,9,P06
1,290,96,568,1,6,1,9,P06
1,291,87,347,1,5,1,9,P06
1,292,60,475,1,4,1,9,P06
1,293,66,345,1,6,1,9,P06
1,294,137,441,1,4,1,9,P06
1,295,173,713,1,7,1,9,P06
1,296,119,427,1,10,1,9,P06
1,297,66,501,1,10,1,9,P06
1,298,165,577,1,8,1,9,P06
1,299,200,546,1,8,1,9,P06
1,300,59,398,1,6,1,9,P06
1,301,123,311,1,11,1,9,P06
1,302,291,510,1,3,1,9,P06
1,303,183,816,1,7,1,9,P06
1,304,90,834,1,4,1,9,P06
1,305,49,423,1,13,1,9,P06
1,306,104,670,1,11,1,9,P06
1,307,49,461,1,11,1,9,P06
1,308,97,633,1,11,1,9,P06
1,309,127,307,1,7,1,9,P06
1,310,145,419,1,10,1,9,P06
1,311,141,337,1,6,1,9,P06
1,312,65,335,1,3,1,9,P06
1,313,137,654,1,10,1,9,P06
1,314,118,878,1,2,1,9,P06
1,315,203,538,1,7,1,9,P06
1,316,93,412,1,2,1,9,P06
1,317,163,465,1,5,1,9,P06
1,318,133,760,1,5,1,9,P06
1,319,179,794,1,4,1,9,P06
1,320,89,604,1,5,1,9,P06
1,321,114,464,1,6,1,9,P06
1,322,227,563,1,5,1,9,P06
1,323,126,613,1,10,1,9,P06
1,324,51,478,1,10,1,9,P06
1,325,57,445,1,11,1,9,P06
1,326,89,754,1,4,1,9,P06
1,327,89,440,1,7,1,9,P06
1,328,81,592,1,4,1,9,P06
1,329,161,769,1,8,1,9,P06
1,330,88,878,1,4,1,9,P06
1,331,99,457,1,5,1,9,P06
1,332,130,705,1,9,1,9,P06
1,333,143,593,1,10,1,9,P06
1,334,110,469,1,8,1,9,P06
1,335,83,325,1,9,1,9,P06
1,336,113,832,1,12,1,9,P06
1,337,255,664,1,9,1,9,P06
1,338,195,420,1,5,1,9,P06
1,339,92,573,1,8,1,9,P06
1,340,211,732,1,7,1,9,P06
1,341,255,546,1,9,1,9,P06
1,342,75,603,1,5,1,9,P06
1,343,82,572,1,9,1,9,P06
1,344,138,720,1,9,1,9,P06
1,345,138,757,1,7,1,9,P06
1,346,140,515,1,11,1,9,P06
1,347,251,734,1,5,1,9,P06
1,348,144,470,1,8,1,9,P06
1,349,65,403,1,6,1,9,P06
1,350,121,410,1,3,1,9,P06
1,351,151,628,1,10,1,9,P06
1,352,150,664,1,11,1,9,P06
1,353,129,312,1,8,1,9,P06
1,354,70,398,1,10,1,9,P06
1,355,174,758,1,11,1,9,P06
1,356,109,399,1,11,1,9,P06
1,357,306,622,1,3,1,9,P06
1,358,107,488,1,9,1,9,P06
1,359,105,505,1,5,1,9,P06
1,360,287,642,1,7,1,9,P06
1,361,160,628,1,5,1,9,P06
1,362,68,399,1,3,1,9,P06
1,363,190,795,1,3,1,9,P06
1,364,285,612,1,5,1,9,P06
1,365,112,556,1,6,1,9,P06
1,366,79,472,1,8,1,9,P06
1,367,95,484,1,7,1,9,P06
1,368,122,545,1,2,1,9,P06
1,369,115,468,1,4,1,9,P06
1,370,73,767,1,9,1,9,P06
1,371,190,448,1,7,1,9,P06
1,372,108,454,1,8,1,9,P06
1,373,233,716,1,11,1,9,P06
1,374,187,763,1,8,1,9,P06
1,375,258,650,1,7,1,9,P06
1,376,101,516,1,6,1,9,P06
1,377,149,424,1,5,1,9,P06
1,378,149,499,1,8,1,9,P06
1,379,118,506,2,11,1,9,P06
1,380,97,427,1,10,1,9,P06
1,381,81,649,1,5,1,9,P06
1,382,135,507,1,8,1,9,P06
1,383,39,367,1,7,1,9,P06
1,384,161,610,1,4,1,9,P06
1,385,99,543,1,11,1,9,P06
1,386,79,657,1,5,1,9,P06
1,387,96,460,1,7,1,9,P06
1,388,103,757,1,7,1,9,P06
1,389,216,569,1,5,1,9,P06
1,390,66,364,1,7,1,9,P06
1,391,126,757,1,2,1,9,P06
1,392,242,648,1,7,1,9,P06
1,393,151,661,1,9,1,9,P06
1,394,122,689,1,12,1,9,P06
1,395,90,379,1,9,1,9,P06
1,396,57,568,1,8,1,9,P06
1,397,209,523,1,7,1,9,P06
1,398,173,418,1,7,1,9,P06
1,399,140,408,1,11,1,9,P06
1,400,93,375,1,4,1,9,P06
1,401,210,722,1,9,1,9,P06
1,402,161,609,1,9,1,9,P06
1,403,143,754,2,7,1,9,P06
1,404,188,739,1,6,1,9,P06
1,405,346,493,2,6,1,9,P06
1,406,179,564,1,5,1,9,P06
1,407,94,439,1,6,1,9,P06
1,408,178,684,1,6,1,9,P06
1,409,85,423,1,7,1,9,P06
1,410,139,693,1,5,1,9,P06
1,411,237,666,1,3,1,9,P06
1,412,146,648,1,2,1,9,P06
1,413,247,712,1,6,1,9,P06
1,414,243,668,1,7,1,9,P06
1,415,87,541,1,6,1,9,P06
1,416,107,408,1,4,1,9,P06
1,417,206,547,1,5,1,9,P06
1,418,55,397,1,12,1,9,P06
1,419,181,333,1,3,1,9,P06
1,420,131,459,1,7,1,9,P06
1,421,116,662,1,11,1,9,P06
1,422,236,732,1,8,1,9,P06
1,423,104,716,1,10,1,9,P06
1,424,119,401,1,9,1,9,P06
1,425,187,392,1,4,1,9,P06
1,426,81,549,1,6,1,9,P06
1,427,89,450,1,7,1,9,P06
1,428,86,684,1,10,1,9,P06
1,429,101,679,1,8,1,9,P06
1,430,76,719,1,8,1,9,P06
1,431,135,846,1,3,1,9,P06
1,432,189,544,1,7,1,9,P06
1,433,90,727,1,13,1,9,P06
1,434,326,667,1,5,1,9,P06
1,435,66,626,1,9,1,9,P06
1,436,137,491,1,7,1,9,P06
1,437,140,852,1,7,1,9,P06
1,438,159,566,1,7,1,9,P06
1,439,177,623,1,6,1,9,P06
1,440,235,632,1,10,1,9,P06
1,441,237,573,1,7,1,9,P06
1,442,77,379,1,8,1,9,P06
1,443,117,407,1,9,1,9,P06
1,444,339,624,1,6,1,9,P06
1,445,71,466,1,7,1,9,P06
1,446,171,623,1,8,1,9,P06
1,447,320,617,1,3,1,9,P06
1,448,212,472,1,11,1,9,P06
1,449,218,521,1,7,1,9,P06
1,450,118,652,1,7,1,9,P06
1,451,155,833,1,9,1,9,P06
1,452,228,724,1,6,1,9,P06
1,453,79,334,1,5,1,9,P06
1,454,105,400,1,9,1,9,P06
1,455,200,734,1,3,1,9,P06
1,456,109,610,1,3,1,9,P06
1,457,90,665,1,9,1,9,P06
1,458,98,448,1,6,1,9,P06
1,459,78,647,1,7,1,9,P06
1,460,81,849,1,8,1,9,P06
1,461,87,408,1,2,1,9,P06
1,462,38,499,1,10,1,9,P06
1,463,43,375,1,7,1,9,P06
1,464,183,263,1,7,1,9,P06
1,465,161,680,1,3,1,9,P06
1,466,101,650,1,10,1,9,P06
1,467,153,535,1,7,1,9,P06
1,468,51,594,1,9,1,9,P06
1,469,69,461,1,8,1,9,P06
1,470,203,467,1,5,1,9,P06
1,471,113,495,1,6,1,9,P06
1,472,167,597,1,10,1,9,P06
1,473,168,714,1,5,1,9,P06
1,474,95,768,1,4,1,9,P06
1,475,286,486,1,8,1,9,P06
1,476,50,360,1,5,1,9,P06
1,477,53,481,1,10,1,9,P06
1,478,112,396,1,5,1,9,P06
1,479,221,466,1,8,1,9,P06
1,480,142,767,1,10,1,9,P06
1,481,225,483,1,6,1,9,P06
1,482,162,475,1,9,1,9,P06
1,483,88,500,1,9,1,9,P06
1,484,389,492,1,8,1,9,P06
1,485,115,357,1,6,1,9,P06
1,486,99,517,1,7,1,9,P06
1,487,86,387,3,6,1,9,P06
1,488,153,571,1,3,1,9,P06
1,489,168,802,1,12,1,9,P06
1,490,80,321,1,5,1,9,P06
1,491,182,464,1,6,1,9,P06
1,492,93,520,1,7,1,9,P06
1,493,179,512,1,7,1,9,P06
1,494,81,654,1,7,1,9,P06
1,495,135,643,1,5,1,9,P06
1,496,280,718,1,4,1,9,P06
1,497,164,699,1,6,1,9,P06
1,498,66,549,1,7,1,9,P06
1,499,108,797,1,7,1,9,P06
1,500,214,677,1,9,1,9,P06
1,501,71,369,1,8,1,9,P06
1,502,119,424,1,4,1,9,P06
1,503,259,612,1,6,1,9,P06
1,504,117,402,1,5,1,9,P06
1,505,136,460,1,8,1,9,P06
1,506,148,293,1,9,1,9,P06
1,507,158,689,1,5,1,9,P06
1,508,106,779,1,10,1,9,P06
1,509,66,714,1,6,1,9,P06
1,510,216,658,1,10,1,9,P06
1,511,142,644,1,14,1,9,P06
1,512,90,453,1,7,1,9,P06
1,513,76,340,2,8,1,9,P06
1,514,103,638,1,8,1,9,P06
1,515,147,459,1,10,1,9,P06
1,516,211,730,1,12,1,9,P06
1,517,121,287,1,7,1,9,P06
1,518,120,536,1,6,1,9,P06
1,519,172,630,1,7,1,9,P06
1,520,127,521,1,6,1,9,P06
1,521,217,711,1,11,1,9,P06
1,522,117,563,1,10,1,9,P06
1,523,122,421,1,8,1,9,P06
1,524,161,463,1,10,1,9,P06
1,525,40,519,1,10,1,9,P06
1,526,95,611,1,10,1,9,P06
1,527,107,494,1,7,1,9,P06
1,528,106,537,1,10,1,9,P06
1,529,140,640,1,7,1,9,P06
1,530,216,418,1,7,1,9,P06
1,531,94,786,1,7,1,9,P06
1,532,74,591,1,14,1,9,P06
1,533,182,640,1,6,1,9,P06
1,534,232,466,1,4,1,9,P06
1,535,66,727,1,12,1,9,P06
1,536,82,590,1,7,1,9,P06
1,537,236,665,1,9,1,9,P06
1,538,157,485,1,6,1,9,P06
1,539,96,532,1,7,1,9,P06
1,540,306,569,1,3,1,9,P06
1,541,163,590,1,12,1,9,P06
1,542,93,632,1,11,1,9,P06
1,543,79,565,1,10,1,9,P06
1,544,168,660,1,9,1,9,P06
1,545,109,597,1,6,1,9,P06
1,546,189,586,1,7,1,9,P06
1,547,148,694,1,6,1,9,P06
1,548,92,390,1,3,1,9,P06
1,549,169,694,1,13,1,9,P06
1,550,96,601,1,5,1,9,P06
1,551,128,580,1,5,1,9,P06
1,552,71,775,1,6,1,9,P06
1,553,120,850,1,6,1,9,P06
1,554,57,435,1,8,1,9,P06
1,555,160,771,1,9,1,9,P06
1,556,89,553,1,5,1,9,P06
1,557,220,754,1,4,1,9,P06
1,558,100,339,1,11,1,9,P06
1,559,228,443,1,4,1,9,P06
1,560,145,727,1,10,1,9,P06
1,561,104,718,1,9,1,9,P06
1,562,124,870,1,5,1,9,P06
1,563,137,647,1,12,1,9,P06
1,564,102,886,1,6,1,9,P06
1,565,106,850,1,10,1,9,P06
1,566,188,299,2,6,1,9,P06
1,567,101,702,1,4,1,9,P06
1,568,126,794,1,4,1,9,P06
1,569,133,648,1,6,1,9,P06
1,570,137,635,1,5,1,9,P06
1,571,79,499,1,8,1,9,P06
1,572,78,746,1,12,1,9,P06
1,573,65,348,1,9,1,9,P06
1,574,170,782,1,5,1,9,P06
1,575,148,507,1,8,1,9,P06
1,576,74,490,1,4,1,9,P06
1,577,279,450,2,1,1,9,P06
1,578,75,384,1,6,1,9,P06
1,579,78,715,1,13,1,9,P06
1,580,63,468,1,8,1,9,P06
1,581,97,328,1,5,1,9,P06
1,582,105,563,1,5,1,9,P06
1,583,194,361,1,7,1,9,P06
1,584,57,428,1,12,1,9,P06
1,585,135,452,1,6,1,9,P06
1,586,175,526,1,3,1,9,P06
1,587,155,578,1,7,1,9,P06
1,588,113,691,1,6,1,9,P06
1,589,69,382,1,3,1,9,P06
1,590,206,454,1,3,1,9,P06
1,591,78,553,1,7,1,9,P06
1,592,78,399,1,8,1,9,P06
1,593,58,557,1,7,1,9,P06
1,594,76,679,1,7,1,9,P06
1,595,140,651,1,7,1,9,P06
1,596,136,291,1,3,1,9,P06
1,597,67,445,1,2,1,9,P06
1,598,95,624,1,3,1,9,P06
1,599,204,629,1,9,1,9,P06
1,600,108,532,1,6,1,9,P06
1,601,106,519,1,7,1,9,P06
1,602,60,379,1,8,1,9,P06
1,603,105,821,1,8,1,9,P06
1,604,152,536,1,6,1,9,P06
1,605,88,584,1,7,1,9,P06
1,606,247,612,1,7,1,9,P06
1,607,108,767,1,9,1,9,P06
1,608,164,481,1,5,1,9,P06
1,609,176,789,1,8,1,9,P06
1,610,136,404,1,5,1,9,P06
1,611,143,626,1,9,1,9,P06
1,612,104,394,1,8,1,9,P06
1,613,187,615,1,13,1,9,P06
1,614,180,316,1,2,1,9,P06
1,615,78,550,1,7,1,9,P06
1,616,186,414,1,5,1,9,P06
1,617,146,793,1,3,1,9,P06
1,618,63,654,1,10,1,9,P06
1,619,74,904,1,10,1,9,P06
1,620,132,523,1,5,1,9,P06
1,621,113,522,1,7,1,9,P06
1,622,127,751,1,8,1,9,P06
1,623,176,543,1,9,1,9,P06
1,624,151,566,1,13,1,9,P06
1,625,174,809,1,12,1,9,P06
1,626,59,612,1,13,1,9,P06
1,627,187,349,2,6,1,9,P06
1,628,73,351,1,9,1,9,P06
1,629,149,460,1,8,1,9,P06
1,630,89,558,1,6,1,9,P06
1,631,100,608,1,5,1,9,P06
1,632,60,472,1,6,1,9,P06
1,633,125,642,1,2,1,9,P06
1,634,194,587,1,5,1,9,P06
1,635,53,377,1,10,1,9,P06
1,636,191,654,1,6,1,9,P06
1,637,357,623,1,4,1,9,P06
1,638,178,787,1,5,1,9,P06
1,639,111,733,1,9,1,9,P06
1,640,181,787,1,4,1,9,P06
1,641,150,437,1,9,1,9,P06
1,642,107,726,1,8,1,9,P06
1,643,95,450,1,4,1,9,P06
1,644,143,828,1,8,1,9,P06
1,645,92,503,1,10,1,9,P06
1,646,53,408,1,12,1,9,P06
1,647,90,568,1,6,1,9,P06
1,648,171,597,1,11,1,9,P06
1,649,152,714,1,6,1,9,P06
1,650,93,643,1,5,1,9,P06
1,651,146,559,1,5,1,9,P06
1,652,79,406,1,6,1,9,P06
1,653,118,581,1,6,1,9,P06
1,654,88,314,1,12,1,9,P06
1,655,94,756,1,12,1,9,P06
1,656,147,359,1,4,1,9,P06
1,657,85,364,1,4,1,9,P06
1,658,104,560,1,12,1,9,P06
1,659,60,445,1,12,1,9,P06
1,660,108,394,1,9,1,9,P06
1,661,96,349,1,8,1,9,P06
1,662,225,694,1,6,1,9,P06
1,663,212,652,1,6,1,9,P06
1,664,194,489,1,12,1,9,P06
1,665,99,378,1,9,1,9,P06
1,666,83,477,1,7,1,9,P06
1,667,59,408,1,9,1,9,P06
1,668,83,654,1,6,1,9,P06
1,669,81,353,1,9,1,9,P06
1,670,74,446,1,10,1,9,P06
1,671,175,784,1,9,1,9,P06
1,672,166,594,1,12,1,9,P06
1,673,184,517,1,11,1,9,P06
1,674,76,629,1,12,1,9,P06
1,675,92,331,1,6,1,9,P06
1,676,119,460,1,8,1,9,P06
1,677,71,921,1,10,1,9,P06
1,678,148,633,1,6,1,9,P06
1,679,178,740,1,9,1,9,P06
1,680,64,363,1,10,1,9,P06
1,681,247,613,1,11,1,9,P06
1,682,48,712,1,11,1,9,P06
1,683,273,562,1,8,1,9,P06
1,684,161,471,1,7,1,9,P06
1,685,93,854,1,11,1,9,P06
1,686,65,350,1,8,1,9,P06
1,687,249,652,1,5,1,9,P06
1,688,231,767,1,9,1,9,P06
1,689,182,568,1,7,1,9,P06
1,690,90,358,1,7,1,9,P06
1,691,74,339,1,11,1,9,P06
1,692,155,653,1,7,1,9,P06
1,693,194,499,1,4,1,9,P06
1,694,109,686,1,4,1,9,P06
1,695,150,480,1,6,1,9,P06
1,696,84,819,1,7,1,9,P06
1,697,115,824,1,8,1,9,P06
1,698,70,397,1,11,1,9,P06
1,699,116,820,1,6,1,9,P06
1,700,166,375,1,4,1,9,P06
1,701,196,388,1,4,1,9,P06
1,702,116,802,1,6,1,9,P06
1,703,125,749,1,2,1,9,P06
1,704,135,753,1,7,1,9,P06
1,705,126,509,1,8,1,9,P06
1,706,272,421,1,2,1,9,P06
1,707,117,448,1,8,1,9,P06
1,708,124,494,1,4,1,9,P06
1,709,97,381,1,6,1,9,P06
1,710,86,361,1,4,1,9,P06
1,711,75,586,1,8,1,9,P06
1,712,98,635,1,10,1,9,P06
1,713,141,521,1,9,1,9,P06
1,714,89,531,1,11,1,9,P06
1,715,72,673,1,5,1,9,P06
1,716,191,763,1,5,1,9,P06
1,717,71,584,1,4,1,9,P06
1,718,129,744,1,5,1,9,P06
1,719,62,567,1,10,1,9,P06
1,720,152,440,1,8,1,9,P06
1,721,123,380,1,8,1,9,P06
1,722,115,714,1,10,1,9,P06
1,723,228,597,1,9,1,9,P06
1,724,71,434,1,7,1,9,P06
1,725,84,509,1,8,1,9,P06
1,726,89,842,1,6,1,9,P06
1,727,125,539,1,10,1,9,P06
1,728,57,531,1,8,1,9,P06
1,729,112,786,1,12,1,9,P06
1,730,104,443,1,6,1,9,P06
1,731,97,814,1,9,1,9,P06
1,732,112,475,1,7,1,9,P06
1,733,129,805,1,7,1,9,P06
