condition,session,b1,b2,r1,r2,schedule_r1,schedule_r2,PID
1,271,23,466,1,9,1,9,P05
1,272,60,744,1,4,1,9,P05
1,273,53,767,1,7,1,9,P05
1,274,35,776,1,9,1,9,P05
1,275,28,406,1,6,1,9,P05
1,276,49,683,1,15,1,9,P05
1,277,71,858,1,6,1,9,P05
1,278,68,654,1,6,1,9,P05
1,279,40,470,1,11,1,9,P05
1,280,34,618,1,9,1,9,P05
1,281,64,824,1,9,1,9,P05
1,282,68,766,1,10,1,9,P05
1,283,31,665,1,5,1,9,P05
1,284,50,590,1,9,1,9,P05
1,285,54,784,1,8,1,9,P05
1,286,45,683,1,9,1,9,P05
1,287,13,503,1,5,1,9,P05
1,288,38,491,1,5,1,9,P05
1,289,43,731,1,12,1,9,P05
1,290,74,867,1,9,1,9,P05
1,291,39,486,1,10,1,9,P05
1,292,23,435,1,8,1,9,P05
1,293,71,903,1,8,1,9,P05
1,294,29,397,1,7,1,9,P05
1,295,38,440,1,7,1,9,P05
1,296,19,474,1,12,1,9,P05
1,297,34,707,1,6,1,9,P05
1,298,40,642,1,4,1,9,P05
1,299,51,577,1,9,1,9,P05
1,300,53,867,1,3,1,9,P05
1,301,44,739,1,9,1,9,P05
1,302,40,632,1,6,1,9,P05
1,303,63,828,1,7,1,9,P05
1,304,53,798,1,10,1,9,P05
1,305,21,475,1,10,1,9,P05
1,306,23,545,1,18,1,9,P05
1,307,31,482,1,4,1,9,P05
1,308,24,551,1,5,1,9,P05
1,309,33,639,1,11,1,9,P05
1,310,51,752,1,8,1,9,P05
1,311,39,537,1,9,1,9,P05
1,312,67,796,1,7,1,9,P05
1,313,47,811,1,6,1,9,P05
1,314,34,444,1,12,1,9,P05
1,315,31,419,1,9,1,9,P05
1,316,40,452,1,9,1,9,P05
1,317,59,737,1,4,1,9,P05
1,318,71,848,1,9,1,9,P05
1,319,57,752,1,6,1,9,P05
1,320,30,439,1,6,1,9,P05
1,321,28,551,1,10,1,9,P05
1,322,42,666,1,11,1,9,P05
1,323,52,757,1,6,1,9,P05
1,324,31,650,1,10,1,9,P05
1,325,49,927,1,12,1,9,P05
1,326,40,615,1,14,1,9,P05
1,327,28,375,1,12,1,9,P05
1,328,35,571,1,8,1,9,P05
1,329,64,768,1,12,1,9,P05
1,330,52,825,1,7,1,9,P05
1,331,39,511,1,6,1,9,P05
1,332,39,477,1,8,1,9,P05
1,333,17,412,1,7,1,9,P05
1,334,48,572,1,8,1,9,P05
1,335,20,398,1,6,1,9,P05
1,336,39,544,1,4,1,9,P05
1,337,47,635,1,12,1,9,P05
1,338,35,510,1,5,1,9,P05
1,339,41,569,1,7,1,9,P05
1,340,36,445,1,12,1,9,P05
1,341,37,673,1,10,1,9,P05
1,342,78,800,1,6,1,9,P05
1,343,35,578,1,9,1,9,P05
1,344,43,892,1,8,1,9,P05
1,345,50,704,1,9,1,9,P05
1,346,42,625,1,3,1,9,P05
1,347,39,544,1,7,1,9,P05
1,348,54,740,1,9,1,9,P05
1,349,54,645,1,9,1,9,P05
1,350,67,825,1,10,1,9,P05
1,351,57,784,1,5,1,9,P05
1,352,63,748,1,10,1,9,P05
1,353,45,572,1,8,1,9,P05
1,354,24,530,1,9,1,9,P05
1,355,44,626,1,7,1,9,P05
1,356,48,571,1,9,1,9,P05
1,357,52,450,1,7,1,9,P05
1,358,61,874,1,9,1,9,P05
1,359,23,479,1,9,1,9,P05
1,360,25,430,1,9,1,9,P05
1,361,59,874,1,3,1,9,P05
1,362,29,613,1,14,1,9,P05
1,363,25,383,1,7,1,9,P05
1,364,27,447,1,13,1,9,P05
1,365,40,612,1,6,1,9,P05
1,366,27,403,1,9,1,9,P05
1,367,57,655,1,8,1,9,P05
1,368,63,827,1,7,1,9,P05
1,369,56,756,1,9,1,9,P05
1,370,43,768,1,13,1,9,P05
1,371,27,471,1,8,1,9,P05
1,372,56,786,1,9,1,9,P05
1,373,35,393,1,6,1,9,P05
1,374,84,858,1,10,1,9,P05
1,375,34,382,1,9,1,9,P05
1,376,37,536,1,6,1,9,P05
1,377,31,685,1,10,1,9,P05
1,378,65,721,1,5,1,9,P05
1,379,51,846,1,8,1,9,P05
1,380,72,855,1,7,1,9,P05
1,381,88,900,1,14,1,9,P05
1,382,26,380,1,9,1,9,P05
1,383,38,462,1,9,1,9,P05
1,384,52,843,1,6,1,9,P05
1,385,51,583,1,6,1,9,P05
1,386,54,589,1,10,1,9,P05
1,387,97,714,1,7,1,9,P05
1,388,78,876,1,9,1,9,P05
1,389,38,590,1,6,1,9,P05
1,390,37,478,1,8,1,9,P05
1,391,49,540,1,5,1,9,P05
1,392,29,620,1,11,1,9,P05
1,393,47,891,1,11,1,9,P05
1,394,49,729,1,11,1,9,P05
1,395,63,634,1,10,1,9,P05
1,396,52,649,1,12,1,9,P05
1,397,54,621,1,6,1,9,P05
1,398,40,412,1,8,1,9,P05
1,399,63,732,1,13,1,9,P05
1,400,62,613,1,8,1,9,P05
1,401,60,761,1,15,1,9,P05
1,402,72,877,1,9,1,9,P05
1,403,40,569,1,7,1,9,P05
1,404,31,589,1,7,1,9,P05
1,405,28,489,1,7,1,9,P05
1,406,31,587,1,12,1,9,P05
1,407,69,842,1,5,1,9,P05
1,408,45,681,1,11,1,9,P05
1,409,51,661,1,5,1,9,P05
1,410,45,583,1,9,1,9,P05
1,411,33,505,1,4,1,9,P05
1,412,58,850,1,6,1,9,P05
1,413,58,754,1,7,1,9,P05
1,414,38,738,1,11,1,9,P05
1,415,28,394,1,12,1,9,P05
1,416,44,525,1,9,1,9,P05
1,417,49,553,1,8,1,9,P05
1,418,53,741,1,10,1,9,P05
1,419,41,796,1,4,1,9,P05
1,420,69,761,1,6,1,9,P05
1,421,68,892,1,6,1,9,P05
1,422,37,601,1,6,1,9,P05
1,423,38,563,1,4,1,9,P05
1,424,42,558,1,4,1,9,P05
1,425,37,553,1,9,1,9,P05
1,426,39,568,1,12,1,9,P05
1,427,61,671,1,5,1,9,P05
1,428,50,666,1,5,1,9,P05
1,429,39,492,1,9,1,9,P05
1,430,68,630,1,6,1,9,P05
1,431,54,498,1,9,1,9,P05
1,432,43,772,1,7,1,9,P05
1,433,54,795,1,12,1,9,P05
1,434,40,635,1,9,1,9,P05
1,435,75,734,1,10,1,9,P05
1,436,60,884,1,5,1,9,P05
1,437,31,427,1,11,1,9,P05
1,438,33,430,1,10,1,9,P05
1,439,29,616,1,8,1,9,P05
1,440,48,934,1,5,1,9,P05
1,441,70,729,1,10,1,9,P05
1,442,58,697,1,10,1,9,P05
1,443,47,835,1,6,1,9,P05
1,444,40,629,1,3,1,9,P05
1,445,40,553,1,6,1,9,P05
1,446,38,590,1,5,1,9,P05
1,447,43,514,1,4,1,9,P05
1,448,28,463,1,6,1,9,P05
1,449,25,404,1,12,1,9,P05
1,450,51,701,1,9,1,9,P05
1,451,47,942,1,10,1,9,P05
1,452,41,481,1,10,1,9,P05
1,453,63,670,1,10,1,9,P05
1,454,62,664,1,8,1,9,P05
1,455,38,548,1,8,1,9,P05
1,456,28,538,1,5,1,9,P05
1,457,50,808,1,8,1,9,P05
1,458,72,825,1,15,1,9,P05
1,459,43,917,1,7,1,9,P05
1,460,40,439,1,9,1,9,P05
1,461,58,633,1,7,1,9,P05
1,462,68,667,1,7,1,9,P05
1,463,32,572,1,8,1,9,P05
1,464,30,449,1,7,1,9,P05
1,465,60,905,1,11,1,9,P05
1,466,38,593,1,8,1,9,P05
1,467,40,426,1,5,1,9,P05
1,468,49,821,1,10,1,9,P05
1,469,20,423,1,11,1,9,P05
1,470,69,919,1,10,1,9,P05
1,471,46,662,1,9,1,9,P05
1,472,31,568,1,6,1,9,P05
1,473,71,800,1,9,1,9,P05
1,474,31,836,1,14,1,9,P05
1,475,54,817,1,10,1,9,P05
1,476,82,897,1,7,1,9,P05
1,477,64,773,1,9,1,9,P05
1,478,57,710,1,15,1,9,P05
1,479,50,915,1,8,1,9,P05
1,480,56,685,1,8,1,9,P05
1,481,51,555,1,13,1,9,P05
1,482,56,840,1,7,1,9,P05
1,483,59,679,1,9,1,9,P05
1,484,63,786,1,4,1,9,P05
1,485,59,743,1,9,1,9,P05
1,486,35,619,1,10,1,9,P05
1,487,29,457,1,5,1,9,P05
1,488,28,509,1,5,1,9,P05
1,489,39,393,1,5,1,9,P05
1,490,48,699,1,4,1,9,P05
1,491,40,804,1,11,1,9,P05
1,492,23,377,1,10,1,9,P05
1,493,35,660,1,7,1,9,P05
1,494,45,556,1,6,1,9,P05
1,495,40,754,1,11,1,9,P05
1,496,30,532,1,7,1,9,P05
1,497,60,866,1,7,1,9,P05
1,498,34,446,1,9,1,9,P05
1,499,40,599,1,9,1,9,P05
1,500,29,465,1,6,1,9,P05
1,501,43,615,1,12,1,9,P05
1,502,56,857,1,7,1,9,P05
1,503,48,592,1,8,1,9,P05
1,504,67,826,1,8,1,9,P05
1,505,75,919,1,9,1,9,P05
1,506,50,927,1,12,1,9,P05
1,507,52,907,1,6,1,9,P05
1,508,42,611,1,11,1,9,P05
1,509,25,541,1,8,1,9,P05
1,510,53,653,1,9,1,9,P05
1,511,37,451,1,10,1,9,P05
1,512,36,538,1,10,1,9,P05
1,513,43,773,1,4,1,9,P05
1,514,43,772,1,6,1,9,P05
1,515,43,769,1,8,1,9,P05
1,516,30,603,1,7,1,9,P05
1,517,74,891,1,8,1,9,P05
1,518,39,488,1,7,1,9,P05
1,519,26,466,1,7,1,9,P05
1,520,48,436,1,8,1,9,P05
1,521,41,601,1,7,1,9,P05
1,522,83,891,1,7,1,9,P05
1,523,49,520,1,10,1,9,P05
1,524,45,626,1,5,1,9,P05
1,525,31,502,1,8,1,9,P05
1,526,44,726,1,11,1,9,P05
1,527,60,776,1,5,1,9,P05
1,528,30,565,1,7,1,9,P05
1,529,12,392,1,4,1,9,P05
1,530,46,740,1,6,1,9,P05
1,531,58,724,1,12,1,9,P05
1,532,17,400,1,10,1,9,P05
1,533,45,736,1,8,1,9,P05
1,534,62,909,1,11,1,9,P05
1,535,53,879,1,12,1,9,P05
1,536,50,712,1,14,1,9,P05
1,537,34,514,1,5,1,9,P05
1,538,42,668,1,11,1,9,P05
1,539,73,925,1,2,1,9,P05
1,540,21,438,1,8,1,9,P05
1,541,57,736,1,12,1,9,P05
1,542,67,780,1,6,1,9,P05
1,543,52,482,1,13,1,9,P05
1,544,35,494,1,12,1,9,P05
1,545,52,829,1,11,1,9,P05
1,546,24,388,1,8,1,9,P05
1,547,20,494,1,13,1,9,P05
1,548,64,868,1,4,1,9,P05
1,549,19,386,1,10,1,9,P05
1,550,56,604,1,5,1,9,P05
1,551,68,893,1,4,1,9,P05
1,552,63,625,1,8,1,9,P05
1,553,58,822,1,7,1,9,P05
1,554,34,721,1,7,1,9,P05
1,555,55,736,1,9,1,9,P05
1,556,68,664,1,10,1,9,P05
1,557,45,674,1,4,1,9,P05
1,558,57,930,1,13,1,9,P05
1,559,27,467,1,6,1,9,P05
1,560,30,409,1,10,1,9,P05
1,561,36,529,1,7,1,9,P05
1,562,30,482,1,10,1,9,P05
1,563,47,625,1,4,1,9,P05
1,564,36,484,1,11,1,9,P05
1,565,22,573,1,4,1,9,P05
1,566,57,806,1,12,1,9,P05
1,567,71,927,1,11,1,9,P05
1,568,56,720,1,5,1,9,P05
1,569,28,428,1,8,1,9,P05
1,570,50,783,1,18,1,9,P05
1,571,40,513,1,6,1,9,P05
1,572,32,529,1,13,1,9,P05
1,573,54,885,1,10,1,9,P05
1,574,33,650,1,9,1,9,P05
1,575,44,680,1,10,1,9,P05
1,576,76,905,1,5,1,9,P05
1,577,35,600,1,7,1,9,P05
1,578,48,830,1,11,1,9,P05
1,579,65,918,1,4,1,9,P05
1,580,56,700,1,14,1,9,P05
1,581,63,920,1,13,1,9,P05
1,582,30,641,1,11,1,9,P05
1,583,52,484,1,7,1,9,P05
1,584,25,399,1,9,1,9,P05
1,585,32,477,1,7,1,9,P05
1,586,50,597,1,6,1,9,P05
1,587,43,665,1,6,1,9,P05
1,588,40,671,1,10,1,9,P05
1,589,38,743,1,7,1,9,P05
1,590,32,398,1,17,1,9,P05
1,591,45,683,1,5,1,9,P05
1,592,43,789,1,9,1,9,P05
1,593,54,554,1,10,1,9,P05
1,594,56,401,1,6,1,9,P05
1,595,33,554,1,13,1,9,P05
1,596,34,633,1,7,1,9,P05
1,597,36,572,1,4,1,9,P05
1,598,24,443,1,8,1,9,P05
1,599,27,433,1,5,1,9,P05
1,600,39,387,1,9,1,9,P05
1,601,63,660,1,5,1,9,P05
1,602,44,635,1,15,1,9,P05
1,603,56,850,1,9,1,9,P05
1,604,44,769,1,6,1,9,P05
1,605,48,748,1,9,1,9,P05
1,606,37,408,1,7,1,9,P05
1,607,51,648,1,7,1,9,P05
1,608,68,906,1,5,1,9,P05
1,609,40,541,1,6,1,9,P05
1,610,38,562,1,8,1,9,P05
1,611,50,764,1,5,1,9,P05
1,612,22,482,1,4,1,9,P05
1,613,61,654,1,11,1,9,P05
1,614,50,933,1,12,1,9,P05
1,615,53,624,1,11,1,9,P05
1,616,32,438,1,10,1,9,P05
1,617,42,645,1,11,1,9,P05
1,618,38,448,1,16,1,9,P05
1,619,77,856,1,6,1,9,P05
1,620,25,375,1,2,1,9,P05
1,621,53,819,1,8,1,9,P05
1,622,50,936,1,8,1,9,P05
1,623,32,529,1,8,1,9,P05
1,624,28,413,1,11,1,9,P05
1,625,55,904,1,8,1,9,P05
1,626,64,934,1,11,1,9,P05
1,627,58,643,1,12,1,9,P05
1,628,28,443,1,9,1,9,P05
1,629,56,568,1,3,1,9,P05
1,630,46,561,1,12,1,9,P05
1,631,70,887,1,5,1,9,P05
1,632,43,832,1,11,1,9,P05
1,633,71,766,1,11,1,9,P05
1,634,82,783,1,8,1,9,P05
1,635,79,778,1,7,1,9,P05
1,636,50,904,1,16,1,9,P05
1,637,51,581,1,7,1,9,P05
1,638,53,774,1,12,1,9,P05
1,639,27,388,1,6,1,9,P05
1,640,25,402,1,8,1,9,P05
1,641,50,948,1,11,1,9,P05
1,642,61,635,1,8,1,9,P05
1,643,23,425,1,9,1,9,P05
1,644,35,414,1,8,1,9,P05
1,645,59,749,1,7,1,9,P05
1,646,56,737,1,13,1,9,P05
1,647,25,379,1,13,1,9,P05
1,648,30,412,1,10,1,9,P05
1,649,40,397,1,14,1,9,P05
1,650,34,501,1,2,1,9,P05
1,651,44,700,1,5,1,9,P05
1,652,41,526,1,10,1,9,P05
1,653,47,833,1,5,1,9,P05
1,654,27,375,1,4,1,9,P05
1,655,71,895,1,12,1,9,P05
1,656,30,399,1,6,1,9,P05
1,657,61,837,1,7,1,9,P05
1,658,80,812,1,5,1,9,P05
1,659,38,712,1,17,1,9,P05
1,660,29,415,1,7,1,9,P05
1,661,45,924,1,12,1,9,P05
1,662,32,395,1,11,1,9,P05
1,663,39,604,1,14,1,9,P05
1,664,27,396,1,3,1,9,P05
1,665,46,593,1,8,1,9,P05
1,666,47,817,1,8,1,9,P05
1,667,36,432,1,10,1,9,P05
1,668,49,626,1,10,1,9,P05
1,669,36,675,1,7,1,9,P05
1,670,58,872,1,12,1,9,P05
1,671,52,773,1,12,1,9,P05
1,672,48,669,1,8,1,9,P05
1,673,48,632,1,8,1,9,P05
1,674,33,520,1,10,1,9,P05
1,675,56,584,1,11,1,9,P05
1,676,51,623,1,6,1,9,P05
1,677,79,901,1,7,1,9,P05
1,678,43,476,1,6,1,9,P05
1,679,31,447,1,7,1,9,P05
1,680,44,636,1,7,1,9,P05
1,681,30,596,1,6,1,9,P05
1,682,78,878,1,7,1,9,P05
1,683,54,573,1,6,1,9,P05
1,684,45,476,1,7,1,9,P05
1,685,44,620,1,14,1,9,P05
1,686,47,530,1,5,1,9,P05
1,687,29,423,1,4,1,9,P05
1,688,63,669,1,11,1,9,P05
1,689,91,789,1,5,1,9,P05
1,690,35,417,1,7,1,9,P05
1,691,44,562,1,10,1,9,P05
1,692,15,392,1,6,1,9,P05
1,693,42,710,1,11,1,9,P05
1,694,30,614,1,13,1,9,P05
1,695,44,854,1,10,1,9,P05
1,696,51,516,1,7,1,9,P05
1,697,40,598,1,10,1,9,P05
1,698,43,554,1,7,1,9,P05
1,699,30,482,1,11,1,9,P05
1,700,47,659,1,9,1,9,P05
1,701,42,574,1,10,1,9,P05
1,702,34,509,1,8,1,9,P05
1,703,28,421,1,5,1,9,P05
1,704,66,899,1,3,1,9,P05
1,705,49,870,1,10,1,9,P05
1,706,74,854,1,8,1,9,P05
1,707,27,384,1,9,1,9,P05
1,708,68,806,1,13,1,9,P05
1,709,50,634,1,7,1,9,P05
1,710,38,456,1,12,1,9,P05
1,711,54,770,1,8,1,9,P05
1,712,39,611,1,16,1,9,P05
1,713,54,738,1,9,1,9,P05
1,714,48,873,1,11,1,9,P05
1,715,39,668,1,12,1,9,P05
1,716,53,649,1,10,1,9,P05
1,717,73,830,1,13,1,9,P05
1,718,33,375,1,11,1,9,P05
1,719,22,462,1,7,1,9,P05
1,720,40,449,1,9,1,9,P05
1,721,25,404,1,8,1,9,P05
1,722,73,716,1,10,1,9,P05
1,723,48,751,1,7,1,9,P05
1,724,38,545,1,10,1,9,P05
1,725,57,578,1,8,1,9,P05
1,726,37,608,1,7,1,9,P05
1,727,48,761,1,8,1,9,P05
1,728,54,600,1,4,1,9,P05
1,729,49,917,1,4,1,9,P05
1,730,38,648,1,14,1,9,P05
1,731,54,655,1,4,1,9,P05
1,732,48,676,1,4,1,9,P05
1,733,32,475,1,5,1,9,P05
