condition,session,b1,b2,r1,r2,schedule_r1,schedule_r2,PID
1,93,29,843,1,6,1,9,P09
1,94,19,708,1,8,1,9,P09
1,95,49,674,1,9,1,9,P09
1,96,45,699,1,8,1,9,P09
1,97,39,501,1,10,1,9,P09
1,98,14,627,1,7,1,9,P09
1,99,67,706,1,11,1,9,P09
1,100,16,900,1,6,1,9,P09
1,101,21,849,1,9,1,9,P09
1,102,22,919,1,10,1,9,P09
1,103,47,466,1,11,1,9,P09
1,104,47,394,1,4,1,9,P09
1,105,52,884,1,11,1,9,P09
1,106,35,376,1,6,1,9,P09
1,107,26,626,1,8,1,9,P09
1,108,113,706,1,8,1,9,P09
1,109,40,950,1,5,1,9,P09
1,110,10,784,1,7,1,9,P09
1,111,57,447,1,8,1,9,P09
1,112,24,548,1,5,1,9,P09
1,113,29,769,1,6,1,9,P09
1,114,27,592,1,5,1,9,P09
1,115,82,805,1,4,1,9,P09
1,116,28,495,1,9,1,9,P09
1,117,147,612,1,7,1,9,P09
1,118,72,790,1,6,1,9,P09
1,119,45,827,1,2,1,9,P09
1,120,17,396,1,10,1,9,P09
1,121,34,638,1,9,1,9,P09
1,122,26,449,1,7,1,9,P09
1,123,75,485,1,7,1,9,P09
1,124,66,587,1,9,1,9,P09
1,125,44,903,1,8,1,9,P09
1,126,38,957,1,9,1,9,P09
1,127,43,487,1,7,1,9,P09
1,128,35,653,1,7,1,9,P09
1,129,19,466,1,10,1,9,P09
1,130,65,413,1,5,1,9,P09
1,131,40,795,1,6,1,9,P09
1,132,84,882,1,9,1,9,P09
1,133,36,729,1,10,1,9,P09
1,134,26,504,1,11,1,9,P09
1,135,60,927,1,8,1,9,P09
1,136,13,675,1,9,1,9,P09
1,137,21,691,1,14,1,9,P09
1,138,29,877,1,10,1,9,P09
1,139,25,494,1,3,1,9,P09
1,140,53,549,1,10,1,9,P09
1,141,23,938,1,7,1,9,P09
1,142,12,452,1,6,1,9,P09
1,143,33,545,1,10,1,9,P09
1,144,55,627,1,6,1,9,P09
1,145,76,686,1,7,1,9,P09
1,146,19,507,1,9,1,9,P09
1,147,25,698,1,5,1,9,P09
1,148,40,561,1,9,1,9,P09
1,149,32,602,1,10,1,9,P09
1,150,32,555,1,5,1,9,P09
1,151,43,796,1,6,1,9,P09
1,152,26,499,1,11,1,9,P09
1,153,52,795,1,9,1,9,P09
1,154,33,425,1,10,1,9,P09
1,155,16,522,1,12,1,9,P09
1,156,30,886,1,12,1,9,P09
1,157,49,578,1,12,1,9,P09
1,158,32,704,1,10,1,9,P09
1,159,29,917,1,8,1,9,P09
1,160,17,510,1,6,1,9,P09
1,161,50,639,1,8,1,9,P09
1,162,13,681,1,6,1,9,P09
1,163,93,643,1,7,1,9,P09
1,164,44,826,1,11,1,9,P09
1,165,13,963,1,10,1,9,P09
1,166,16,406,1,9,1,9,P09
1,167,11,743,1,9,1,9,P09
1,168,30,542,1,7,1,9,P09
1,169,22,495,1,10,1,9,P09
1,170,34,536,1,8,1,9,P09
1,171,13,520,1,14,1,9,P09
1,172,18,576,1,11,1,9,P09
1,173,50,711,1,11,1,9,P09
1,174,14,390,1,11,1,9,P09
1,175,93,399,1,7,1,9,P09
1,176,21,824,1,13,1,9,P09
1,177,115,711,1,3,1,9,P09
1,178,25,530,1,6,1,9,P09
1,179,101,563,1,4,1,9,P09
1,180,25,391,1,8,1,9,P09
1,181,45,610,1,11,1,9,P09
1,182,37,837,1,12,1,9,P09
1,183,67,898,1,4,1,9,P09
1,184,43,867,1,10,1,9,P09
1,185,25,384,1,10,1,9,P09
1,186,18,579,1,14,1,9,P09
1,187,73,778,1,7,1,9,P09
1,188,26,712,1,12,1,9,P09
1,189,36,542,1,8,1,9,P09
1,190,20,412,1,9,1,9,P09
1,191,43,694,1,9,1,9,P09
1,192,52,734,1,7,1,9,P09
1,193,46,836,1,10,1,9,P09
1,194,25,622,1,7,1,9,P09
1,195,29,546,1,13,1,9,P09
1,196,30,408,1,3,1,9,P09
1,197,77,483,1,10,1,9,P09
1,198,47,861,1,10,1,9,P09
1,199,21,563,1,6,1,9,P09
1,200,87,697,1,7,1,9,P09
1,201,33,677,1,8,1,9,P09
1,202,38,622,1,4,1,9,P09
1,203,71,617,1,6,1,9,P09
1,204,99,859,1,12,1,9,P09
1,205,16,628,1,8,1,9,P09
1,206,31,539,1,9,1,9,P09
1,207,87,651,1,3,1,9,P09
1,208,43,916,1,10,1,9,P09
1,209,11,428,1,7,1,9,P09
1,210,22,501,1,8,1,9,P09
1,211,79,903,1,11,1,9,P09
1,212,16,423,1,14,1,9,P09
1,213,118,867,1,4,1,9,P09
1,214,54,936,1,11,1,9,P09
1,215,70,780,1,6,1,9,P09
1,216,71,743,1,15,1,9,P09
1,217,26,935,1,9,1,9,P09
1,218,65,905,1,7,1,9,P09
1,219,59,547,1,8,1,9,P09
1,220,59,369,1,11,1,9,P09
1,221,47,559,1,6,1,9,P09
1,222,45,404,1,9,1,9,P09
1,223,42,777,1,7,1,9,P09
1,224,16,479,1,4,1,9,P09
1,225,41,797,1,15,1,9,P09
1,226,82,761,1,7,1,9,P09
1,227,35,496,1,10,1,9,P09
1,228,104,367,1,8,1,9,P09
1,229,186,619,1,5,1,9,P09
1,230,131,547,1,12,1,9,P09
1,231,34,566,1,14,1,9,P09
1,232,12,660,1,9,1,9,P09
1,233,21,651,1,11,1,9,P09
1,234,17,568,1,10,1,9,P09
1,235,45,891,1,6,1,9,P09
1,236,90,773,1,8,1,9,P09
1,237,62,770,1,9,1,9,P09
1,238,37,665,1,9,1,9,P09
1,239,42,594,1,10,1,9,P09
1,240,20,626,1,11,1,9,P09
1,241,55,840,1,9,1,9,P09
1,242,38,893,1,8,1,9,P09
1,243,17,814,1,11,1,9,P09
1,244,74,713,1,15,1,9,P09
1,245,62,790,1,8,1,9,P09
1,246,73,773,2,10,1,9,P09
1,247,97,553,1,5,1,9,P09
1,248,88,806,1,4,1,9,P09
1,249,35,418,1,9,1,9,P09
1,250,31,651,1,5,1,9,P09
1,251,12,458,1,8,1,9,P09
1,252,59,564,1,9,1,9,P09
1,253,55,492,1,10,1,9,P09
1,254,22,792,1,12,1,9,P09
1,255,11,496,1,7,1,9,P09
1,256,38,957,1,6,1,9,P09
1,257,74,608,1,4,1,9,P09
1,258,22,437,1,8,1,9,P09
1,259,88,625,1,9,1,9,P09
1,260,48,751,1,7,1,9,P09
1,261,48,723,1,11,1,9,P09
1,262,37,434,1,13,1,9,P09
1,263,51,712,1,7,1,9,P09
1,264,21,677,1,8,1,9,P09
1,265,31,588,1,10,1,9,P09
1,266,19,649,1,11,1,9,P09
1,267,35,698,1,5,1,9,P09
1,268,47,911,1,6,1,9,P09
1,269,48,867,1,11,1,9,P09
1,270,64,690,1,10,1,9,P09
1,271,41,377,1,7,1,9,P09
1,272,25,861,1,10,1,9,P09
1,273,61,841,1,8,1,9,P09
1,274,67,583,1,4,1,9,P09
1,275,30,436,1,7,1,9,P09
1,276,16,808,1,11,1,9,P09
1,277,95,834,1,6,1,9,P09
1,278,85,637,1,5,1,9,P09
1,279,35,859,1,10,1,9,P09
1,280,32,806,1,10,1,9,P09
1,281,83,552,1,9,1,9,P09
1,282,45,442,1,10,1,9,P09
1,283,62,395,1,6,1,9,P09
1,284,15,625,1,10,1,9,P09
1,285,25,813,1,9,1,9,P09
1,286,21,766,1,9,1,9,P09
1,287,19,497,1,10,1,9,P09
1,288,59,519,1,8,1,9,P09
1,289,29,737,1,10,1,9,P09
1,290,131,860,1,9,1,9,P09
1,291,50,538,1,12,1,9,P09
1,292,38,644,1,9,1,9,P09
1,293,45,801,1,8,1,9,P09
1,294,82,805,1,10,1,9,P09
1,295,26,467,1,11,1,9,P09
1,296,42,885,1,12,1,9,P09
1,297,55,888,1,7,1,9,P09
1,298,38,590,1,9,1,9,P09
1,299,69,628,1,2,1,9,P09
1,300,52,716,1,10,1,9,P09
1,301,23,847,1,5,1,9,P09
1,302,32,688,1,10,1,9,P09
1,303,21,584,1,9,1,9,P09
1,304,10,486,1,7,1,9,P09
1,305,23,710,1,16,1,9,P09
1,306,39,490,1,7,1,9,P09
1,307,31,488,1,8,1,9,P09
1,308,26,959,1,10,1,9,P09
1,309,44,886,1,14,1,9,P09
1,310,16,685,1,5,1,9,P09
1,311,125,610,1,4,1,9,P09
1,312,32,826,1,6,1,9,P09
1,313,13,640,1,11,1,9,P09
1,314,17,505,1,8,1,9,P09
1,315,33,375,1,10,1,9,P09
1,316,82,839,1,12,1,9,P09
1,317,116,803,1,9,1,9,P09
1,318,91,524,1,5,1,9,P09
1,319,30,635,1,9,1,9,P09
1,320,68,875,1,10,1,9,P09
1,321,70,638,2,10,1,9,P09
1,322,11,445,1,7,1,9,P09
1,323,84,597,1,9,1,9,P09
1,324,51,764,1,11,1,9,P09
1,325,37,719,1,9,1,9,P09
1,326,57,523,1,7,1,9,P09
1,327,113,859,1,7,1,9,P09
1,328,27,539,1,7,1,9,P09
1,329,74,886,1,14,1,9,P09
1,330,19,849,1,9,1,9,P09
1,331,20,398,1,11,1,9,P09
1,332,35,557,1,3,1,9,P09
1,333,187,787,1,10,1,9,P09
1,334,26,745,1,6,1,9,P09
1,335,20,532,1,9,1,9,P09
1,336,37,637,1,7,1,9,P09
1,337,19,768,1,11,1,9,P09
1,338,64,623,1,8,1,9,P09
1,339,30,396,1,10,1,9,P09
1,340,180,766,1,6,1,9,P09
1,341,18,469,1,4,1,9,P09
1,342,58,927,1,6,1,9,P09
1,343,112,644,1,6,1,9,P09
1,344,38,961,1,9,1,9,P09
1,345,40,820,1,4,1,9,P09
1,346,12,453,1,13,1,9,P09
1,347,53,869,1,6,1,9,P09
1,348,12,828,1,10,1,9,P09
1,349,81,557,1,7,1,9,P09
1,350,36,526,1,9,1,9,P09
1,351,70,553,1,7,1,9,P09
1,352,31,571,1,11,1,9,P09
1,353,107,801,1,9,1,9,P09
1,354,26,603,1,4,1,9,P09
1,355,27,527,1,7,1,9,P09
1,356,49,942,1,8,1,9,P09
1,357,16,604,1,8,1,9,P09
1,358,20,385,1,10,1,9,P09
1,359,18,712,1,5,1,9,P09
1,360,61,909,1,9,1,9,P09
1,361,22,538,1,9,1,9,P09
1,362,71,920,1,6,1,9,P09
1,363,51,414,1,14,1,9,P09
1,364,26,914,1,9,1,9,P09
1,365,35,507,1,8,1,9,P09
1,366,81,850,1,9,1,9,P09
1,367,79,706,1,3,1,9,P09
1,368,19,510,1,9,1,9,P09
1,369,63,901,1,8,1,9,P09
1,370,30,624,1,9,1,9,P09
1,371,17,549,1,8,1,9,P09
1,372,62,871,1,7,1,9,P09
1,373,37,468,1,9,1,9,P09
1,374,45,748,1,10,1,9,P09
1,375,17,511,1,9,1,9,P09
1,376,75,878,1,8,1,9,P09
1,377,57,491,1,13,1,9,P09
1,378,30,543,1,6,1,9,P09
1,379,15,701,1,10,1,9,P09
1,380,129,657,1,4,1,9,P09
1,381,42,855,1,8,1,9,P09
1,382,66,861,1,8,1,9,P09
1,383,26,819,1,8,1,9,P09
1,384,82,717,1,7,1,9,P09
1,385,32,771,1,13,1,9,P09
1,386,25,647,1,5,1,9,P09
1,387,14,471,1,8,1,9,P09
1,388,16,467,1,11,1,9,P09
1,389,29,448,1,9,1,9,P09
1,390,64,706,1,6,1,9,P09
1,391,28,593,1,8,1,9,P09
1,392,125,587,1,13,1,9,P09
1,393,39,642,1,7,1,9,P09
1,394,13,583,1,15,1,9,P09
1,395,17,921,1,12,1,9,P09
1,396,40,738,1,11,1,9,P09
1,397,81,616,1,10,1,9,P09
1,398,50,651,1,12,1,9,P09
1,399,50,625,1,6,1,9,P09
1,400,85,367,1,8,1,9,P09
1,401,105,690,1,12,1,9,P09
1,402,77,867,1,8,1,9,P09
1,403,45,834,1,13,1,9,P09
1,404,16,759,1,8,1,9,P09
1,405,55,862,1,12,1,9,P09
1,406,62,775,1,6,1,9,P09
1,407,12,505,1,7,1,9,P09
1,408,17,601,1,13,1,9,P09
1,409,78,833,1,5,1,9,P09
1,410,38,688,1,11,1,9,P09
1,411,54,658,1,5,1,9,P09
1,412,53,575,1,9,1,9,P09
1,413,15,523,1,5,1,9,P09
1,414,51,857,1,6,1,9,P09
1,415,56,756,1,7,1,9,P09
1,416,29,747,1,11,1,9,P09
1,417,33,389,1,12,1,9,P09
1,418,40,529,1,9,1,9,P09
1,419,79,523,1,6,1,9,P09
1,420,63,731,1,10,1,9,P09
1,421,50,787,1,6,1,9,P09
1,422,67,470,1,12,1,9,P09
1,423,37,530,1,3,1,9,P09
1,424,57,581,1,6,1,9,P09
1,425,13,588,1,5,1,9,P09
1,426,34,566,1,4,1,9,P09
1,427,76,514,1,8,1,9,P09
1,428,26,401,1,5,1,9,P09
1,429,25,439,1,9,1,9,P09
1,430,27,907,1,5,1,9,P09
1,431,80,839,1,3,1,9,P09
1,432,52,479,1,9,1,9,P09
1,433,16,737,1,9,1,9,P09
1,434,87,726,1,7,1,9,P09
1,435,123,758,1,8,1,9,P09
1,436,44,805,1,12,1,9,P09
1,437,16,430,1,11,1,9,P09
1,438,55,421,1,4,1,9,P09
1,439,24,533,1,11,1,9,P09
1,440,34,654,1,8,1,9,P09
1,441,32,710,1,12,1,9,P09
1,442,68,464,1,1,1,9,P09
1,443,16,505,1,4,1,9,P09
1,444,25,583,1,9,1,9,P09
1,445,127,674,1,4,1,9,P09
1,446,56,357,1,12,1,9,P09
1,447,41,641,1,4,1,9,P09
1,448,50,695,1,7,1,9,P09
1,449,29,599,1,6,1,9,P09
1,450,37,497,1,10,1,9,P09
1,451,50,567,1,11,1,9,P09
1,452,42,708,1,11,1,9,P09
1,453,56,553,1,8,1,9,P09
1,454,17,620,1,12,1,9,P09
1,455,25,645,1,6,1,9,P09
1,456,37,573,1,10,1,9,P09
1,457,35,585,1,4,1,9,P09
1,458,20,566,1,9,1,9,P09
1,459,58,406,1,5,1,9,P09
1,460,57,727,1,7,1,9,P09
1,461,29,430,1,11,1,9,P09
1,462,26,630,1,7,1,9,P09
1,463,83,609,1,5,1,9,P09
1,464,24,579,1,6,1,9,P09
1,465,35,545,1,8,1,9,P09
1,466,37,768,1,9,1,9,P09
1,467,32,556,1,6,1,9,P09
1,468,45,920,1,7,1,9,P09
1,469,48,815,1,7,1,9,P09
1,470,70,512,1,7,1,9,P09
1,471,33,872,1,9,1,9,P09
1,472,151,715,1,6,1,9,P09
1,473,53,559,2,12,1,9,P09
1,474,14,497,1,5,1,9,P09
1,475,63,917,1,12,1,9,P09
1,476,12,426,1,7,1,9,P09
1,477,187,599,1,6,1,9,P09
1,478,55,812,1,12,1,9,P09
1,479,58,813,1,10,1,9,P09
1,480,163,816,1,2,1,9,P09
1,481,37,570,1,5,1,9,P09
1,482,26,879,1,9,1,9,P09
1,483,20,523,1,7,1,9,P09
1,484,19,419,1,10,1,9,P09
1,485,26,934,1,8,1,9,P09
1,486,19,387,1,8,1,9,P09
1,487,41,773,1,11,1,9,P09
1,488,48,610,1,6,1,9,P09
1,489,18,390,1,10,1,9,P09
1,490,116,733,1,4,1,9,P09
1,491,67,735,1,8,1,9,P09
1,492,66,921,1,8,1,9,P09
1,493,82,751,1,6,1,9,P09
1,494,49,451,1,6,1,9,P09
1,495,53,379,1,2,1,9,P09
1,496,159,721,1,5,1,9,P09
1,497,23,407,1,12,1,9,P09
1,498,27,968,1,9,1,9,P09
1,499,31,512,1,10,1,9,P09
1,500,95,732,1,9,1,9,P09
1,501,17,548,1,11,1,9,P09
1,502,40,643,1,8,1,9,P09
1,503,50,544,1,7,1,9,P09
1,504,45,435,1,8,1,9,P09
1,505,13,666,1,9,1,9,P09
1,506,68,698,1,6,1,9,P09
1,507,97,357,1,11,1,9,P09
1,508,18,472,1,12,1,9,P09
1,509,72,548,1,7,1,9,P09
1,510,30,912,1,6,1,9,P09
1,511,57,585,1,7,1,9,P09
1,512,71,836,1,9,1,9,P09
1,513,12,492,1,5,1,9,P09
1,514,20,472,1,11,1,9,P09
1,515,31,622,1,11,1,9,P09
1,516,18,400,1,9,1,9,P09
1,517,206,710,1,7,1,9,P09
1,518,50,462,1,9,1,9,P09
1,519,35,545,1,4,1,9,P09
1,520,33,809,1,7,1,9,P09
1,521,31,785,1,4,1,9,P09
1,522,26,789,1,7,1,9,P09
1,523,30,782,1,9,1,9,P09
1,524,39,594,1,4,1,9,P09
1,525,31,427,1,2,1,9,P09
1,526,23,698,1,9,1,9,P09
1,527,20,507,1,8,1,9,P09
1,528,27,401,1,8,1,9,P09
1,529,35,456,1,7,1,9,P09
1,530,41,615,1,6,1,9,P09
1,531,96,873,1,8,1,9,P09
1,532,22,631,1,9,1,9,P09
1,533,27,607,1,12,1,9,P09
1,534,92,730,1,9,1,9,P09
1,535,74,629,1,3,1,9,P09
1,536,99,830,1,8,1,9,P09
1,537,16,837,1,6,1,9,P09
1,538,70,869,1,10,1,9,P09
1,539,59,723,1,10,1,9,P09
1,540,44,373,1,8,1,9,P09
1,541,41,740,1,8,1,9,P09
1,542,76,895,1,12,1,9,P09
1,543,40,892,1,12,1,9,P09
1,544,48,714,1,14,1,9,P09
1,545,16,532,1,6,1,9,P09
1,546,30,680,1,9,1,9,P09
1,547,73,356,1,11,1,9,P09
1,548,53,847,1,15,1,9,P09
1,549,29,703,1,12,1,9,P09
1,550,37,471,1,3,1,9,P09
1,551,132,402,1,10,1,9,P09
1,552,70,682,1,9,1,9,P09
1,553,30,704,1,8,1,9,P09
1,554,22,669,1,8,1,9,P09
1,555,17,453,1,5,1,9,P09
1,556,41,473,1,12,1,9,P09
1,557,39,595,1,9,1,9,P09
1,558,21,430,1,4,1,9,P09
1,559,37,635,1,9,1,9,P09
1,560,20,512,1,6,1,9,P09
1,561,25,797,1,7,1,9,P09
1,562,37,389,1,7,1,9,P09
1,563,34,486,1,9,1,9,P09
1,564,14,893,1,7,1,9,P09
1,565,33,479,1,3,1,9,P09
1,566,26,772,1,8,1,9,P09
1,567,35,798,1,9,1,9,P09
1,568,15,525,1,11,1,9,P09
1,569,64,860,1,5,1,9,P09
1,570,67,834,1,6,1,9,P09
1,571,57,874,1,14,1,9,P09
1,572,25,693,1,12,1,9,P09
1,573,34,960,1,7,1,9,P09
1,574,12,444,1,4,1,9,P09
1,575,39,824,1,12,1,9,P09
1,576,59,914,1,10,1,9,P09
1,577,67,764,1,10,1,9,P09
1,578,41,752,1,9,1,9,P09
1,579,79,754,1,17,1,9,P09
1,580,29,782,1,10,1,9,P09
1,581,56,505,1,13,1,9,P09
1,582,11,412,1,11,1,9,P09
1,583,35,865,1,4,1,9,P09
1,584,174,684,1,7,1,9,P09
1,585,34,727,1,5,1,9,P09
1,586,27,385,1,9,1,9,P09
1,587,76,918,1,10,1,9,P09
1,588,46,485,1,9,1,9,P09
1,589,49,605,1,9,1,9,P09
1,590,13,664,1,10,1,9,P09
1,591,33,585,1,9,1,9,P09
1,592,37,432,1,11,1,9,P09
1,593,47,888,1,7,1,9,P09
1,594,31,411,1,8,1,9,P09
1,595,81,532,1,5,1,9,P09
1,596,74,758,1,7,1,9,P09
1,597,10,522,1,7,1,9,P09
1,598,71,755,1,1,1,9,P09
1,599,28,753,1,9,1,9,P09
1,600,35,395,1,17,1,9,P09
1,601,26,702,1,2,1,9,P09
1,602,37,873,1,7,1,9,P09
1,603,38,439,1,8,1,9,P09
1,604,71,887,1,10,1,9,P09
1,605,109,869,1,7,1,9,P09
1,606,66,808,1,11,1,9,P09
1,607,24,521,1,5,1,9,P09
1,608,42,929,1,9,1,9,P09
1,609,21,439,1,5,1,9,P09
1,610,35,391,1,9,1,9,P09
1,611,79,644,1,5,1,9,P09
1,612,43,636,1,15,1,9,P09
1,613,39,867,1,9,1,9,P09
1,614,21,792,1,6,1,9,P09
1,615,11,629,1,8,1,9,P09
1,616,21,754,1,4,1,9,P09
1,617,15,390,1,10,1,9,P09
1,618,44,430,1,6,1,9,P09
1,619,20,561,1,9,1,9,P09
1,620,48,552,1,8,1,9,P09
1,621,54,760,1,5,1,9,P09
1,622,12,492,1,4,1,9,P09
1,623,56,659,1,11,1,9,P09
1,624,16,967,1,13,1,9,P09
1,625,64,613,1,11,1,9,P09
1,626,20,450,1,12,1,9,P09
1,627,44,438,1,12,1,9,P09
1,628,15,471,1,18,1,9,P09
1,629,64,869,1,6,1,9,P09
1,630,64,336,1,2,1,9,P09
1,631,106,533,1,7,1,9,P09
1,632,39,736,1,11,1,9,P09
1,633,19,542,1,9,1,9,P09
1,634,27,493,1,13,1,9,P09
1,635,57,902,1,11,1,9,P09
1,636,59,701,1,12,1,9,P09
1,637,72,629,1,12,1,9,P09
1,638,14,457,1,9,1,9,P09
1,639,114,510,1,3,1,9,P09
1,640,47,560,1,12,1,9,P09
1,641,64,893,1,5,1,9,P09
1,642,11,864,1,12,1,9,P09
1,643,86,751,1,11,1,9,P09
1,644,145,720,1,7,1,9,P09
1,645,21,417,1,4,1,9,P09
1,646,106,818,1,9,1,9,P09
1,647,42,941,1,10,1,9,P09
1,648,25,480,1,6,1,9,P09
1,649,66,560,1,9,1,9,P09
1,650,23,389,1,10,1,9,P09
1,651,77,470,1,10,1,9,P09
1,652,30,609,1,6,1,9,P09
1,653,33,816,1,7,1,9,P09
1,654,44,693,1,8,1,9,P09
1,655,42,819,1,9,1,9,P09
1,656,114,873,1,11,1,9,P09
1,657,42,779,1,14,1,9,P09
1,658,50,364,1,11,1,9,P09
1,659,33,717,1,6,1,9,P09
1,660,46,910,1,9,1,9,P09
1,661,30,522,1,9,1,9,P09
1,662,65,764,1,7,1,9,P09
1,663,21,668,1,12,1,9,P09
1,664,13,590,1,3,1,9,P09
1,665,15,534,1,5,1,9,P09
1,666,38,424,1,14,1,9,P09
1,667,24,396,1,11,1,9,P09
1,668,26,739,1,8,1,9,P09
1,669,86,857,1,11,1,9,P09
1,670,43,736,1,6,1,9,P09
1,671,71,826,1,9,1,9,P09
1,672,31,553,1,10,1,9,P09
1,673,109,391,1,8,1,9,P09
1,674,55,511,1,8,1,9,P09
1,675,44,940,1,6,1,9,P09
1,676,72,669,1,5,1,9,P09
1,677,68,743,1,4,1,9,P09
1,678,27,534,1,11,1,9,P09
1,679,69,882,1,9,1,9,P09
1,680,24,479,1,7,1,9,P09
1,681,30,934,1,11,1,9,P09
1,682,50,492,1,11,1,9,P09
1,683,71,450,1,6,1,9,P09
1,684,21,621,1,12,1,9,P09
1,685,43,525,1,9,1,9,P09
1,686,91,437,1,8,1,9,P09
1,687,12,423,1,6,1,9,P09
1,688,27,450,1,13,1,9,P09
1,689,62,403,1,12,1,9,P09
1,690,43,653,1,3,1,9,P09
1,691,216,711,1,6,1,9,P09
1,692,22,432,1,6,1,9,P09
1,693,36,733,1,8,1,9,P09
1,694,30,923,1,9,1,9,P09
1,695,69,750,1,8,1,9,P09
1,696,42,766,1,6,1,9,P09
1,697,31,430,1,13,1,9,P09
1,698,32,420,1,3,1,9,P09
1,699,81,538,1,7,1,9,P09
1,700,28,706,1,8,1,9,P09
1,701,16,654,1,7,1,9,P09
1,702,17,786,1,6,1,9,P09
1,703,26,904,1,11,1,9,P09
1,704,10,508,1,7,1,9,P09
1,705,48,427,1,11,1,9,P09
1,706,43,661,1,8,1,9,P09
1,707,59,450,1,12,1,9,P09
1,708,88,795,1,6,1,9,P09
1,709,29,710,1,6,1,9,P09
1,710,52,460,1,9,1,9,P09
1,711,96,752,1,9,1,9,P09
1,712,21,416,1,11,1,9,P09
1,713,20,415,1,6,1,9,P09
1,714,13,431,1,8,1,9,P09
1,715,44,920,1,3,1,9,P09
1,716,27,437,1,10,1,9,P09
1,717,37,415,1,8,1,9,P09
1,718,76,674,1,11,1,9,P09
1,719,60,795,1,14,1,9,P09
1,720,24,648,1,11,1,9,P09
1,721,23,485,1,10,1,9,P09
1,722,69,731,1,7,1,9,P09
1,723,101,622,1,9,1,9,P09
1,724,75,358,1,10,1,9,P09
1,725,23,543,1,5,1,9,P09
1,726,12,590,1,11,1,9,P09
1,727,23,716,1,9,1,9,P09
1,728,19,752,1,9,1,9,P09
1,729,61,623,1,8,1,9,P09
1,730,58,375,1,6,1,9,P09
1,731,16,516,1,13,1,9,P09
1,732,52,865,1,6,1,9,P09
1,733,36,809,1,10,1,9,P09
