condition,session,b1,b2,r1,r2,schedule_r1,schedule_r2,PID
1,199,27,763,1,7,1,9,P04
1,200,13,403,1,8,1,9,P04
1,201,48,790,1,5,1,9,P04
1,202,27,655,1,11,1,9,P04
1,203,47,636,1,13,1,9,P04
1,204,19,423,1,5,1,9,P04
1,205,14,684,1,15,1,9,P04
1,206,21,868,1,13,1,9,P04
1,207,24,887,1,7,1,9,P04
1,208,48,736,1,7,1,9,P04
1,209,17,693,1,9,1,9,P04
1,210,23,637,1,9,1,9,P04
1,211,27,661,1,8,1,9,P04
1,212,19,507,1,13,1,9,P04
1,213,18,676,1,6,1,9,P04
1,214,13,557,1,9,1,9,P04
1,215,29,709,1,4,1,9,P04
1,216,17,567,1,9,1,9,P04
1,217,43,863,1,8,1,9,P04
1,218,28,572,1,13,1,9,P04
1,219,53,874,1,7,1,9,P04
1,220,19,749,1,9,1,9,P04
1,221,45,834,1,5,1,9,P04
1,222,35,955,1,11,1,9,P04
1,223,30,820,1,7,1,9,P04
1,224,22,491,1,4,1,9,P04
1,225,19,953,1,12,1,9,P04
1,226,23,844,1,10,1,9,P04
1,227,28,564,1,11,1,9,P04
1,228,11,401,1,6,1,9,P04
1,229,25,813,1,8,1,9,P04
1,230,27,837,1,8,1,9,P04
1,231,20,949,1,8,1,9,P04
1,232,16,493,1,6,1,9,P04
1,233,37,745,1,9,1,9,P04
1,234,19,723,1,11,1,9,P04
1,235,17,583,1,10,1,9,P04
1,236,24,563,1,7,1,9,P04
1,237,30,791,1,8,1,9,P04
1,238,11,515,1,3,1,9,P04
1,239,37,862,1,5,1,9,P04
1,240,21,852,1,14,1,9,P04
1,241,18,860,1,15,1,9,P04
1,242,40,632,1,9,1,9,P04
1,243,15,657,1,12,1,9,P04
1,244,12,742,1,9,1,9,P04
1,245,27,909,1,4,1,9,P04
1,246,27,524,1,2,1,9,P04
1,247,15,735,1,10,1,9,P04
1,248,39,503,1,7,1,9,P04
1,249,20,931,1,6,1,9,P04
1,250,13,583,1,5,1,9,P04
1,251,14,823,1,4,1,9,P04
1,252,28,810,1,8,1,9,P04
1,253,18,877,1,11,1,9,P04
1,254,11,393,1,9,1,9,P04
1,255,34,797,1,10,1,9,P04
1,256,30,757,1,15,1,9,P04
1,257,26,826,1,8,1,9,P04
1,258,37,809,1,10,1,9,P04
1,259,42,887,1,7,1,9,P04
1,260,51,934,1,7,1,9,P04
1,261,13,440,1,8,1,9,P04
1,262,19,663,1,5,1,9,P04
1,263,11,478,1,6,1,9,P04
1,264,15,612,1,8,1,9,P04
1,265,14,430,1,6,1,9,P04
1,266,33,948,1,5,1,9,P04
1,267,14,532,1,11,1,9,P04
1,268,12,475,1,9,1,9,P04
1,269,16,413,1,8,1,9,P04
1,270,49,818,1,7,1,9,P04
1,271,24,761,1,7,1,9,P04
1,272,30,405,1,11,1,9,P04
1,273,23,713,1,7,1,9,P04
1,274,11,431,1,7,1,9,P04
1,275,14,457,1,12,1,9,P04
1,276,33,730,1,7,1,9,P04
1,277,32,387,1,6,1,9,P04
1,278,20,827,1,11,1,9,P04
1,279,24,644,1,11,1,9,P04
1,280,39,901,1,11,1,9,P04
1,281,23,706,1,7,1,9,P04
1,282,31,881,1,7,1,9,P04
1,283,15,415,1,12,1,9,P04
1,284,17,472,1,9,1,9,P04
1,285,18,652,1,7,1,9,P04
1,286,41,938,1,5,1,9,P04
1,287,19,604,1,8,1,9,P04
1,288,17,769,1,7,1,9,P04
1,289,14,521,1,5,1,9,P04
1,290,25,782,1,10,1,9,P04
1,291,41,888,1,6,1,9,P04
1,292,27,695,1,10,1,9,P04
1,293,26,801,1,7,1,9,P04
1,294,16,636,1,10,1,9,P04
1,295,34,854,1,9,1,9,P04
1,296,44,790,1,10,1,9,P04
1,297,11,685,1,6,1,9,P04
1,298,19,621,1,9,1,9,P04
1,299,17,863,1,7,1,9,P04
1,300,24,917,1,6,1,9,P04
1,301,16,630,1,7,1,9,P04
1,302,15,501,1,10,1,9,P04
1,303,15,473,1,8,1,9,P04
1,304,17,700,1,9,1,9,P04
1,305,25,874,1,9,1,9,P04
1,306,21,916,1,2,1,9,P04
1,307,11,572,1,13,1,9,P04
1,308,11,475,1,13,1,9,P04
1,309,40,861,1,7,1,9,P04
1,310,40,905,1,8,1,9,P04
1,311,29,710,1,11,1,9,P04
1,312,49,776,1,8,1,9,P04
1,313,16,927,1,8,1,9,P04
1,314,23,605,1,7,1,9,P04
1,315,14,578,1,7,1,9,P04
1,316,14,796,1,5,1,9,P04
1,317,19,839,1,6,1,9,P04
1,318,15,494,1,4,1,9,P04
1,319,26,865,1,4,1,9,P04
1,320,13,777,1,7,1,9,P04
1,321,21,507,1,4,1,9,P04
1,322,21,422,1,14,1,9,P04
1,323,48,945,1,16,1,9,P04
1,324,30,867,1,8,1,9,P04
1,325,18,501,1,9,1,9,P04
1,326,19,966,1,10,1,9,P04
1,327,20,910,1,14,1,9,P04
1,328,13,688,1,5,1,9,P04
1,329,48,687,1,5,1,9,P04
1,330,22,891,1,7,1,9,P04
1,331,28,675,1,11,1,9,P04
1,332,14,631,1,9,1,9,P04
1,333,23,763,1,11,1,9,P04
1,334,56,740,1,5,1,9,P04
1,335,28,893,1,10,1,9,P04
1,336,19,802,1,5,1,9,P04
1,337,23,446,1,6,1,9,P04
1,338,11,568,1,10,1,9,P04
1,339,14,473,1,11,1,9,P04
1,340,24,685,1,5,1,9,P04
1,341,10,644,1,11,1,9,P04
1,342,27,831,1,8,1,9,P04
1,343,26,794,1,10,1,9,P04
1,344,25,630,1,14,1,9,P04
1,345,42,952,1,10,1,9,P04
1,346,21,483,1,7,1,9,P04
1,347,32,928,1,11,1,9,P04
1,348,21,458,1,10,1,9,P04
1,349,12,471,1,7,1,9,P04
1,350,22,742,1,4,1,9,P04
1,351,28,893,1,4,1,9,P04
1,352,11,457,1,13,1,9,P04
1,353,38,891,1,8,1,9,P04
1,354,27,556,1,6,1,9,P04
1,355,29,945,1,7,1,9,P04
1,356,20,575,1,12,1,9,P04
1,357,31,733,1,4,1,9,P04
1,358,23,403,1,10,1,9,P04
1,359,31,526,1,6,1,9,P04
1,360,43,573,1,10,1,9,P04
1,361,22,875,1,6,1,9,P04
1,362,31,931,1,8,1,9,P04
1,363,17,534,1,8,1,9,P04
1,364,13,627,1,13,1,9,P04
1,365,28,918,1,8,1,9,P04
1,366,52,879,1,11,1,9,P04
1,367,15,517,1,7,1,9,P04
1,368,48,865,1,6,1,9,P04
1,369,14,572,1,10,1,9,P04
1,370,16,906,1,13,1,9,P04
1,371,33,875,1,10,1,9,P04
1,372,15,614,1,4,1,9,P04
1,373,21,533,1,10,1,9,P04
1,374,24,677,1,6,1,9,P04
1,375,20,791,1,16,1,9,P04
1,376,17,808,1,13,1,9,P04
1,377,12,718,1,5,1,9,P04
1,378,35,935,1,11,1,9,P04
1,379,11,549,1,9,1,9,P04
1,380,36,955,1,9,1,9,P04
1,381,14,721,1,4,1,9,P04
1,382,33,861,1,6,1,9,P04
1,383,13,395,1,7,1,9,P04
1,384,10,464,1,7,1,9,P04
1,385,24,427,1,7,1,9,P04
1,386,12,640,1,7,1,9,P04
1,387,25,726,1,8,1,9,P04
1,388,20,894,1,10,1,9,P04
1,389,14,640,1,10,1,9,P04
1,390,28,784,1,10,1,9,P04
1,391,19,497,1,14,1,9,P04
1,392,22,476,1,6,1,9,P04
1,393,27,423,1,7,1,9,P04
1,394,23,509,1,4,1,9,P04
1,395,13,485,1,7,1,9,P04
1,396,22,543,1,8,1,9,P04
1,397,17,738,1,9,1,9,P04
1,398,19,803,1,3,1,9,P04
1,399,35,897,1,11,1,9,P04
1,400,22,668,1,11,1,9,P04
1,401,22,633,1,9,1,9,P04
1,402,26,703,1,8,1,9,P04
1,403,26,531,1,12,1,9,P04
1,404,31,712,1,5,1,9,P04
1,405,10,617,1,12,1,9,P04
1,406,35,679,1,9,1,9,P04
1,407,27,554,1,5,1,9,P04
1,408,38,764,1,4,1,9,P04
1,409,30,873,1,6,1,9,P04
1,410,16,458,1,6,1,9,P04
1,411,12,806,1,9,1,9,P04
1,412,20,807,1,4,1,9,P04
1,413,11,430,1,6,1,9,P04
1,414,32,721,1,7,1,9,P04
1,415,37,729,1,12,1,9,P04
1,416,10,428,1,9,1,9,P04
1,417,28,596,1,9,1,9,P04
1,418,19,678,1,11,1,9,P04
1,419,14,604,1,9,1,9,P04
1,420,23,497,1,11,1,9,P04
1,421,16,636,1,9,1,9,P04
1,422,13,393,1,9,1,9,P04
1,423,25,919,1,11,1,9,P04
1,424,11,435,1,11,1,9,P04
1,425,25,628,1,6,1,9,P04
1,426,17,714,1,10,1,9,P04
1,427,14,471,1,11,1,9,P04
1,428,38,523,1,9,1,9,P04
1,429,17,510,1,9,1,9,P04
1,430,27,861,1,7,1,9,P04
1,431,31,880,1,6,1,9,P04
1,432,18,590,1,9,1,9,P04
1,433,55,871,1,7,1,9,P04
1,434,47,935,1,12,1,9,P04
1,435,16,849,1,4,1,9,P04
1,436,10,542,1,11,1,9,P04
1,437,27,845,1,9,1,9,P04
1,438,22,778,1,9,1,9,P04
1,439,20,769,1,10,1,9,P04
1,440,21,548,1,10,1,9,P04
1,441,40,562,1,6,1,9,P04
1,442,21,773,1,8,1,9,P04
1,443,29,808,1,7,1,9,P04
1,444,29,508,1,15,1,9,P04
1,445,19,485,1,4,1,9,P04
1,446,30,822,1,6,1,9,P04
1,447,30,732,1,4,1,9,P04
1,448,40,904,1,6,1,9,P04
1,449,30,538,1,9,1,9,P04
1,450,49,891,1,11,1,9,P04
1,451,38,896,1,6,1,9,P04
1,452,21,898,1,5,1,9,P04
1,453,29,830,1,11,1,9,P04
1,454,22,531,1,10,1,9,P04
1,455,21,723,1,9,1,9,P04
1,456,29,667,1,3,1,9,P04
1,457,36,913,1,10,1,9,P04
1,458,17,401,1,8,1,9,P04
1,459,18,385,1,6,1,9,P04
1,460,32,883,1,11,1,9,P04
1,461,20,829,1,11,1,9,P04
1,462,22,840,1,8,1,9,P04
1,463,19,453,1,6,1,9,P04
1,464,19,690,1,9,1,9,P04
1,465,13,508,1,3,1,9,P04
1,466,15,593,1,9,1,9,P04
1,467,34,767,1,11,1,9,P04
1,468,49,696,1,6,1,9,P04
1,469,36,943,1,6,1,9,P04
1,470,10,769,1,7,1,9,P04
1,471,15,815,1,5,1,9,P04
1,472,14,490,1,11,1,9,P04
1,473,26,591,1,11,1,9,P04
1,474,18,512,1,7,1,9,P04
1,475,16,865,1,11,1,9,P04
1,476,25,627,1,9,1,9,P04
1,477,41,767,1,12,1,9,P04
1,478,36,697,1,11,1,9,P04
1,479,25,754,1,6,1,9,P04
1,480,13,396,1,10,1,9,P04
1,481,23,441,1,6,1,9,P04
1,482,28,904,1,3,1,9,P04
1,483,14,710,1,4,1,9,P04
1,484,23,633,1,11,1,9,P04
1,485,16,432,1,10,1,9,P04
1,486,11,434,1,5,1,9,P04
1,487,31,750,1,9,1,9,P04
1,488,14,497,1,9,1,9,P04
1,489,32,742,1,11,1,9,P04
1,490,11,593,1,9,1,9,P04
1,491,23,870,1,5,1,9,P04
1,492,16,949,1,11,1,9,P04
1,493,22,883,1,8,1,9,P04
1,494,26,865,1,13,1,9,P04
1,495,22,519,1,8,1,9,P04
1,496,18,853,1,11,1,9,P04
1,497,13,698,1,12,1,9,P04
1,498,28,874,1,15,1,9,P04
1,499,26,790,1,7,1,9,P04
1,500,29,899,1,14,1,9,P04
1,501,18,392,1,6,1,9,P04
1,502,62,812,1,12,1,9,P04
1,503,22,764,1,15,1,9,P04
1,504,11,532,1,8,1,9,P04
1,505,10,406,1,9,1,9,P04
1,506,24,692,1,9,1,9,P04
1,507,15,638,1,16,1,9,P04
1,508,10,520,1,11,1,9,P04
1,509,19,470,1,7,1,9,P04
1,510,12,610,1,5,1,9,P04
1,511,11,407,1,8,1,9,P04
1,512,37,933,1,7,1,9,P04
1,513,41,834,1,18,1,9,P04
1,514,21,659,1,11,1,9,P04
1,515,23,520,1,11,1,9,P04
1,516,16,442,1,11,1,9,P04
1,517,16,549,1,10,1,9,P04
1,518,21,769,1,10,1,9,P04
1,519,18,583,1,8,1,9,P04
1,520,19,546,1,11,1,9,P04
1,521,25,537,1,8,1,9,P04
1,522,17,521,1,3,1,9,P04
1,523,32,763,1,6,1,9,P04
1,524,21,849,1,9,1,9,P04
1,525,15,556,1,8,1,9,P04
1,526,21,568,1,5,1,9,P04
1,527,34,624,1,9,1,9,P04
1,528,23,645,1,8,1,9,P04
1,529,39,826,1,9,1,9,P04
1,530,24,878,1,8,1,9,P04
1,531,19,853,1,9,1,9,P04
1,532,46,809,1,11,1,9,P04
1,533,11,463,1,9,1,9,P04
1,534,28,835,1,7,1,9,P04
1,535,20,711,1,13,1,9,P04
1,536,18,493,1,3,1,9,P04
1,537,17,586,1,7,1,9,P04
1,538,17,689,1,9,1,9,P04
1,539,25,956,1,8,1,9,P04
1,540,57,905,1,2,1,9,P04
1,541,10,399,1,5,1,9,P04
1,542,21,724,1,5,1,9,P04
1,543,14,497,1,10,1,9,P04
1,544,39,943,1,7,1,9,P04
1,545,17,829,1,7,1,9,P04
1,546,17,510,1,8,1,9,P04
1,547,15,477,1,8,1,9,P04
1,548,46,926,1,8,1,9,P04
1,549,24,565,1,5,1,9,P04
1,550,45,948,1,3,1,9,P04
1,551,22,743,1,8,1,9,P04
1,552,20,639,1,10,1,9,P04
1,553,39,946,1,5,1,9,P04
1,554,20,513,1,11,1,9,P04
1,555,17,912,1,12,1,9,P04
1,556,30,673,1,5,1,9,P04
1,557,23,761,1,13,1,9,P04
1,558,14,545,1,6,1,9,P04
1,559,33,684,1,10,1,9,P04
1,560,50,806,1,12,1,9,P04
1,561,17,735,1,5,1,9,P04
1,562,44,844,1,9,1,9,P04
1,563,15,571,1,10,1,9,P04
1,564,12,712,1,10,1,9,P04
1,565,43,787,1,13,1,9,P04
1,566,14,399,1,9,1,9,P04
1,567,11,724,1,8,1,9,P04
1,568,16,712,1,10,1,9,P04
1,569,19,795,1,8,1,9,P04
1,570,15,531,1,4,1,9,P04
1,571,49,922,1,11,1,9,P04
1,572,14,386,1,8,1,9,P04
1,573,22,564,1,4,1,9,P04
1,574,40,899,1,5,1,9,P04
1,575,36,623,1,3,1,9,P04
1,576,10,463,1,18,1,9,P04
1,577,32,571,1,10,1,9,P04
1,578,31,888,1,9,1,9,P04
1,579,25,849,1,8,1,9,P04
1,580,23,973,1,9,1,9,P04
1,581,33,758,1,7,1,9,P04
1,582,12,597,1,8,1,9,P04
1,583,24,965,1,8,1,9,P04
1,584,14,715,1,5,1,9,P04
1,585,34,738,1,4,1,9,P04
1,586,52,864,1,5,1,9,P04
1,587,25,821,1,9,1,9,P04
1,588,17,715,1,12,1,9,P04
1,589,19,700,1,5,1,9,P04
1,590,16,404,1,15,1,9,P04
1,591,18,476,1,6,1,9,P04
1,592,19,483,1,10,1,9,P04
1,593,33,891,1,6,1,9,P04
1,594,29,897,1,7,1,9,P04
1,595,27,449,1,10,1,9,P04
1,596,14,894,1,6,1,9,P04
1,597,44,937,1,5,1,9,P04
1,598,13,840,1,8,1,9,P04
1,599,12,797,1,9,1,9,P04
1,600,14,650,1,10,1,9,P04
1,601,36,955,1,11,1,9,P04
1,602,26,600,1,7,1,9,P04
1,603,25,625,1,8,1,9,P04
1,604,38,795,1,18,1,9,P04
1,605,48,655,1,9,1,9,P04
1,606,36,922,1,6,1,9,P04
1,607,20,800,1,4,1,9,P04
1,608,11,422,1,12,1,9,P04
1,609,23,877,1,5,1,9,P04
1,610,40,818,1,10,1,9,P04
1,611,20,463,1,5,1,9,P04
1,612,34,707,1,6,1,9,P04
1,613,19,866,1,11,1,9,P04
1,614,12,519,1,5,1,9,P04
1,615,18,385,1,12,1,9,P04
1,616,38,945,1,13,1,9,P04
1,617,26,967,1,9,1,9,P04
1,618,38,431,1,8,1,9,P04
1,619,23,912,1,8,1,9,P04
1,620,17,425,1,5,1,9,P04
1,621,22,558,1,8,1,9,P04
1,622,13,524,1,5,1,9,P04
1,623,27,849,1,4,1,9,P04
1,624,29,675,1,11,1,9,P04
1,625,10,395,1,7,1,9,P04
1,626,19,500,1,12,1,9,P04
1,627,17,828,1,8,1,9,P04
1,628,14,823,1,5,1,9,P04
1,629,23,809,1,8,1,9,P04
1,630,11,417,1,8,1,9,P04
1,631,34,736,1,5,1,9,P04
1,632,13,472,1,8,1,9,P04
1,633,28,891,1,8,1,9,P04
1,634,10,399,1,4,1,9,P04
1,635,29,778,1,7,1,9,P04
1,636,10,398,1,6,1,9,P04
1,637,21,405,1,9,1,9,P04
1,638,33,745,1,10,1,9,P04
1,639,36,755,1,12,1,9,P04
1,640,12,478,1,5,1,9,P04
1,641,28,677,1,9,1,9,P04
1,642,16,429,1,7,1,9,P04
1,643,23,676,1,8,1,9,P04
1,644,38,936,1,3,1,9,P04
1,645,14,567,1,9,1,9,P04
1,646,12,588,1,9,1,9,P04
1,647,28,786,1,5,1,9,P04
1,648,11,493,1,6,1,9,P04
1,649,10,590,1,15,1,9,P04
1,650,28,450,1,12,1,9,P04
1,651,36,699,1,9,1,9,P04
1,652,14,431,1,9,1,9,P04
1,653,12,784,1,5,1,9,P04
1,654,21,722,1,10,1,9,P04
1,655,20,456,1,4,1,9,P04
1,656,28,493,1,2,1,9,P04
1,657,28,905,1,7,1,9,P04
1,658,30,370,1,3,1,9,P04
1,659,24,848,1,5,1,9,P04
1,660,18,693,1,11,1,9,P04
1,661,42,779,1,12,1,9,P04
1,662,49,698,1,14,1,9,P04
1,663,32,927,1,11,1,9,P04
1,664,37,873,1,13,1,9,P04
1,665,25,676,1,13,1,9,P04
1,666,10,461,1,9,1,9,P04
1,667,66,558,1,5,1,9,P04
1,668,18,589,1,13,1,9,P04
1,669,35,922,1,5,1,9,P04
1,670,13,862,1,11,1,9,P04
1,671,43,794,1,11,1,9,P04
1,672,44,756,1,9,1,9,P04
1,673,25,811,1,9,1,9,P04
1,674,11,749,1,11,1,9,P04
1,675,21,517,1,13,1,9,P04
1,676,21,611,1,9,1,9,P04
1,677,33,914,1,12,1,9,P04
1,678,11,744,1,11,1,9,P04
1,679,24,780,1,7,1,9,P04
1,680,26,972,1,10,1,9,P04
1,681,34,716,1,9,1,9,P04
1,682,12,436,1,9,1,9,P04
1,683,18,695,1,12,1,9,P04
1,684,35,786,1,14,1,9,P04
1,685,11,393,1,14,1,9,P04
1,686,20,845,1,7,1,9,P04
1,687,37,912,1,16,1,9,P04
1,688,37,498,1,2,1,9,P04
1,689,12,732,1,6,1,9,P04
1,690,18,549,1,11,1,9,P04
1,691,15,865,1,3,1,9,P04
1,692,28,925,1,10,1,9,P04
1,693,17,442,1,9,1,9,P04
1,694,20,615,1,10,1,9,P04
1,695,27,484,1,5,1,9,P04
1,696,24,760,1,8,1,9,P04
1,697,16,531,1,10,1,9,P04
1,698,22,689,1,8,1,9,P04
1,699,21,640,1,6,1,9,P04
1,700,37,860,1,8,1,9,P04
1,701,25,559,1,10,1,9,P04
1,702,23,550,1,12,1,9,P04
1,703,33,952,1,10,1,9,P04
1,704,34,567,1,4,1,9,P04
1,705,21,678,1,9,1,9,P04
1,706,23,902,1,4,1,9,P04
1,707,19,542,1,11,1,9,P04
1,708,22,653,1,10,1,9,P04
1,709,15,397,1,9,1,9,P04
1,710,50,798,1,7,1,9,P04
1,711,40,930,1,6,1,9,P04
1,712,28,797,1,12,1,9,P04
1,713,30,685,1,7,1,9,P04
1,714,16,577,1,9,1,9,P04
1,715,13,540,1,12,1,9,P04
1,716,18,510,1,9,1,9,P04
1,717,10,425,1,6,1,9,P04
1,718,16,461,1,13,1,9,P04
1,719,26,439,1,11,1,9,P04
1,720,25,634,1,5,1,9,P04
1,721,11,503,1,8,1,9,P04
1,722,26,908,1,9,1,9,P04
1,723,26,894,1,8,1,9,P04
1,724,29,701,1,11,1,9,P04
1,725,17,849,1,5,1,9,P04
1,726,21,628,1,7,1,9,P04
1,727,18,464,1,10,1,9,P04
1,728,41,845,1,6,1,9,P04
1,729,33,586,1,8,1,9,P04
1,730,11,548,1,10,1,9,P04
1,731,33,893,1,8,1,9,P04
1,732,19,587,1,11,1,9,P04
1,733,17,450,1,10,1,9,P04
