condition,session,b1,b2,r1,r2,schedule_r1,schedule_r2,PID
1,213,233,461,1,9,1,9,P01
1,214,148,763,1,6,1,9,P01
1,215,37,703,1,10,1,9,P01
1,216,158,293,1,5,1,9,P01
1,217,77,583,1,6,1,9,P01
1,218,388,496,1,4,1,9,P01
1,219,88,322,1,9,1,9,P01
1,220,25,728,1,6,1,9,P01
1,221,55,649,1,13,1,9,P01
1,222,250,562,1,5,1,9,P01
1,223,106,585,1,6,1,9,P01
1,224,173,266,1,3,1,9,P01
1,225,265,482,1,5,1,9,P01
1,226,45,668,1,9,1,9,P01
1,227,166,678,1,6,1,9,P01
1,228,423,490,1,7,1,9,P01
1,229,133,703,1,5,1,9,P01
1,230,480,510,1,9,1,9,P01
1,231,468,504,1,1,1,9,P01
1,232,68,839,1,14,1,9,P01
1,233,35,904,2,10,1,9,P01
1,234,105,865,1,7,1,9,P01
1,235,202,404,1,7,1,9,P01
1,236,215,192,1,6,1,9,P01
1,237,116,462,1,5,1,9,P01
1,238,80,383,1,6,1,9,P01
1,239,338,357,1,2,1,9,P01
1,240,11,928,1,6,1,9,P01
1,241,10,485,1,3,1,9,P01
1,242,83,461,1,8,1,9,P01
1,243,361,256,1,5,1,9,P01
1,244,187,557,1,11,1,9,P01
1,245,168,653,1,7,1,9,P01
1,246,253,273,1,1,1,9,P01
1,247,211,688,1,4,1,9,P01
1,248,172,542,1,10,1,9,P01
1,249,125,475,1,12,1,9,P01
1,250,10,657,1,9,1,9,P01
1,251,436,334,3,7,1,9,P01
1,252,97,360,1,7,1,9,P01
1,253,154,717,1,5,1,9,P01
1,254,145,504,1,6,1,9,P01
1,255,89,661,1,9,1,9,P01
1,256,178,364,1,2,1,9,P01
1,257,71,880,1,8,1,9,P01
1,258,199,649,1,6,1,9,P01
1,259,88,875,1,10,1,9,P01
1,260,105,790,1,11,1,9,P01
1,261,10,837,1,9,1,9,P01
1,262,72,759,1,10,1,9,P01
1,263,134,552,1,6,1,9,P01
1,264,22,607,1,13,1,9,P01
1,265,292,554,2,9,1,9,P01
1,266,14,461,1,8,1,9,P01
1,267,150,835,1,4,1,9,P01
1,268,35,823,1,5,1,9,P01
1,269,17,644,1,5,1,9,P01
1,270,530,460,1,2,1,9,P01
1,271,222,642,1,6,1,9,P01
1,272,227,553,1,6,1,9,P01
1,273,43,502,1,9,1,9,P01
1,274,22,712,1,8,1,9,P01
1,275,186,402,1,4,1,9,P01
1,276,193,210,1,7,1,9,P01
1,277,127,603,1,9,1,9,P01
1,278,111,662,1,8,1,9,P01
1,279,37,748,1,7,1,9,P01
1,280,316,119,2,2,1,9,P01
1,281,113,682,1,6,1,9,P01
1,282,184,421,1,2,1,9,P01
1,283,327,363,1,3,1,9,P01
1,284,165,578,1,11,1,9,P01
1,285,109,363,1,9,1,9,P01
1,286,43,655,1,7,1,9,P01
1,287,57,562,1,6,1,9,P01
1,288,29,751,1,11,1,9,P01
1,289,194,752,1,7,1,9,P01
1,290,16,600,1,9,1,9,P01
1,291,64,848,1,7,1,9,P01
1,292,307,620,1,6,1,9,P01
1,293,37,817,1,8,1,9,P01
1,294,34,520,1,5,1,9,P01
1,295,100,720,1,5,1,9,P01
1,296,80,453,1,4,1,9,P01
1,297,113,739,1,4,1,9,P01
1,298,158,759,1,3,1,9,P01
1,299,145,587,1,13,1,9,P01
1,300,61,472,1,1,1,9,P01
1,301,239,271,1,2,1,9,P01
1,302,458,373,1,2,1,9,P01
1,303,64,923,1,12,1,9,P01
1,304,193,746,1,8,1,9,P01
1,305,327,230,1,3,1,9,P01
1,306,34,668,1,10,1,9,P01
1,307,107,350,1,5,1,9,P01
1,308,446,99,1,1,1,9,P01
1,309,14,410,1,7,1,9,P01
1,310,158,289,1,3,1,9,P01
1,311,219,334,1,8,1,9,P01
1,312,126,794,1,6,1,9,P01
1,313,123,427,1,3,1,9,P01
1,314,159,346,1,4,1,9,P01
1,315,223,392,1,5,1,9,P01
1,316,179,812,1,8,1,9,P01
1,317,230,358,1,10,1,9,P01
1,318,79,707,1,10,1,9,P01
1,319,222,623,1,5,1,9,P01
1,320,184,550,1,9,1,9,P01
1,321,105,392,1,4,1,9,P01
1,322,28,939,1,10,1,9,P01
1,323,337,510,1,2,1,9,P01
1,324,79,598,1,8,1,9,P01
1,325,144,311,1,8,1,9,P01
1,326,51,596,1,10,1,9,P01
1,327,191,782,1,4,1,9,P01
1,328,44,649,1,5,1,9,P01
1,329,126,452,1,6,1,9,P01
1,330,406,384,1,4,1,9,P01
1,331,56,493,1,7,1,9,P01
1,332,50,568,1,10,1,9,P01
1,333,25,477,1,14,1,9,P01
1,334,35,478,1,4,1,9,P01
1,335,12,428,1,3,1,9,P01
1,336,218,518,1,4,1,9,P01
1,337,248,708,1,7,1,9,P01
1,338,282,648,1,7,1,9,P01
1,339,438,528,1,4,1,9,P01
1,340,61,802,1,7,1,9,P01
1,341,59,799,1,6,1,9,P01
1,342,71,407,1,12,1,9,P01
1,343,110,340,1,5,1,9,P01
1,344,350,427,1,9,1,9,P01
1,345,167,748,1,6,1,9,P01
1,346,57,789,1,11,1,9,P01
1,347,34,787,1,5,1,9,P01
1,348,53,612,1,10,1,9,P01
1,349,108,471,1,8,1,9,P01
1,350,249,734,1,12,1,9,P01
1,351,329,480,1,4,1,9,P01
1,352,166,822,1,5,1,9,P01
1,353,26,551,1,10,1,9,P01
1,354,364,522,1,3,1,9,P01
1,355,128,527,1,11,1,9,P01
1,356,50,454,1,9,1,9,P01
1,357,185,277,1,4,1,9,P01
1,358,136,776,1,8,1,9,P01
1,359,99,547,1,11,1,9,P01
1,360,106,407,1,8,1,9,P01
1,361,117,685,1,7,1,9,P01
1,362,13,683,1,7,1,9,P01
1,363,113,731,1,12,1,9,P01
1,364,206,565,1,5,1,9,P01
1,365,35,517,1,8,1,9,P01
1,366,128,546,1,6,1,9,P01
1,367,600,223,1,2,1,9,P01
1,368,431,114,1,2,1,9,P01
1,369,171,593,1,3,1,9,P01
1,370,11,415,1,9,1,9,P01
1,371,157,246,1,3,1,9,P01
1,372,400,67,1,2,1,9,P01
1,373,199,786,1,3,1,9,P01
1,374,535,362,1,1,1,9,P01
1,375,93,520,1,6,1,9,P01
1,376,317,359,2,2,1,9,P01
1,377,317,223,1,2,1,9,P01
1,378,86,379,1,11,1,9,P01
1,379,264,682,1,6,1,9,P01
1,380,280,189,1,2,1,9,P01
1,381,49,516,1,6,1,9,P01
1,382,220,658,1,7,1,9,P01
1,383,93,495,1,8,1,9,P01
1,384,296,452,1,6,1,9,P01
1,385,19,544,1,10,1,9,P01
1,386,38,619,1,7,1,9,P01
1,387,109,445,1,9,1,9,P01
1,388,188,513,1,5,1,9,P01
1,389,165,646,1,12,1,9,P01
1,390,46,482,1,10,1,9,P01
1,391,142,735,1,4,1,9,P01
1,392,114,832,1,8,1,9,P01
1,393,23,914,1,8,1,9,P01
1,394,60,375,1,5,1,9,P01
1,395,47,418,1,14,1,9,P01
1,396,425,515,1,7,1,9,P01
1,397,235,626,1,8,1,9,P01
1,398,135,796,1,9,1,9,P01
1,399,319,466,1,4,1,9,P01
1,400,98,877,1,8,1,9,P01
1,401,196,768,1,5,1,9,P01
1,402,88,589,1,8,1,9,P01
1,403,110,316,1,8,1,9,P01
1,404,103,429,1,11,1,9,P01
1,405,258,587,1,6,1,9,P01
1,406,486,307,1,5,1,9,P01
1,407,232,377,1,7,1,9,P01
1,408,12,411,1,6,1,9,P01
1,409,31,534,1,8,1,9,P01
1,410,39,643,1,10,1,9,P01
1,411,101,472,1,5,1,9,P01
1,412,32,708,1,9,1,9,P01
1,413,111,493,1,9,1,9,P01
1,414,162,409,1,8,1,9,P01
1,415,177,533,1,11,1,9,P01
1,416,390,497,1,5,1,9,P01
1,417,52,730,1,6,1,9,P01
1,418,78,604,1,5,1,9,P01
1,419,113,829,1,8,1,9,P01
1,420,139,397,1,1,1,9,P01
1,421,151,651,1,3,1,9,P01
1,422,374,269,1,2,1,9,P01
1,423,221,740,1,11,1,9,P01
1,424,158,382,1,6,1,9,P01
1,425,19,787,1,4,1,9,P01
1,426,246,415,1,2,1,9,P01
1,427,53,902,1,3,1,9,P01
1,428,115,326,1,3,1,9,P01
1,429,362,391,1,4,1,9,P01
1,430,77,833,1,12,1,9,P01
1,431,302,212,2,3,1,9,P01
1,432,181,542,1,8,1,9,P01
1,433,100,678,1,11,1,9,P01
1,434,92,876,1,10,1,9,P01
1,435,52,768,1,10,1,9,P01
1,436,149,371,1,8,1,9,P01
1,437,56,728,1,10,1,9,P01
1,438,56,350,2,8,1,9,P01
1,439,55,889,1,8,1,9,P01
1,440,52,394,1,13,1,9,P01
1,441,122,827,1,11,1,9,P01
1,442,190,391,1,6,1,9,P01
1,443,350,270,1,2,1,9,P01
1,444,344,386,1,2,1,9,P01
1,445,116,495,1,5,1,9,P01
1,446,75,501,1,6,1,9,P01
1,447,160,751,1,4,1,9,P01
1,448,20,473,1,7,1,9,P01
1,449,488,438,1,6,1,9,P01
1,450,236,460,1,9,1,9,P01
1,451,91,318,1,5,1,9,P01
1,452,804,104,1,1,1,9,P01
1,453,274,593,1,10,1,9,P01
1,454,330,160,1,2,1,9,P01
1,455,96,765,1,10,1,9,P01
1,456,415,118,1,5,1,9,P01
1,457,137,717,1,11,1,9,P01
1,458,72,749,1,5,1,9,P01
1,459,190,422,1,4,1,9,P01
1,460,25,835,1,5,1,9,P01
1,461,606,88,1,2,1,9,P01
1,462,495,320,1,5,1,9,P01
1,463,380,359,1,5,1,9,P01
1,464,67,339,1,4,1,9,P01
1,465,430,501,1,5,1,9,P01
1,466,198,746,1,6,1,9,P01
1,467,146,835,1,7,1,9,P01
1,468,306,519,1,5,1,9,P01
1,469,147,518,1,6,1,9,P01
1,470,319,397,1,3,1,9,P01
1,471,52,703,1,11,1,9,P01
1,472,167,752,1,10,1,9,P01
1,473,75,469,1,9,1,9,P01
1,474,414,570,1,5,1,9,P01
1,475,62,667,1,11,1,9,P01
1,476,246,363,1,3,1,9,P01
1,477,318,602,1,5,1,9,P01
1,478,46,447,1,6,1,9,P01
1,479,26,450,1,9,1,9,P01
1,480,116,733,1,13,1,9,P01
1,481,139,818,1,6,1,9,P01
1,482,437,520,1,7,1,9,P01
1,483,31,417,1,9,1,9,P01
1,484,11,510,1,10,1,9,P01
1,485,284,479,1,3,1,9,P01
1,486,30,721,1,14,1,9,P01
1,487,79,603,1,5,1,9,P01
1,488,108,485,1,6,1,9,P01
1,489,366,464,1,4,1,9,P01
1,490,11,493,1,12,1,9,P01
1,491,284,333,1,5,1,9,P01
1,492,85,400,1,9,1,9,P01
1,493,293,488,1,7,1,9,P01
1,494,67,585,1,8,1,9,P01
1,495,297,511,1,7,1,9,P01
1,496,306,613,1,7,1,9,P01
1,497,195,529,1,6,1,9,P01
1,498,127,282,1,9,1,9,P01
1,499,197,267,1,2,1,9,P01
1,500,256,676,1,1,1,9,P01
1,501,85,639,1,6,1,9,P01
1,502,33,776,1,16,1,9,P01
1,503,57,786,1,6,1,9,P01
1,504,25,462,1,7,1,9,P01
1,505,16,564,1,9,1,9,P01
1,506,211,594,1,5,1,9,P01
1,507,42,785,1,8,1,9,P01
1,508,242,432,1,4,1,9,P01
1,509,119,774,1,7,1,9,P01
1,510,97,361,1,7,1,9,P01
1,511,63,842,1,7,1,9,P01
1,512,294,597,1,9,1,9,P01
1,513,43,397,1,14,1,9,P01
1,514,129,301,1,4,1,9,P01
1,515,116,531,1,5,1,9,P01
1,516,24,488,1,12,1,9,P01
1,517,210,689,1,11,1,9,P01
1,518,68,748,1,7,1,9,P01
1,519,148,338,1,10,1,9,P01
1,520,67,674,1,12,1,9,P01
1,521,13,419,1,6,1,9,P01
1,522,90,815,1,8,1,9,P01
1,523,14,529,1,8,1,9,P01
1,524,41,397,1,9,1,9,P01
1,525,50,910,1,9,1,9,P01
1,526,99,881,1,9,1,9,P01
1,527,83,393,1,10,1,9,P01
1,528,262,429,1,5,1,9,P01
1,529,485,253,1,1,1,9,P01
1,530,213,502,1,4,1,9,P01
1,531,43,806,1,4,1,9,P01
1,532,113,755,1,7,1,9,P01
1,533,110,544,1,8,1,9,P01
1,534,51,782,1,6,1,9,P01
1,535,257,280,1,4,1,9,P01
1,536,102,741,1,8,1,9,P01
1,537,148,628,1,9,1,9,P01
1,538,24,620,1,6,1,9,P01
1,539,700,273,1,2,1,9,P01
1,540,195,511,1,7,1,9,P01
1,541,96,684,1,10,1,9,P01
1,542,341,494,1,6,1,9,P01
1,543,104,458,1,7,1,9,P01
1,544,322,677,1,10,1,9,P01
1,545,123,357,1,6,1,9,P01
1,546,90,514,1,9,1,9,P01
1,547,62,545,1,5,1,9,P01
1,548,138,671,1,2,1,9,P01
1,549,102,594,1,10,1,9,P01
1,550,311,570,1,6,1,9,P01
1,551,234,755,1,11,1,9,P01
1,552,50,474,1,8,1,9,P01
1,553,53,802,1,9,1,9,P01
1,554,78,426,1,4,1,9,P01
1,555,32,460,1,10,1,9,P01
1,556,43,618,1,11,1,9,P01
1,557,481,345,1,8,1,9,P01
1,558,341,487,1,6,1,9,P01
1,559,299,238,1,2,1,9,P01
1,560,231,359,1,4,1,9,P01
1,561,174,807,1,6,1,9,P01
1,562,643,336,1,4,1,9,P01
1,563,61,755,1,4,1,9,P01
1,564,40,775,1,6,1,9,P01
1,565,53,759,1,8,1,9,P01
1,566,84,549,1,3,1,9,P01
1,567,73,385,1,8,1,9,P01
1,568,62,845,1,5,1,9,P01
1,569,10,600,1,6,1,9,P01
1,570,47,389,1,4,1,9,P01
1,571,88,654,1,10,1,9,P01
1,572,57,715,1,15,1,9,P01
1,573,516,155,1,1,1,9,P01
1,574,61,495,1,8,1,9,P01
1,575,81,417,1,5,1,9,P01
1,576,31,390,1,12,1,9,P01
1,577,198,701,1,1,1,9,P01
1,578,240,459,1,4,1,9,P01
1,579,22,831,1,6,1,9,P01
1,580,258,681,1,6,1,9,P01
1,581,256,592,1,11,1,9,P01
1,582,504,278,1,2,1,9,P01
1,583,154,598,1,4,1,9,P01
1,584,127,757,1,8,1,9,P01
1,585,217,646,1,1,1,9,P01
1,586,457,514,1,9,1,9,P01
1,587,22,403,1,8,1,9,P01
1,588,128,669,1,10,1,9,P01
1,589,44,653,1,14,1,9,P01
1,590,432,209,1,1,1,9,P01
1,591,238,417,1,8,1,9,P01
1,592,43,521,1,5,1,9,P01
1,593,43,403,1,14,1,9,P01
1,594,133,512,1,10,1,9,P01
1,595,10,390,1,7,1,9,P01
1,596,335,211,1,4,1,9,P01
1,597,73,622,1,2,1,9,P01
1,598,76,671,1,13,1,9,P01
1,599,197,488,1,6,1,9,P01
1,600,56,386,1,5,1,9,P01
1,601,175,558,1,7,1,9,P01
1,602,68,736,1,8,1,9,P01
1,603,46,405,1,3,1,9,P01
1,604,327,333,1,2,1,9,P01
1,605,205,558,1,6,1,9,P01
1,606,40,437,1,9,1,9,P01
1,607,157,574,1,8,1,9,P01
1,608,447,469,1,2,1,9,P01
1,609,98,748,1,8,1,9,P01
1,610,95,637,1,10,1,9,P01
1,611,111,608,1,2,1,9,P01
1,612,50,370,1,12,1,9,P01
1,613,203,209,1,5,1,9,P01
1,614,107,433,1,7,1,9,P01
1,615,161,371,1,2,1,9,P01
1,616,72,493,1,6,1,9,P01
1,617,604,291,1,2,1,9,P01
1,618,244,444,1,5,1,9,P01
1,619,45,627,1,4,1,9,P01
1,620,285,235,1,2,1,9,P01
1,621,494,174,1,3,1,9,P01
1,622,92,903,1,5,1,9,P01
1,623,103,760,1,11,1,9,P01
1,624,182,791,1,10,1,9,P01
1,625,368,463,2,7,1,9,P01
1,626,191,485,1,7,1,9,P01
1,627,78,722,1,7,1,9,P01
1,628,205,497,1,10,1,9,P01
1,629,157,484,1,4,1,9,P01
1,630,356,272,1,3,1,9,P01
1,631,386,214,1,2,1,9,P01
1,632,235,271,1,3,1,9,P01
1,633,378,453,1,6,1,9,P01
1,634,675,236,3,6,1,9,P01
1,635,281,488,1,1,1,9,P01
1,636,149,709,1,7,1,9,P01
1,637,96,665,1,5,1,9,P01
1,638,159,253,1,7,1,9,P01
1,639,301,693,1,7,1,9,P01
1,640,148,320,1,15,1,9,P01
1,641,644,264,1,1,1,9,P01
1,642,55,503,1,11,1,9,P01
1,643,27,644,1,11,1,9,P01
1,644,86,881,1,7,1,9,P01
1,645,274,661,1,7,1,9,P01
1,646,123,319,1,8,1,9,P01
1,647,384,229,1,3,1,9,P01
1,648,165,372,1,4,1,9,P01
1,649,124,752,1,8,1,9,P01
1,650,100,743,1,4,1,9,P01
1,651,47,734,1,7,1,9,P01
1,652,125,305,1,15,1,9,P01
1,653,60,491,1,2,1,9,P01
1,654,53,362,1,7,1,9,P01
1,655,134,343,1,6,1,9,P01
1,656,168,696,1,10,1,9,P01
1,657,61,709,1,5,1,9,P01
1,658,37,448,1,13,1,9,P01
1,659,333,337,1,2,1,9,P01
1,660,94,514,1,3,1,9,P01
1,661,138,669,1,6,1,9,P01
1,662,38,422,1,10,1,9,P01
1,663,81,433,1,5,1,9,P01
1,664,246,475,1,3,1,9,P01
1,665,132,563,1,7,1,9,P01
1,666,80,436,1,6,1,9,P01
1,667,513,481,1,4,1,9,P01
1,668,11,725,1,5,1,9,P01
1,669,79,717,1,8,1,9,P01
1,670,76,409,1,6,1,9,P01
1,671,99,600,1,6,1,9,P01
1,672,96,306,1,11,1,9,P01
1,673,159,405,1,3,1,9,P01
1,674,118,482,1,8,1,9,P01
1,675,261,553,1,3,1,9,P01
1,676,42,705,1,1,1,9,P01
1,677,184,759,1,11,1,9,P01
1,678,145,809,1,4,1,9,P01
1,679,22,726,1,11,1,9,P01
1,680,139,660,1,10,1,9,P01
1,681,234,314,1,6,1,9,P01
1,682,199,720,1,6,1,9,P01
1,683,282,582,1,7,1,9,P01
1,684,364,575,1,7,1,9,P01
1,685,121,356,1,7,1,9,P01
1,686,105,847,1,10,1,9,P01
1,687,56,377,1,8,1,9,P01
1,688,48,689,1,6,1,9,P01
1,689,28,719,1,11,1,9,P01
1,690,303,285,1,4,1,9,P01
1,691,512,456,1,1,1,9,P01
1,692,332,635,1,3,1,9,P01
1,693,77,921,1,11,1,9,P01
1,694,218,509,1,7,1,9,P01
1,695,51,737,1,12,1,9,P01
1,696,64,560,1,3,1,9,P01
1,697,160,527,1,9,1,9,P01
1,698,46,458,1,9,1,9,P01
1,699,69,755,1,9,1,9,P01
1,700,349,170,1,1,1,9,P01
1,701,94,706,1,8,1,9,P01
1,702,448,412,1,7,1,9,P01
1,703,67,368,1,4,1,9,P01
1,704,695,205,1,1,1,9,P01
1,705,38,530,1,14,1,9,P01
1,706,26,606,1,7,1,9,P01
1,707,44,903,1,12,1,9,P01
1,708,59,696,1,10,1,9,P01
1,709,163,641,1,6,1,9,P01
1,710,122,876,1,9,1,9,P01
1,711,231,519,1,6,1,9,P01
1,712,226,739,1,8,1,9,P01
1,713,64,349,1,11,1,9,P01
1,714,147,661,1,7,1,9,P01
1,715,357,336,1,3,1,9,P01
1,716,80,715,1,5,1,9,P01
1,717,24,576,1,14,1,9,P01
1,718,202,500,1,5,1,9,P01
1,719,14,587,1,8,1,9,P01
1,720,151,462,1,14,1,9,P01
1,721,18,572,1,12,1,9,P01
1,722,111,634,1,7,1,9,P01
1,723,134,563,1,8,1,9,P01
1,724,232,574,1,5,1,9,P01
1,725,411,565,1,5,1,9,P01
1,726,183,406,1,7,1,9,P01
1,727,42,560,1,8,1,9,P01
1,728,704,118,1,1,1,9,P01
1,729,159,633,1,5,1,9,P01
1,730,163,282,1,3,1,9,P01
1,731,35,744,1,8,1,9,P01
1,732,117,616,1,10,1,9,P01
1,733,155,507,1,9,1,9,P01
