condition,session,b1,b2,r1,r2,schedule_r1,schedule_r2,PID
1,120,26,676,1,10,1,9,P03
1,121,21,941,1,8,1,9,P03
1,122,10,702,1,3,1,9,P03
1,123,10,571,1,7,1,9,P03
1,124,11,458,1,11,1,9,P03
1,125,10,834,1,9,1,9,P03
1,126,21,955,1,8,1,9,P03
1,127,14,946,1,12,1,9,P03
1,128,10,433,1,13,1,9,P03
1,129,15,643,1,10,1,9,P03
1,130,10,518,1,5,1,9,P03
1,131,16,610,1,11,1,9,P03
1,132,15,574,1,10,1,9,P03
1,133,14,633,1,7,1,9,P03
1,134,13,846,1,4,1,9,P03
1,135,13,936,1,6,1,9,P03
1,136,15,810,1,9,1,9,P03
1,137,13,720,1,9,1,9,P03
1,138,22,953,1,8,1,9,P03
1,139,16,971,1,9,1,9,P03
1,140,19,959,1,8,1,9,P03
1,141,12,828,1,5,1,9,P03
1,142,13,576,1,6,1,9,P03
1,143,16,954,1,11,1,9,P03
1,144,15,487,1,4,1,9,P03
1,145,13,806,1,8,1,9,P03
1,146,12,597,1,13,1,9,P03
1,147,16,803,1,15,1,9,P03
1,148,12,583,1,5,1,9,P03
1,149,12,712,1,8,1,9,P03
1,150,14,815,1,7,1,9,P03
1,151,15,753,1,9,1,9,P03
1,152,18,797,1,10,1,9,P03
1,153,12,601,1,8,1,9,P03
1,154,12,527,1,7,1,9,P03
1,155,13,488,1,10,1,9,P03
1,156,10,536,1,6,1,9,P03
1,157,10,515,1,8,1,9,P03
1,158,10,454,1,7,1,9,P03
1,159,11,802,1,5,1,9,P03
1,160,19,755,1,8,1,9,P03
1,161,10,826,1,12,1,9,P03
1,162,10,419,1,7,1,9,P03
1,163,16,677,1,12,1,9,P03
1,164,25,942,1,6,1,9,P03
1,165,25,897,1,7,1,9,P03
1,166,14,740,1,9,1,9,P03
1,167,14,547,1,7,1,9,P03
1,168,16,696,1,8,1,9,P03
1,169,17,918,1,6,1,9,P03
1,170,14,560,1,6,1,9,P03
1,171,16,840,1,9,1,9,P03
1,172,23,892,1,8,1,9,P03
1,173,11,727,1,10,1,9,P03
1,174,20,975,1,7,1,9,P03
1,175,10,612,1,13,1,9,P03
1,176,11,407,1,17,1,9,P03
1,177,14,556,1,6,1,9,P03
1,178,11,826,1,11,1,9,P03
1,179,11,502,1,8,1,9,P03
1,180,12,643,1,13,1,9,P03
1,181,16,888,1,9,1,9,P03
1,182,13,857,1,8,1,9,P03
1,183,15,726,1,11,1,9,P03
1,184,19,908,1,9,1,9,P03
1,185,11,499,1,15,1,9,P03
1,186,13,968,1,11,1,9,P03
1,187,10,557,1,8,1,9,P03
1,188,10,411,1,4,1,9,P03
1,189,11,485,1,5,1,9,P03
1,190,21,830,1,9,1,9,P03
1,191,17,900,1,8,1,9,P03
1,192,19,966,1,7,1,9,P03
1,193,16,666,1,11,1,9,P03
1,194,13,411,1,11,1,9,P03
1,195,17,455,1,8,1,9,P03
1,196,13,455,1,10,1,9,P03
1,197,15,874,1,13,1,9,P03
1,198,11,480,1,11,1,9,P03
1,199,14,538,1,10,1,9,P03
1,200,12,648,1,9,1,9,P03
1,201,12,676,1,8,1,9,P03
1,202,16,510,1,12,1,9,P03
1,203,11,670,1,19,1,9,P03
1,204,11,801,1,7,1,9,P03
1,205,15,676,1,8,1,9,P03
1,206,10,429,1,5,1,9,P03
1,207,16,792,1,7,1,9,P03
1,208,20,962,1,10,1,9,P03
1,209,10,429,1,13,1,9,P03
1,210,14,763,1,11,1,9,P03
1,211,16,900,1,16,1,9,P03
1,212,11,753,1,7,1,9,P03
1,213,15,619,1,9,1,9,P03
1,214,21,569,1,10,1,9,P03
1,215,17,840,1,7,1,9,P03
1,216,10,501,1,13,1,9,P03
1,217,20,818,1,9,1,9,P03
1,218,17,646,1,10,1,9,P03
1,219,15,869,1,3,1,9,P03
1,220,10,482,1,6,1,9,P03
1,221,10,485,1,10,1,9,P03
1,222,26,898,1,11,1,9,P03
1,223,14,775,1,9,1,9,P03
1,224,11,625,1,13,1,9,P03
1,225,17,869,1,7,1,9,P03
1,226,16,711,1,9,1,9,P03
1,227,11,726,1,6,1,9,P03
1,228,12,754,1,6,1,9,P03
1,229,12,429,1,5,1,9,P03
1,230,14,534,1,12,1,9,P03
1,231,21,872,1,9,1,9,P03
1,232,11,755,1,13,1,9,P03
1,233,11,739,1,10,1,9,P03
1,234,17,525,1,7,1,9,P03
1,235,14,937,1,6,1,9,P03
1,236,11,585,1,5,1,9,P03
1,237,19,837,1,4,1,9,P03
1,238,11,773,1,9,1,9,P03
1,239,12,753,1,5,1,9,P03
1,240,13,603,1,10,1,9,P03
1,241,10,821,1,11,1,9,P03
1,242,15,772,1,16,1,9,P03
1,243,23,829,1,8,1,9,P03
1,244,13,833,1,12,1,9,P03
1,245,14,915,1,7,1,9,P03
1,246,20,874,1,3,1,9,P03
1,247,21,837,1,6,1,9,P03
1,248,24,905,1,7,1,9,P03
1,249,12,459,1,9,1,9,P03
1,250,11,464,1,11,1,9,P03
1,251,10,434,1,9,1,9,P03
1,252,15,772,1,3,1,9,P03
1,253,12,534,1,10,1,9,P03
1,254,12,516,1,5,1,9,P03
1,255,12,768,1,8,1,9,P03
1,256,10,551,1,9,1,9,P03
1,257,17,667,1,5,1,9,P03
1,258,12,701,1,10,1,9,P03
1,259,12,491,1,9,1,9,P03
1,260,10,432,1,8,1,9,P03
1,261,15,950,1,12,1,9,P03
1,262,15,748,1,8,1,9,P03
1,263,18,581,1,5,1,9,P03
1,264,12,826,1,11,1,9,P03
1,265,12,808,1,11,1,9,P03
1,266,14,698,1,8,1,9,P03
1,267,18,940,1,7,1,9,P03
1,268,11,769,1,6,1,9,P03
1,269,10,680,1,11,1,9,P03
1,270,19,869,1,11,1,9,P03
1,271,19,922,1,7,1,9,P03
1,272,11,875,1,9,1,9,P03
1,273,15,767,1,9,1,9,P03
1,274,17,936,1,6,1,9,P03
1,275,21,967,1,4,1,9,P03
1,276,12,403,1,4,1,9,P03
1,277,21,644,1,4,1,9,P03
1,278,14,805,1,5,1,9,P03
1,279,11,499,1,6,1,9,P03
1,280,10,658,1,10,1,9,P03
1,281,15,812,1,7,1,9,P03
1,282,18,634,1,9,1,9,P03
1,283,13,875,1,10,1,9,P03
1,284,16,818,1,11,1,9,P03
1,285,10,686,1,6,1,9,P03
1,286,10,630,1,10,1,9,P03
1,287,12,826,1,9,1,9,P03
1,288,12,716,1,11,1,9,P03
1,289,11,455,1,10,1,9,P03
1,290,14,536,1,6,1,9,P03
1,291,13,980,1,9,1,9,P03
1,292,25,841,1,5,1,9,P03
1,293,10,396,1,9,1,9,P03
1,294,10,555,1,13,1,9,P03
1,295,20,932,1,14,1,9,P03
1,296,21,880,1,10,1,9,P03
1,297,12,466,1,8,1,9,P03
1,298,17,673,1,8,1,9,P03
1,299,13,651,1,10,1,9,P03
1,300,16,927,1,8,1,9,P03
1,301,21,804,1,5,1,9,P03
1,302,16,965,1,5,1,9,P03
1,303,12,515,1,7,1,9,P03
1,304,11,674,1,14,1,9,P03
1,305,15,876,1,5,1,9,P03
1,306,11,715,1,12,1,9,P03
1,307,17,661,1,14,1,9,P03
1,308,17,928,1,21,1,9,P03
1,309,10,519,1,7,1,9,P03
1,310,11,740,1,11,1,9,P03
1,311,12,401,1,9,1,9,P03
1,312,15,817,1,16,1,9,P03
1,313,15,584,1,11,1,9,P03
1,314,17,668,1,6,1,9,P03
1,315,12,641,1,11,1,9,P03
1,316,11,761,1,9,1,9,P03
1,317,20,908,1,11,1,9,P03
1,318,17,779,1,8,1,9,P03
1,319,19,902,1,10,1,9,P03
1,320,16,805,1,5,1,9,P03
1,321,10,459,1,6,1,9,P03
1,322,16,563,1,10,1,9,P03
1,323,12,475,1,11,1,9,P03
1,324,12,933,1,9,1,9,P03
1,325,15,666,1,7,1,9,P03
1,326,14,563,1,11,1,9,P03
1,327,18,525,1,5,1,9,P03
1,328,15,908,1,8,1,9,P03
1,329,14,585,1,7,1,9,P03
1,330,10,604,1,11,1,9,P03
1,331,11,555,1,7,1,9,P03
1,332,15,583,1,14,1,9,P03
1,333,19,968,1,10,1,9,P03
1,334,14,591,1,9,1,9,P03
1,335,10,419,1,13,1,9,P03
1,336,19,437,1,6,1,9,P03
1,337,11,586,1,4,1,9,P03
1,338,12,702,1,12,1,9,P03
1,339,10,403,1,7,1,9,P03
1,340,14,907,1,12,1,9,P03
1,341,14,585,1,10,1,9,P03
1,342,13,849,1,10,1,9,P03
1,343,18,884,1,11,1,9,P03
1,344,15,903,1,5,1,9,P03
1,345,19,896,1,8,1,9,P03
1,346,13,806,1,7,1,9,P03
1,347,11,472,1,7,1,9,P03
1,348,16,906,1,7,1,9,P03
1,349,19,776,1,12,1,9,P03
1,350,13,760,1,6,1,9,P03
1,351,13,761,1,12,1,9,P03
1,352,16,959,1,11,1,9,P03
1,353,14,676,1,6,1,9,P03
1,354,14,573,1,12,1,9,P03
1,355,15,643,1,10,1,9,P03
1,356,14,918,1,11,1,9,P03
1,357,10,482,1,7,1,9,P03
1,358,18,770,1,8,1,9,P03
1,359,16,961,1,6,1,9,P03
1,360,11,493,1,9,1,9,P03
1,361,16,963,1,9,1,9,P03
1,362,10,391,1,8,1,9,P03
1,363,14,710,1,10,1,9,P03
1,364,12,723,1,4,1,9,P03
1,365,10,903,1,13,1,9,P03
1,366,24,949,1,6,1,9,P03
1,367,12,449,1,4,1,9,P03
1,368,17,902,1,7,1,9,P03
1,369,11,450,1,2,1,9,P03
1,370,19,956,1,9,1,9,P03
1,371,10,415,1,7,1,9,P03
1,372,13,641,1,9,1,9,P03
1,373,11,555,1,8,1,9,P03
1,374,19,914,1,8,1,9,P03
1,375,11,494,1,10,1,9,P03
1,376,11,492,1,10,1,9,P03
1,377,19,832,1,9,1,9,P03
1,378,16,734,1,5,1,9,P03
1,379,17,819,1,14,1,9,P03
1,380,14,543,1,10,1,9,P03
1,381,21,767,1,11,1,9,P03
1,382,12,678,1,11,1,9,P03
1,383,11,644,1,8,1,9,P03
1,384,17,712,1,8,1,9,P03
1,385,14,543,1,12,1,9,P03
1,386,19,724,1,5,1,9,P03
1,387,11,616,1,13,1,9,P03
1,388,13,659,1,5,1,9,P03
1,389,16,469,1,8,1,9,P03
1,390,13,470,1,11,1,9,P03
1,391,15,796,1,8,1,9,P03
1,392,14,756,1,6,1,9,P03
1,393,14,792,1,4,1,9,P03
1,394,10,651,1,3,1,9,P03
1,395,10,945,1,4,1,9,P03
1,396,10,431,1,7,1,9,P03
1,397,19,870,1,14,1,9,P03
1,398,10,430,1,9,1,9,P03
1,399,15,609,1,10,1,9,P03
1,400,12,685,1,11,1,9,P03
1,401,11,607,1,8,1,9,P03
1,402,10,510,1,9,1,9,P03
1,403,12,640,1,7,1,9,P03
1,404,10,396,1,9,1,9,P03
1,405,19,925,1,11,1,9,P03
1,406,15,431,1,10,1,9,P03
1,407,10,721,1,10,1,9,P03
1,408,14,777,1,10,1,9,P03
1,409,17,421,1,5,1,9,P03
1,410,19,938,1,15,1,9,P03
1,411,15,741,1,10,1,9,P03
1,412,13,524,1,10,1,9,P03
1,413,11,829,1,8,1,9,P03
1,414,11,463,1,10,1,9,P03
1,415,16,746,1,9,1,9,P03
1,416,11,527,1,7,1,9,P03
1,417,12,505,1,12,1,9,P03
1,418,12,798,1,11,1,9,P03
1,419,13,749,1,7,1,9,P03
1,420,10,468,1,11,1,9,P03
1,421,15,568,1,12,1,9,P03
1,422,16,755,1,8,1,9,P03
1,423,15,780,1,5,1,9,P03
1,424,13,594,1,7,1,9,P03
1,425,10,527,1,15,1,9,P03
1,426,10,557,1,8,1,9,P03
1,427,17,914,1,16,1,9,P03
1,428,18,934,1,8,1,9,P03
1,429,10,403,1,6,1,9,P03
1,430,11,453,1,8,1,9,P03
1,431,14,702,1,6,1,9,P03
1,432,19,940,1,13,1,9,P03
1,433,10,714,1,7,1,9,P03
1,434,15,938,1,12,1,9,P03
1,435,11,411,1,11,1,9,P03
1,436,10,517,1,11,1,9,P03
1,437,11,392,1,6,1,9,P03
1,438,19,896,1,8,1,9,P03
1,439,10,531,1,6,1,9,P03
1,440,16,979,1,13,1,9,P03
1,441,10,635,1,8,1,9,P03
1,442,11,660,1,12,1,9,P03
1,443,18,864,1,6,1,9,P03
1,444,12,396,1,10,1,9,P03
1,445,19,744,1,8,1,9,P03
1,446,11,740,1,13,1,9,P03
1,447,17,665,1,3,1,9,P03
1,448,18,702,1,5,1,9,P03
1,449,19,567,1,9,1,9,P03
1,450,11,442,1,11,1,9,P03
1,451,12,605,1,12,1,9,P03
1,452,11,739,1,12,1,9,P03
1,453,13,596,1,9,1,9,P03
1,454,10,669,1,11,1,9,P03
1,455,12,576,1,9,1,9,P03
1,456,16,582,1,8,1,9,P03
1,457,11,401,1,5,1,9,P03
1,458,10,399,1,9,1,9,P03
1,459,13,781,1,5,1,9,P03
1,460,13,591,1,5,1,9,P03
1,461,17,779,1,7,1,9,P03
1,462,10,445,1,5,1,9,P03
1,463,11,533,1,9,1,9,P03
1,464,13,466,1,7,1,9,P03
1,465,17,563,1,9,1,9,P03
1,466,16,789,1,5,1,9,P03
1,467,13,956,1,9,1,9,P03
1,468,14,812,1,11,1,9,P03
1,469,18,875,1,5,1,9,P03
1,470,15,950,1,11,1,9,P03
1,471,16,889,1,8,1,9,P03
1,472,21,870,1,3,1,9,P03
1,473,12,563,1,11,1,9,P03
1,474,16,717,1,9,1,9,P03
1,475,23,848,1,10,1,9,P03
1,476,15,877,1,8,1,9,P03
1,477,22,943,1,12,1,9,P03
1,478,20,851,1,10,1,9,P03
1,479,21,851,1,12,1,9,P03
1,480,10,562,1,7,1,9,P03
1,481,19,925,1,7,1,9,P03
1,482,12,660,1,11,1,9,P03
1,483,12,482,1,8,1,9,P03
1,484,16,527,1,7,1,9,P03
1,485,10,406,1,8,1,9,P03
1,486,15,701,1,9,1,9,P03
1,487,13,640,1,15,1,9,P03
1,488,11,519,1,9,1,9,P03
1,489,15,865,1,6,1,9,P03
1,490,12,396,1,8,1,9,P03
1,491,15,819,1,1,1,9,P03
1,492,14,854,1,8,1,9,P03
1,493,11,643,1,11,1,9,P03
1,494,10,888,1,6,1,9,P03
1,495,13,524,1,8,1,9,P03
1,496,10,697,1,11,1,9,P03
1,497,10,614,1,12,1,9,P03
1,498,12,819,1,10,1,9,P03
1,499,18,688,1,10,1,9,P03
1,500,18,973,1,11,1,9,P03
1,501,10,555,1,11,1,9,P03
1,502,16,667,1,8,1,9,P03
1,503,10,584,1,8,1,9,P03
1,504,13,467,1,10,1,9,P03
1,505,11,493,1,14,1,9,P03
1,506,14,808,1,3,1,9,P03
1,507,16,682,1,7,1,9,P03
1,508,13,780,1,12,1,9,P03
1,509,12,541,1,9,1,9,P03
1,510,10,410,1,10,1,9,P03
1,511,10,390,1,5,1,9,P03
1,512,12,532,1,15,1,9,P03
1,513,16,645,1,12,1,9,P03
1,514,13,813,1,10,1,9,P03
1,515,17,736,1,8,1,9,P03
1,516,12,694,1,8,1,9,P03
1,517,16,965,1,7,1,9,P03
1,518,19,823,1,7,1,9,P03
1,519,16,466,1,4,1,9,P03
1,520,10,599,1,8,1,9,P03
1,521,12,604,1,9,1,9,P03
1,522,10,660,1,8,1,9,P03
1,523,19,826,1,7,1,9,P03
1,524,23,788,1,10,1,9,P03
1,525,11,621,1,8,1,9,P03
1,526,11,407,1,5,1,9,P03
1,527,11,954,1,6,1,9,P03
1,528,12,730,1,8,1,9,P03
1,529,12,481,1,6,1,9,P03
1,530,17,723,1,10,1,9,P03
1,531,16,618,1,11,1,9,P03
1,532,16,691,1,8,1,9,P03
1,533,11,465,1,15,1,9,P03
1,534,15,933,1,7,1,9,P03
1,535,16,409,1,7,1,9,P03
1,536,12,594,1,9,1,9,P03
1,537,21,855,1,7,1,9,P03
1,538,13,404,1,8,1,9,P03
1,539,11,770,1,9,1,9,P03
1,540,23,948,1,12,1,9,P03
1,541,17,898,1,7,1,9,P03
1,542,16,979,1,12,1,9,P03
1,543,16,854,1,13,1,9,P03
1,544,12,686,1,5,1,9,P03
1,545,10,404,1,13,1,9,P03
1,546,10,494,1,14,1,9,P03
1,547,13,803,1,14,1,9,P03
1,548,16,778,1,9,1,9,P03
1,549,12,433,2,8,1,9,P03
1,550,10,545,1,11,1,9,P03
1,551,19,862,1,13,1,9,P03
1,552,10,402,1,7,1,9,P03
1,553,10,504,1,12,1,9,P03
1,554,10,737,1,5,1,9,P03
1,555,16,907,1,7,1,9,P03
1,556,14,404,1,6,1,9,P03
1,557,17,944,1,7,1,9,P03
1,558,12,676,1,10,1,9,P03
1,559,16,818,1,8,1,9,P03
1,560,13,511,1,7,1,9,P03
1,561,11,780,1,10,1,9,P03
1,562,13,719,1,12,1,9,P03
1,563,10,709,1,5,1,9,P03
1,564,11,409,1,15,1,9,P03
1,565,11,483,1,6,1,9,P03
1,566,11,491,1,13,1,9,P03
1,567,12,667,1,6,1,9,P03
1,568,12,588,1,10,1,9,P03
1,569,14,777,1,9,1,9,P03
1,570,19,889,1,6,1,9,P03
1,571,17,964,1,6,1,9,P03
1,572,17,836,1,10,1,9,P03
1,573,14,702,1,8,1,9,P03
1,574,15,853,1,9,1,9,P03
1,575,18,973,1,6,1,9,P03
1,576,16,673,1,8,1,9,P03
1,577,14,779,1,9,1,9,P03
1,578,21,779,1,8,1,9,P03
1,579,12,640,1,14,1,9,P03
1,580,10,416,1,11,1,9,P03
1,581,11,649,1,8,1,9,P03
1,582,20,919,1,5,1,9,P03
1,583,14,419,1,12,1,9,P03
1,584,18,779,1,8,1,9,P03
1,585,19,671,1,9,1,9,P03
1,586,11,750,1,6,1,9,P03
1,587,10,424,1,12,1,9,P03
1,588,17,905,1,9,1,9,P03
1,589,12,435,1,14,1,9,P03
1,590,13,535,1,7,1,9,P03
1,591,13,621,1,12,1,9,P03
1,592,16,800,1,10,1,9,P03
1,593,12,438,1,10,1,9,P03
1,594,16,817,1,7,1,9,P03
1,595,14,434,1,8,1,9,P03
1,596,11,602,1,6,1,9,P03
1,597,12,617,1,7,1,9,P03
1,598,15,866,1,12,1,9,P03
1,599,12,769,1,9,1,9,P03
1,600,11,419,1,11,1,9,P03
1,601,13,616,1,6,1,9,P03
1,602,16,821,1,5,1,9,P03
1,603,15,817,1,10,1,9,P03
1,604,11,436,1,8,1,9,P03
1,605,18,968,1,6,1,9,P03
1,606,12,776,1,13,1,9,P03
1,607,20,789,1,4,1,9,P03
1,608,17,884,1,6,1,9,P03
1,609,18,933,1,6,1,9,P03
1,610,12,396,1,11,1,9,P03
1,611,13,985,1,10,1,9,P03
1,612,10,610,1,10,1,9,P03
1,613,18,835,1,8,1,9,P03
1,614,17,658,1,4,1,9,P03
1,615,13,796,1,9,1,9,P03
1,616,10,399,1,9,1,9,P03
1,617,10,392,1,17,1,9,P03
1,618,16,939,1,4,1,9,P03
1,619,11,719,1,12,1,9,P03
1,620,10,817,1,4,1,9,P03
1,621,17,939,1,10,1,9,P03
1,622,19,521,1,12,1,9,P03
1,623,14,820,1,7,1,9,P03
1,624,12,890,1,9,1,9,P03
1,625,15,431,1,11,1,9,P03
1,626,15,680,1,12,1,9,P03
1,627,15,447,1,16,1,9,P03
1,628,12,851,1,6,1,9,P03
1,629,15,825,1,7,1,9,P03
1,630,20,842,1,6,1,9,P03
1,631,10,423,1,6,1,9,P03
1,632,12,549,1,9,1,9,P03
1,633,11,430,1,12,1,9,P03
1,634,22,937,1,11,1,9,P03
1,635,11,794,1,10,1,9,P03
1,636,14,713,1,8,1,9,P03
1,637,10,778,1,13,1,9,P03
1,638,15,609,1,6,1,9,P03
1,639,11,676,1,12,1,9,P03
1,640,17,961,1,9,1,9,P03
1,641,13,811,1,10,1,9,P03
1,642,15,504,1,7,1,9,P03
1,643,21,938,1,7,1,9,P03
1,644,17,819,1,9,1,9,P03
1,645,10,535,1,12,1,9,P03
1,646,12,626,1,9,1,9,P03
1,647,10,497,1,7,1,9,P03
1,648,13,814,1,12,1,9,P03
1,649,12,743,1,11,1,9,P03
1,650,16,858,1,8,1,9,P03
1,651,18,980,1,10,1,9,P03
1,652,14,702,1,10,1,9,P03
1,653,13,435,1,7,1,9,P03
1,654,11,402,1,11,1,9,P03
1,655,15,806,1,7,1,9,P03
1,656,17,388,1,10,1,9,P03
1,657,13,878,1,7,1,9,P03
1,658,11,411,1,6,1,9,P03
1,659,17,932,1,14,1,9,P03
1,660,13,445,1,13,1,9,P03
1,661,10,462,1,7,1,9,P03
1,662,29,877,1,8,1,9,P03
1,663,10,663,1,7,1,9,P03
1,664,18,950,1,10,1,9,P03
1,665,11,415,1,9,1,9,P03
1,666,11,832,1,10,1,9,P03
1,667,13,758,1,6,1,9,P03
1,668,13,737,1,16,1,9,P03
1,669,11,938,1,7,1,9,P03
1,670,17,952,1,12,1,9,P03
1,671,23,924,1,4,1,9,P03
1,672,11,894,1,12,1,9,P03
1,673,10,533,1,11,1,9,P03
1,674,14,763,1,3,1,9,P03
1,675,13,971,1,6,1,9,P03
1,676,13,445,1,6,1,9,P03
1,677,11,800,1,3,1,9,P03
1,678,10,458,1,8,1,9,P03
1,679,20,572,1,8,1,9,P03
1,680,13,827,1,8,1,9,P03
1,681,11,590,1,7,1,9,P03
1,682,13,578,1,9,1,9,P03
1,683,16,809,1,13,1,9,P03
1,684,13,704,1,8,1,9,P03
1,685,14,824,1,7,1,9,P03
1,686,15,836,1,7,1,9,P03
1,687,11,824,1,10,1,9,P03
1,688,12,500,1,8,1,9,P03
1,689,11,446,2,9,1,9,P03
1,690,11,951,1,8,1,9,P03
1,691,10,468,1,6,1,9,P03
1,692,16,664,1,7,1,9,P03
1,693,10,486,1,8,1,9,P03
1,694,17,939,1,8,1,9,P03
1,695,18,712,1,11,1,9,P03
1,696,10,719,1,5,1,9,P03
1,697,17,708,1,8,1,9,P03
1,698,11,653,1,14,1,9,P03
1,699,12,634,1,5,1,9,P03
1,700,10,442,1,6,1,9,P03
1,701,12,557,1,7,1,9,P03
1,702,14,737,1,10,1,9,P03
1,703,17,659,1,5,1,9,P03
1,704,10,596,1,11,1,9,P03
1,705,12,506,1,7,1,9,P03
1,706,11,401,1,9,1,9,P03
1,707,19,639,1,7,1,9,P03
1,708,10,517,1,6,1,9,P03
1,709,18,776,1,6,1,9,P03
1,710,12,499,1,10,1,9,P03
1,711,17,468,1,6,1,9,P03
1,712,12,752,1,11,1,9,P03
1,713,12,836,1,9,1,9,P03
1,714,10,427,1,9,1,9,P03
1,715,11,699,1,10,1,9,P03
1,716,16,625,1,10,1,9,P03
1,717,10,454,1,9,1,9,P03
1,718,12,422,1,6,1,9,P03
1,719,11,705,1,13,1,9,P03
1,720,19,971,1,9,1,9,P03
1,721,12,504,1,7,1,9,P03
1,722,17,866,1,12,1,9,P03
1,723,16,637,1,9,1,9,P03
1,724,17,717,1,10,1,9,P03
1,725,18,700,1,9,1,9,P03
1,726,12,821,1,5,1,9,P03
1,727,15,928,1,5,1,9,P03
1,728,14,638,1,8,1,9,P03
1,729,11,696,1,13,1,9,P03
1,730,13,689,1,7,1,9,P03
1,731,15,669,1,4,1,9,P03
1,732,12,833,1,13,1,9,P03
1,733,14,593,1,10,1,9,P03
