condition,session,b1,b2,r1,r2,schedule_r1,schedule_r2,PID
1,94,70,341,1,11,1,9,P08
1,95,45,824,1,11,1,9,P08
1,96,82,903,1,8,1,9,P08
1,97,340,580,1,10,1,9,P08
1,98,80,561,1,7,1,9,P08
1,99,50,612,1,8,1,9,P08
1,100,55,417,1,5,1,9,P08
1,101,54,403,1,8,1,9,P08
1,102,128,717,1,6,1,9,P08
1,103,112,573,1,6,1,9,P08
1,104,151,826,1,11,1,9,P08
1,105,186,429,1,3,1,9,P08
1,106,145,720,1,10,1,9,P08
1,107,146,833,1,5,1,9,P08
1,108,10,643,1,6,1,9,P08
1,109,74,426,1,7,1,9,P08
1,110,177,677,1,3,1,9,P08
1,111,28,613,1,4,1,9,P08
1,112,65,517,1,9,1,9,P08
1,113,51,580,1,6,1,9,P08
1,114,56,826,1,7,1,9,P08
1,115,98,439,1,9,1,9,P08
1,116,76,472,1,6,1,9,P08
1,117,25,498,1,9,1,9,P08
1,118,78,718,1,6,1,9,P08
1,119,52,810,1,7,1,9,P08
1,120,58,449,1,9,1,9,P08
1,121,52,740,1,6,1,9,P08
1,122,41,569,1,4,1,9,P08
1,123,59,855,1,8,1,9,P08
1,124,176,299,1,7,1,9,P08
1,125,199,599,1,5,1,9,P08
1,126,68,894,1,8,1,9,P08
1,127,15,566,1,3,1,9,P08
1,128,59,560,1,6,1,9,P08
1,129,127,671,1,8,1,9,P08
1,130,62,708,1,6,1,9,P08
1,131,42,534,1,9,1,9,P08
1,132,116,854,1,6,1,9,P08
1,133,33,392,1,7,1,9,P08
1,134,124,861,1,8,1,9,P08
1,135,17,422,1,9,1,9,P08
1,136,99,429,1,5,1,9,P08
1,137,106,520,1,10,1,9,P08
1,138,203,352,1,6,1,9,P08
1,139,61,610,1,6,1,9,P08
1,140,108,434,1,12,1,9,P08
1,141,107,834,1,10,1,9,P08
1,142,142,632,1,3,1,9,P08
1,143,61,541,1,10,1,9,P08
1,144,30,404,1,6,1,9,P08
1,145,83,904,1,8,1,9,P08
1,146,114,864,1,4,1,9,P08
1,147,46,495,1,2,1,9,P08
1,148,20,697,1,9,1,9,P08
1,149,60,340,1,7,1,9,P08
1,150,71,652,1,4,1,9,P08
1,151,80,521,1,9,1,9,P08
1,152,61,606,1,8,1,9,P08
1,153,25,562,1,6,1,9,P08
1,154,119,660,1,5,1,9,P08
1,155,157,721,1,8,1,9,P08
1,156,103,451,1,6,1,9,P08
1,157,52,716,1,8,1,9,P08
1,158,16,737,1,7,1,9,P08
1,159,239,595,1,8,1,9,P08
1,160,26,513,1,7,1,9,P08
1,161,62,439,1,9,1,9,P08
1,162,131,415,1,8,1,9,P08
1,163,130,555,1,11,1,9,P08
1,164,94,565,1,7,1,9,P08
1,165,115,472,1,6,1,9,P08
1,166,106,858,1,5,1,9,P08
1,167,64,791,1,8,1,9,P08
1,168,85,389,1,9,1,9,P08
1,169,91,760,1,7,1,9,P08
1,170,37,597,1,8,1,9,P08
1,171,17,395,1,9,1,9,P08
1,172,32,641,1,8,1,9,P08
1,173,66,435,1,5,1,9,P08
1,174,70,738,1,6,1,9,P08
1,175,82,451,1,13,1,9,P08
1,176,72,522,1,13,1,9,P08
1,177,100,711,1,7,1,9,P08
1,178,48,366,1,12,1,9,P08
1,179,239,740,1,12,1,9,P08
1,180,49,828,1,6,1,9,P08
1,181,68,502,1,6,1,9,P08
1,182,71,766,1,13,1,9,P08
1,183,44,460,1,9,1,9,P08
1,184,42,511,1,8,1,9,P08
1,185,18,664,1,8,1,9,P08
1,186,69,511,1,6,1,9,P08
1,187,135,570,1,8,1,9,P08
1,188,61,370,1,7,1,9,P08
1,189,256,632,1,3,1,9,P08
1,190,293,419,1,9,1,9,P08
1,191,119,732,1,7,1,9,P08
1,192,60,678,1,12,1,9,P08
1,193,62,516,1,8,1,9,P08
1,194,41,391,1,8,1,9,P08
1,195,69,668,1,9,1,9,P08
1,196,87,699,1,7,1,9,P08
1,197,89,793,1,11,1,9,P08
1,198,43,671,1,7,1,9,P08
1,199,51,524,1,11,1,9,P08
1,200,105,663,1,3,1,9,P08
1,201,35,525,1,12,1,9,P08
1,202,31,737,1,9,1,9,P08
1,203,83,828,1,7,1,9,P08
1,204,85,352,1,8,1,9,P08
1,205,20,698,1,10,1,9,P08
1,206,114,832,1,5,1,9,P08
1,207,16,755,1,4,1,9,P08
1,208,42,771,1,6,1,9,P08
1,209,41,476,1,12,1,9,P08
1,210,44,600,1,7,1,9,P08
1,211,272,507,1,6,1,9,P08
1,212,49,892,1,8,1,9,P08
1,213,62,558,1,8,1,9,P08
1,214,32,429,1,4,1,9,P08
1,215,134,579,1,7,1,9,P08
1,216,338,551,1,5,1,9,P08
1,217,67,727,1,11,1,9,P08
1,218,46,939,1,4,1,9,P08
1,219,32,487,1,15,1,9,P08
1,220,112,687,1,6,1,9,P08
1,221,97,509,1,6,1,9,P08
1,222,99,348,2,9,1,9,P08
1,223,162,419,1,7,1,9,P08
1,224,74,700,1,12,1,9,P08
1,225,60,483,1,11,1,9,P08
1,226,141,781,1,5,1,9,P08
1,227,42,450,1,6,1,9,P08
1,228,53,722,1,8,1,9,P08
1,229,74,764,1,15,1,9,P08
1,230,51,792,1,8,1,9,P08
1,231,255,695,1,8,1,9,P08
1,232,43,428,1,8,1,9,P08
1,233,262,543,1,3,1,9,P08
1,234,130,327,1,5,1,9,P08
1,235,136,549,1,4,1,9,P08
1,236,86,493,1,5,1,9,P08
1,237,31,849,1,10,1,9,P08
1,238,57,534,1,6,1,9,P08
1,239,60,889,1,8,1,9,P08
1,240,90,519,1,7,1,9,P08
1,241,30,521,1,2,1,9,P08
1,242,104,577,1,9,1,9,P08
1,243,78,623,1,3,1,9,P08
1,244,52,877,1,8,1,9,P08
1,245,44,940,1,8,1,9,P08
1,246,71,871,1,10,1,9,P08
1,247,48,847,1,9,1,9,P08
1,248,61,870,1,8,1,9,P08
1,249,38,793,1,10,1,9,P08
1,250,121,666,1,14,1,9,P08
1,251,110,742,1,8,1,9,P08
1,252,120,726,2,9,1,9,P08
1,253,197,732,1,6,1,9,P08
1,254,150,744,1,4,1,9,P08
1,255,58,395,1,9,1,9,P08
1,256,51,631,1,5,1,9,P08
1,257,13,457,1,9,1,9,P08
1,258,94,529,1,8,1,9,P08
1,259,28,706,1,11,1,9,P08
1,260,57,630,1,9,1,9,P08
1,261,21,486,1,7,1,9,P08
1,262,64,931,1,6,1,9,P08
1,263,117,565,1,2,1,9,P08
1,264,57,402,1,6,1,9,P08
1,265,144,569,1,9,1,9,P08
1,266,82,717,1,6,1,9,P08
1,267,41,564,1,7,1,9,P08
1,268,115,795,1,4,1,9,P08
1,269,196,735,1,7,1,9,P08
1,270,19,744,1,8,1,9,P08
1,271,108,491,1,2,1,9,P08
1,272,96,742,1,8,1,9,P08
1,273,38,720,1,5,1,9,P08
1,274,97,420,1,11,1,9,P08
1,275,58,841,1,10,1,9,P08
1,276,64,726,1,6,1,9,P08
1,277,63,627,1,10,1,9,P08
1,278,80,808,1,10,1,9,P08
1,279,110,831,1,6,1,9,P08
1,280,18,868,1,9,1,9,P08
1,281,78,704,1,7,1,9,P08
1,282,165,677,1,5,1,9,P08
1,283,53,413,1,7,1,9,P08
1,284,12,402,1,13,1,9,P08
1,285,160,769,1,6,1,9,P08
1,286,137,585,1,4,1,9,P08
1,287,55,932,1,12,1,9,P08
1,288,93,846,1,8,1,9,P08
1,289,108,449,1,5,1,9,P08
1,290,41,698,1,7,1,9,P08
1,291,51,846,1,5,1,9,P08
1,292,73,472,1,8,1,9,P08
1,293,56,782,1,8,1,9,P08
1,294,40,688,1,9,1,9,P08
1,295,29,487,1,9,1,9,P08
1,296,102,503,1,3,1,9,P08
1,297,59,715,1,12,1,9,P08
1,298,130,811,1,9,1,9,P08
1,299,63,462,1,9,1,9,P08
1,300,79,499,1,7,1,9,P08
1,301,45,526,1,14,1,9,P08
1,302,243,658,1,7,1,9,P08
1,303,98,847,1,8,1,9,P08
1,304,32,461,1,11,1,9,P08
1,305,77,810,1,12,1,9,P08
1,306,125,818,1,6,1,9,P08
1,307,152,542,1,11,1,9,P08
1,308,70,764,1,7,1,9,P08
1,309,66,792,1,7,1,9,P08
1,310,20,493,1,7,1,9,P08
1,311,113,457,1,13,1,9,P08
1,312,68,529,1,12,1,9,P08
1,313,13,465,1,20,1,9,P08
1,314,26,900,1,8,1,9,P08
1,315,98,402,1,8,1,9,P08
1,316,61,455,1,8,1,9,P08
1,317,110,848,1,12,1,9,P08
1,318,26,422,1,11,1,9,P08
1,319,35,698,1,13,1,9,P08
1,320,114,742,1,12,1,9,P08
1,321,34,845,1,6,1,9,P08
1,322,135,686,1,6,1,9,P08
1,323,270,526,1,3,1,9,P08
1,324,182,737,1,9,1,9,P08
1,325,73,736,1,6,1,9,P08
1,326,68,401,1,5,1,9,P08
1,327,98,326,1,5,1,9,P08
1,328,63,562,1,13,1,9,P08
1,329,55,890,1,8,1,9,P08
1,330,84,904,1,7,1,9,P08
1,331,111,654,1,7,1,9,P08
1,332,54,841,1,7,1,9,P08
1,333,32,888,1,12,1,9,P08
1,334,38,543,1,12,1,9,P08
1,335,229,758,1,6,1,9,P08
1,336,63,630,1,11,1,9,P08
1,337,178,673,1,6,1,9,P08
1,338,98,716,1,11,1,9,P08
1,339,87,354,1,8,1,9,P08
1,340,34,434,1,12,1,9,P08
1,341,98,539,1,7,1,9,P08
1,342,60,566,1,8,1,9,P08
1,343,69,613,1,11,1,9,P08
1,344,61,352,1,5,1,9,P08
1,345,91,673,1,5,1,9,P08
1,346,29,900,1,9,1,9,P08
1,347,81,476,1,6,1,9,P08
1,348,187,429,1,8,1,9,P08
1,349,181,721,1,9,1,9,P08
1,350,132,599,1,6,1,9,P08
1,351,36,879,1,5,1,9,P08
1,352,89,730,1,5,1,9,P08
1,353,56,739,1,8,1,9,P08
1,354,119,696,1,8,1,9,P08
1,355,31,417,1,7,1,9,P08
1,356,48,514,1,10,1,9,P08
1,357,88,490,1,7,1,9,P08
1,358,49,461,1,6,1,9,P08
1,359,39,775,1,9,1,9,P08
1,360,19,639,1,10,1,9,P08
1,361,58,612,1,6,1,9,P08
1,362,178,762,1,6,1,9,P08
1,363,25,441,1,8,1,9,P08
1,364,104,773,1,4,1,9,P08
1,365,46,596,1,10,1,9,P08
1,366,34,372,1,9,1,9,P08
1,367,72,919,1,6,1,9,P08
1,368,131,732,1,13,1,9,P08
1,369,46,493,1,10,1,9,P08
1,370,93,768,1,9,1,9,P08
1,371,132,837,1,8,1,9,P08
1,372,102,876,1,9,1,9,P08
1,373,84,667,1,7,1,9,P08
1,374,52,862,1,7,1,9,P08
1,375,49,605,1,8,1,9,P08
1,376,51,431,1,10,1,9,P08
1,377,66,450,1,11,1,9,P08
1,378,64,581,1,7,1,9,P08
1,379,44,406,1,10,1,9,P08
1,380,44,879,1,9,1,9,P08
1,381,32,533,1,8,1,9,P08
1,382,22,660,1,10,1,9,P08
1,383,48,525,1,6,1,9,P08
1,384,21,398,1,9,1,9,P08
1,385,59,545,1,9,1,9,P08
1,386,70,501,1,10,1,9,P08
1,387,87,853,1,15,1,9,P08
1,388,58,887,1,6,1,9,P08
1,389,145,275,1,5,1,9,P08
1,390,127,375,1,7,1,9,P08
1,391,81,814,1,6,1,9,P08
1,392,15,470,1,6,1,9,P08
1,393,50,890,1,10,1,9,P08
1,394,21,496,1,11,1,9,P08
1,395,103,667,1,5,1,9,P08
1,396,101,705,1,4,1,9,P08
1,397,53,636,1,3,1,9,P08
1,398,48,467,1,8,1,9,P08
1,399,81,508,1,5,1,9,P08
1,400,37,612,1,11,1,9,P08
1,401,40,898,1,11,1,9,P08
1,402,67,711,1,11,1,9,P08
1,403,132,565,1,9,1,9,P08
1,404,100,860,1,7,1,9,P08
1,405,48,756,1,9,1,9,P08
1,406,28,382,1,7,1,9,P08
1,407,77,344,1,3,1,9,P08
1,408,232,741,1,6,1,9,P08
1,409,21,841,1,9,1,9,P08
1,410,131,639,1,9,1,9,P08
1,411,32,875,1,9,1,9,P08
1,412,73,658,1,9,1,9,P08
1,413,37,448,1,10,1,9,P08
1,414,141,420,1,9,1,9,P08
1,415,35,758,1,14,1,9,P08
1,416,43,651,1,12,1,9,P08
1,417,42,798,1,7,1,9,P08
1,418,77,397,1,7,1,9,P08
1,419,41,721,1,7,1,9,P08
1,420,52,822,1,11,1,9,P08
1,421,23,422,1,10,1,9,P08
1,422,78,732,1,10,1,9,P08
1,423,20,742,1,7,1,9,P08
1,424,136,342,1,9,1,9,P08
1,425,92,732,1,12,1,9,P08
1,426,51,720,1,8,1,9,P08
1,427,62,741,1,6,1,9,P08
1,428,60,675,1,6,1,9,P08
1,429,134,819,1,12,1,9,P08
1,430,126,830,1,8,1,9,P08
1,431,48,543,1,9,1,9,P08
1,432,177,767,1,6,1,9,P08
1,433,79,902,1,8,1,9,P08
1,434,123,702,1,10,1,9,P08
1,435,58,854,1,7,1,9,P08
1,436,84,908,1,3,1,9,P08
1,437,71,715,1,10,1,9,P08
1,438,44,533,1,8,1,9,P08
1,439,22,452,1,10,1,9,P08
1,440,118,697,1,6,1,9,P08
1,441,122,827,1,9,1,9,P08
1,442,67,585,1,8,1,9,P08
1,443,34,412,1,11,1,9,P08
1,444,19,457,1,5,1,9,P08
1,445,45,512,1,8,1,9,P08
1,446,52,654,1,10,1,9,P08
1,447,37,450,1,7,1,9,P08
1,448,21,509,1,9,1,9,P08
1,449,78,479,1,6,1,9,P08
1,450,16,592,1,9,1,9,P08
1,451,203,598,1,3,1,9,P08
1,452,172,579,1,12,1,9,P08
1,453,55,743,1,6,1,9,P08
1,454,118,856,1,5,1,9,P08
1,455,37,591,1,5,1,9,P08
1,456,127,794,1,10,1,9,P08
1,457,118,499,1,10,1,9,P08
1,458,49,481,1,8,1,9,P08
1,459,89,700,1,8,1,9,P08
1,460,269,429,1,6,1,9,P08
1,461,95,713,1,9,1,9,P08
1,462,131,818,1,7,1,9,P08
1,463,63,539,1,11,1,9,P08
1,464,15,394,1,10,1,9,P08
1,465,62,402,1,5,1,9,P08
1,466,74,756,1,3,1,9,P08
1,467,127,511,1,12,1,9,P08
1,468,54,661,1,8,1,9,P08
1,469,55,483,1,8,1,9,P08
1,470,26,434,1,8,1,9,P08
1,471,98,593,1,7,1,9,P08
1,472,193,542,1,7,1,9,P08
1,473,72,706,1,6,1,9,P08
1,474,189,809,1,4,1,9,P08
1,475,92,771,1,6,1,9,P08
1,476,24,591,1,8,1,9,P08
1,477,58,847,1,8,1,9,P08
1,478,83,505,1,9,1,9,P08
1,479,39,502,1,6,1,9,P08
1,480,81,790,1,10,1,9,P08
1,481,28,683,1,12,1,9,P08
1,482,60,842,1,15,1,9,P08
1,483,82,733,1,12,1,9,P08
1,484,89,750,1,11,1,9,P08
1,485,91,853,1,6,1,9,P08
1,486,43,629,1,12,1,9,P08
1,487,103,841,1,10,1,9,P08
1,488,49,695,1,8,1,9,P08
1,489,67,355,2,8,1,9,P08
1,490,84,657,1,8,1,9,P08
1,491,95,511,1,12,1,9,P08
1,492,111,715,1,9,1,9,P08
1,493,35,851,1,6,1,9,P08
1,494,124,554,1,6,1,9,P08
1,495,64,770,1,2,1,9,P08
1,496,53,917,1,5,1,9,P08
1,497,178,697,1,4,1,9,P08
1,498,39,548,1,15,1,9,P08
1,499,32,578,1,10,1,9,P08
1,500,94,449,1,9,1,9,P08
1,501,23,729,1,12,1,9,P08
1,502,35,530,1,9,1,9,P08
1,503,30,665,1,7,1,9,P08
1,504,85,516,1,7,1,9,P08
1,505,47,378,1,7,1,9,P08
1,506,31,915,1,8,1,9,P08
1,507,49,814,1,1,1,9,P08
1,508,163,649,1,4,1,9,P08
1,509,162,705,1,8,1,9,P08
1,510,33,806,1,8,1,9,P08
1,511,81,802,1,3,1,9,P08
1,512,55,555,1,9,1,9,P08
1,513,46,673,1,8,1,9,P08
1,514,96,552,1,5,1,9,P08
1,515,78,449,1,10,1,9,P08
1,516,84,536,1,8,1,9,P08
1,517,233,761,1,9,1,9,P08
1,518,92,885,1,11,1,9,P08
1,519,73,790,1,7,1,9,P08
1,520,49,604,1,11,1,9,P08
1,521,14,552,1,8,1,9,P08
1,522,54,652,1,8,1,9,P08
1,523,141,449,1,7,1,9,P08
1,524,77,493,1,4,1,9,P08
1,525,52,910,1,2,1,9,P08
1,526,90,577,1,8,1,9,P08
1,527,21,396,1,17,1,9,P08
1,528,107,839,1,5,1,9,P08
1,529,37,421,1,2,1,9,P08
1,530,64,657,1,8,1,9,P08
1,531,40,487,1,7,1,9,P08
1,532,63,365,1,8,1,9,P08
1,533,59,432,1,7,1,9,P08
1,534,67,589,1,6,1,9,P08
1,535,132,837,1,9,1,9,P08
1,536,75,835,1,4,1,9,P08
1,537,143,842,1,5,1,9,P08
1,538,36,497,1,9,1,9,P08
1,539,60,361,1,14,1,9,P08
1,540,34,914,1,8,1,9,P08
1,541,94,759,1,5,1,9,P08
1,542,48,891,1,10,1,9,P08
1,543,91,691,1,12,1,9,P08
1,544,74,343,1,7,1,9,P08
1,545,70,814,1,8,1,9,P08
1,546,73,633,1,1,1,9,P08
1,547,104,632,1,10,1,9,P08
1,548,89,800,1,8,1,9,P08
1,549,87,798,1,7,1,9,P08
1,550,161,765,1,8,1,9,P08
1,551,40,873,1,6,1,9,P08
1,552,92,868,1,7,1,9,P08
1,553,41,773,1,11,1,9,P08
1,554,19,487,1,15,1,9,P08
1,555,20,392,1,12,1,9,P08
1,556,22,412,1,6,1,9,P08
1,557,211,323,1,9,1,9,P08
1,558,142,808,1,6,1,9,P08
1,559,76,425,1,10,1,9,P08
1,560,70,494,1,9,1,9,P08
1,561,72,629,1,4,1,9,P08
1,562,33,538,1,6,1,9,P08
1,563,99,705,1,6,1,9,P08
1,564,264,720,1,5,1,9,P08
1,565,76,584,1,5,1,9,P08
1,566,64,567,1,7,1,9,P08
1,567,87,732,1,10,1,9,P08
1,568,40,525,1,6,1,9,P08
1,569,50,470,1,13,1,9,P08
1,570,83,697,1,12,1,9,P08
1,571,63,656,1,3,1,9,P08
1,572,36,384,1,14,1,9,P08
1,573,71,341,1,6,1,9,P08
1,574,58,482,1,10,1,9,P08
1,575,108,816,1,4,1,9,P08
1,576,138,859,1,4,1,9,P08
1,577,91,458,1,7,1,9,P08
1,578,130,486,1,11,1,9,P08
1,579,58,801,1,6,1,9,P08
1,580,77,776,1,10,1,9,P08
1,581,142,574,1,7,1,9,P08
1,582,44,824,1,12,1,9,P08
1,583,51,638,1,15,1,9,P08
1,584,72,604,1,8,1,9,P08
1,585,62,605,1,18,1,9,P08
1,586,86,725,1,10,1,9,P08
1,587,19,448,1,14,1,9,P08
1,588,82,857,1,3,1,9,P08
1,589,52,665,1,11,1,9,P08
1,590,64,836,1,4,1,9,P08
1,591,113,577,1,10,1,9,P08
1,592,94,389,1,2,1,9,P08
1,593,196,545,1,3,1,9,P08
1,594,62,816,1,10,1,9,P08
1,595,118,807,1,13,1,9,P08
1,596,38,405,1,5,1,9,P08
1,597,49,598,1,8,1,9,P08
1,598,56,351,1,11,1,9,P08
1,599,64,405,1,10,1,9,P08
1,600,32,624,1,7,1,9,P08
1,601,41,454,1,4,1,9,P08
1,602,55,415,1,7,1,9,P08
1,603,63,512,1,2,1,9,P08
1,604,50,475,1,3,1,9,P08
1,605,62,340,1,3,1,9,P08
1,606,54,759,1,9,1,9,P08
1,607,34,371,1,8,1,9,P08
1,608,44,475,1,10,1,9,P08
1,609,234,668,1,5,1,9,P08
1,610,47,515,1,10,1,9,P08
1,611,295,670,1,4,1,9,P08
1,612,22,425,1,10,1,9,P08
1,613,56,345,1,7,1,9,P08
1,614,82,772,1,3,1,9,P08
1,615,168,657,1,6,1,9,P08
1,616,183,690,1,6,1,9,P08
1,617,74,922,1,7,1,9,P08
1,618,50,717,1,7,1,9,P08
1,619,42,726,1,13,1,9,P08
1,620,46,732,1,11,1,9,P08
1,621,115,505,1,9,1,9,P08
1,622,50,582,1,10,1,9,P08
1,623,41,695,1,5,1,9,P08
1,624,130,283,1,5,1,9,P08
1,625,155,330,1,4,1,9,P08
1,626,43,362,1,10,1,9,P08
1,627,78,596,1,1,1,9,P08
1,628,32,584,1,11,1,9,P08
1,629,121,671,1,10,1,9,P08
1,630,97,810,1,4,1,9,P08
1,631,103,853,1,9,1,9,P08
1,632,30,510,1,12,1,9,P08
1,633,86,748,1,6,1,9,P08
1,634,45,857,1,7,1,9,P08
1,635,123,323,1,8,1,9,P08
1,636,96,823,1,9,1,9,P08
1,637,118,873,1,13,1,9,P08
1,638,143,501,1,3,1,9,P08
1,639,102,831,1,6,1,9,P08
1,640,216,736,2,6,1,9,P08
1,641,35,398,1,9,1,9,P08
1,642,50,771,1,12,1,9,P08
1,643,206,567,1,6,1,9,P08
1,644,133,751,1,9,1,9,P08
1,645,71,723,1,6,1,9,P08
1,646,362,636,1,11,1,9,P08
1,647,119,582,1,11,1,9,P08
1,648,25,680,1,13,1,9,P08
1,649,36,387,1,9,1,9,P08
1,650,88,758,1,8,1,9,P08
1,651,27,390,1,5,1,9,P08
1,652,77,704,1,6,1,9,P08
1,653,100,818,1,9,1,9,P08
1,654,25,402,1,10,1,9,P08
1,655,13,843,1,11,1,9,P08
1,656,36,399,1,5,1,9,P08
1,657,138,633,1,13,1,9,P08
1,658,25,376,1,11,1,9,P08
1,659,44,903,1,12,1,9,P08
1,660,85,670,1,10,1,9,P08
1,661,87,717,1,6,1,9,P08
1,662,60,938,1,11,1,9,P08
1,663,105,645,1,5,1,9,P08
1,664,94,651,1,5,1,9,P08
1,665,42,671,1,11,1,9,P08
1,666,149,672,1,11,1,9,P08
1,667,85,528,1,11,1,9,P08
1,668,126,777,1,7,1,9,P08
1,669,51,888,1,10,1,9,P08
1,670,43,509,1,9,1,9,P08
1,671,146,839,1,6,1,9,P08
1,672,43,467,1,13,1,9,P08
1,673,62,541,1,2,1,9,P08
1,674,54,820,1,3,1,9,P08
1,675,34,694,1,10,1,9,P08
1,676,59,367,1,8,1,9,P08
1,677,49,849,1,7,1,9,P08
1,678,235,657,1,5,1,9,P08
1,679,18,732,1,14,1,9,P08
1,680,135,807,1,8,1,9,P08
1,681,40,802,1,9,1,9,P08
1,682,72,740,1,5,1,9,P08
1,683,59,603,1,12,1,9,P08
1,684,22,405,1,11,1,9,P08
1,685,132,789,1,6,1,9,P08
1,686,146,808,1,5,1,9,P08
1,687,71,854,1,3,1,9,P08
1,688,68,379,1,7,1,9,P08
1,689,63,529,1,8,1,9,P08
1,690,70,770,1,7,1,9,P08
1,691,46,555,1,9,1,9,P08
1,692,47,506,1,5,1,9,P08
1,693,46,448,1,11,1,9,P08
1,694,39,678,1,8,1,9,P08
1,695,135,545,1,8,1,9,P08
1,696,50,503,1,9,1,9,P08
1,697,124,516,1,8,1,9,P08
1,698,49,386,1,4,1,9,P08
1,699,68,637,1,8,1,9,P08
1,700,129,418,1,6,1,9,P08
1,701,41,870,1,9,1,9,P08
1,702,62,525,1,6,1,9,P08
1,703,62,872,1,8,1,9,P08
1,704,140,816,1,7,1,9,P08
1,705,67,560,1,6,1,9,P08
1,706,88,433,1,8,1,9,P08
1,707,115,549,1,11,1,9,P08
1,708,141,645,1,7,1,9,P08
1,709,30,422,1,14,1,9,P08
1,710,74,660,1,8,1,9,P08
1,711,40,630,1,7,1,9,P08
1,712,30,659,1,13,1,9,P08
1,713,65,834,1,6,1,9,P08
1,714,21,790,1,9,1,9,P08
1,715,57,875,1,10,1,9,P08
1,716,64,425,1,8,1,9,P08
1,717,46,654,1,7,1,9,P08
1,718,89,544,1,6,1,9,P08
1,719,27,458,1,9,1,9,P08
1,720,49,611,1,6,1,9,P08
1,721,161,461,1,5,1,9,P08
1,722,50,798,1,9,1,9,P08
1,723,28,417,1,8,1,9,P08
1,724,203,688,1,10,1,9,P08
1,725,80,613,1,7,1,9,P08
1,726,31,505,1,4,1,9,P08
1,727,118,880,1,10,1,9,P08
1,728,29,404,1,9,1,9,P08
1,729,167,592,1,8,1,9,P08
1,730,112,743,1,4,1,9,P08
1,731,66,494,1,5,1,9,P08
1,732,50,634,1,7,1,9,P08
1,733,23,526,1,13,1,9,P08
