condition,session,response_rate,r,c,d,B0
Condition_1,35,1.0,7.029638650151493,0.03324085450014598,0.02708634161238749,44.90357410535005
Condition_1,36,2.9801041901685736,7.029638650151493,0.03324085450014598,0.02708634161238749,44.90357410535005
Condition_1,37,3.265792044533144,7.029638650151493,0.03324085450014598,0.02708634161238749,44.90357410535005
Condition_1,38,4.10689234437308,7.029638650151493,0.03324085450014598,0.02708634161238749,44.90357410535005
Condition_1,39,3.5124393920333885,7.029638650151493,0.03324085450014598,0.02708634161238749,44.90357410535005
Condition_1,40,2.656055524765571,7.029638650151493,0.03324085450014598,0.02708634161238749,44.90357410535005
Condition_2,0,44.99609180965808,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,1,32.14993819376991,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,2,24.215714273267533,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,3,16.392318101979107,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,4,18.021864458429253,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,5,13.758957568132644,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,6,13.318500185325087,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,7,4.269149071222321,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,8,6.852188994544464,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,9,5.313216859683866,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,10,1.0,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,11,4.46624009173309,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,12,1.4340162856144014,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,13,1.0,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,14,3.60613445429873,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,15,1.0,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,16,1.0,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,17,1.0,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,18,4.1770727564756225,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,19,1.0,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,20,1.96165780659762,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,21,2.12143519131338,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,22,6.412981311015816,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,23,1.0,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,24,5.979550293741368,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,25,1.0,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,26,3.67391225947618,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,27,1.0,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,28,1.590069450600506,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,29,1.0,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,30,1.0,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,31,1.9611199111871533,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,32,1.0,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,33,5.743144066274622,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,34,2.111806588467875,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,35,1.0533093676038703,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,36,1.0,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,37,3.2157254718355177,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,38,1.0,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,39,3.528446676325598,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_2,40,1.0,3.577331763499232,0.04224957196847677,0.05303771417349011,43.06007704017411
Condition_3,0,32.51550639132169,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,1,32.72366199733224,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,2,25.28177565859604,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,3,27.634976099021547,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,4,23.941550701409952,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,5,17.77095847089006,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,6,16.428624774426336,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,7,15.333161750274527,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,8,17.683762806181107,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,9,11.759959758574624,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,10,11.167821236241554,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,11,10.265335043182626,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,12,7.720657425938148,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,13,8.112816027370485,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,14,7.051645780005998,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,15,7.5540852966017376,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,16,5.932298048400327,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,17,6.655330444933582,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,18,8.090907786815862,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,19,5.79805635141749,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,20,4.060961698816978,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,21,6.079534740580735,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,22,5.678686966095831,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,23,2.1679735197000323,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,24,1.6913823310134262,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,25,5.314857590843493,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,26,6.094184708074711,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,27,2.2298405696979406,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,28,4.108102122804153,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,29,1.5292213621923643,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,30,1.6411884425090897,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,31,2.9454919037505842,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,32,1.0,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,33,3.2008555767077667,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,34,4.5037969539363125,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,35,1.1320103546407028,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,36,1.0,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,37,1.4249519065508438,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,38,1.0,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,39,4.463920271548988,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_3,40,3.920808752774125,4.681362494846646,0.013562967180481791,0.018851103901450974,34.50926394247497
Condition_4,0,43.23019625034123,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,1,33.766340076392915,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,2,23.8244891356743,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,3,19.265462177953996,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,4,17.17322321901183,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,5,11.370611578415927,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,6,11.120735598924389,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,7,3.9675364673055715,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,8,2.2407798012863775,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,9,5.48923444935436,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,10,3.4988988132368997,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,11,4.579183329379333,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,12,2.955408685902753,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,13,1.6793956410761488,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,14,4.1895827586180205,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,15,3.5249142117046848,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,16,2.337811558902268,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,17,3.1678208117954334,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,18,1.0,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,19,2.917462642870975,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,20,2.2126783395015592,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,21,1.5271999556878033,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,22,1.2436356240154387,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,23,1.0,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,24,1.0,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,25,1.0,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,26,1.9572340003013688,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,27,1.0,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,28,1.0,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,29,1.0,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,30,2.089063920305716,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,31,3.1111150594230614,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,32,1.0,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,33,1.6010043299105623,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,34,5.18390788605713,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,35,1.0,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,36,1.0,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,37,4.464637793133746,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,38,1.0,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,39,4.276265321598563,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_4,40,1.0,4.537652499434901,0.08236124812859118,0.041026387292176315,44.53688547811008
Condition_5,0,38.06770358327105,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,1,25.61855989174888,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,2,18.33394587966907,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,3,14.949201560338823,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,4,9.511888388200967,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,5,9.5444904172512,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,6,4.51765155241929,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,7,3.117640801358423,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,8,3.708908193625203,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,9,2.83396122050226,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,10,1.2581635271803235,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,11,2.383523957679458,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,12,1.0,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,13,1.0,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,14,1.0,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,15,1.9939249161592634,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,16,1.36762869141167,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,17,1.0,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,18,1.0,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,19,1.995179038788468,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,20,1.0,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,21,1.0,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,22,2.475504493656308,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,23,1.0,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,24,2.0776235923037634,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,25,1.0,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,26,2.391753356241635,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,27,1.0,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,28,1.0,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,29,1.0,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,30,1.0,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,31,1.0,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,32,1.0,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,33,1.0,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,34,1.0,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,35,2.050874975048631,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,36,1.344442856667903,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,37,1.0,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,38,1.025650693972208,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,39,1.0672869353188996,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_5,40,3.193623904794202,6.510254618696945,0.06510359870888215,0.0458457591981564,36.310918223193056
Condition_6,0,24.52308572225072,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,1,16.08428748471649,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,2,12.614576849649996,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,3,10.04967008480129,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,4,6.509848034489159,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,5,6.13726044273357,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,6,3.028729386862891,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,7,2.447472693306901,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,8,1.0,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,9,1.0,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,10,1.0,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,11,1.0,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,12,2.3470103269559335,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,13,2.200153600958993,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,14,1.7782117081198396,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,15,1.0487346026576176,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,16,1.100114459279152,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,17,1.0,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,18,1.986544774643444,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,19,1.0,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,20,2.469344791733236,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,21,1.0,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,22,1.3846891351235113,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,23,1.0,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,24,1.6477558835459214,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,25,1.1571412672890973,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,26,1.8323864906058835,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,27,1.7553043315482781,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,28,1.4821624203729908,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,29,1.0,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,30,1.0,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,31,1.4612590656263789,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,32,2.5444412816997977,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,33,1.0,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,34,2.0043982892353593,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,35,1.6236652196138115,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,36,1.0,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,37,1.0,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,38,1.0,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,39,2.060338364813676,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_6,40,1.0,1.3926332654570825,0.061356141990142825,0.09269368874953343,24.308822441520327
Condition_7,0,30.662489831931396,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,1,29.91741931804967,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,2,28.955312336663656,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,3,22.09824223965353,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,4,22.449765550135332,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,5,16.91094345075774,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,6,20.679498216200262,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,7,17.120790199741833,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,8,15.346169573036837,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,9,16.09518049765314,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,10,15.62266596355586,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,11,13.501264036646035,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,12,8.956271917573813,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,13,9.50860903679855,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,14,9.932235543087796,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,15,9.36037331513889,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,16,8.926536820271542,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,17,7.646803204144013,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,18,7.788801574935628,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,19,9.050176437259932,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,20,8.261093694918777,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,21,6.692702064691454,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,22,5.285635598813647,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,23,5.733993394539453,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,24,6.322448554870489,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,25,1.9820163722209743,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,26,2.086810367315133,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,27,5.513518435403158,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,28,4.005005652448589,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,29,5.083015892652895,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,30,2.054141981911105,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,31,1.0,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,32,1.0204487291163935,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,33,5.24901264508832,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,34,2.915337466035858,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,35,2.118894195358132,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
Condition_7,36,3.0444431313863514,8.62053215313741,0.016298033930850483,0.010590912731410523,31.010897444576674
